ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.5354,1.59813,10.08588,-0.22625,2.58671,9.45664,-0.35584,-0.99939,0.87098,-0.57538,0.32948,-0.4899,6316,6.644,28.937,-12.979,347.994,-15.294,1.371,1.97,65.3901,15.549856,73.76347,-219.355,NaN,1.08,14.680643,315.4,15 / 36,423309,2019-01-17 16:12:31:438
-1.03279,1.84001,9.7198,-0.74113,2.12818,9.54421,-0.29249,-0.28579,0.18627,-0.39908,0.52176,-0.24594,6235.0005,4.831,29.25,-11.23,352.321,-13.405,3.219,1.97,65.3901,15.549856,73.76347,-219.355,NaN,1.188,14.680643,315.4,15 / 36,423409,2019-01-17 16:12:31:538
-0.612,2.4982,10.64119,-1.1084,1.96469,9.54368,0.49637,0.53358,1.09781,0.14633,-0.01514,0.00919,5888,4.831,29.25,-15.105,354.137,-11.557,6.625,1.97,65.3901,15.549856,73.76347,-219.355,NaN,1.188,14.680643,315.4,15 / 36,423510,2019-01-17 16:12:31:639
-0.74673,2.4971,8.52412,-0.70234,2.32973,9.49997,0.20087,0.36995,-1.41882,-0.09122,0.26875,0.00865,5504.9995,4.831,29.25,-11.667,352.687,-13.125,4.769,1.97,65.3901,15.549856,73.76347,-219.355,NaN,1.188,14.680643,315.4,15 / 36,423610,2019-01-17 16:12:31:739
-0.4628,1.83888,9.97194,-0.59267,2.28441,9.51843,0.21698,-0.39253,0.34612,0.2193,-0.37466,0.29094,5818,4.082,30.374,-10.855,354.058,-13.471,3.563,1.97,65.3901,15.549856,73.76347,-219.355,NaN,1.188,14.680643,315.4,15 / 36,423709,2019-01-17 16:12:31:838
0.40248,2.05101,9.26105,-0.36387,2.46545,9.4847,0.76601,-0.41216,-0.21488,0.12715,0.01149,0.07469,5864,5.894,29.623,-11.667,349.823,-14.326,2.353,1.97,65.3901,15.549856,73.76347,-219.355,NaN,1.188,14.680643,315.4,15 / 36,423809,2019-01-17 16:12:31:938
-0.42444,1.73676,10.80141,-0.30967,2.53679,9.4678,0.08466,-0.88689,1.09995,0.22836,-0.35443,-0.04994,6038,4.831,28.186,-11.23,351.193,-14.992,1.873,1.97,65.3901,15.549856,73.76347,-219.355,NaN,1.188,14.680643,315.4,15 / 36,423910,2019-01-17 16:12:32:039
-2.79492,2.74735,7.48099,-0.30137,2.80434,9.3923,-1.51147,-0.38551,-1.44812,-0.04436,0.86424,0.82411,6143.0005,8.144,29.25,-12.543,347.764,-16.379,1.066,1.97,65.3901,15.549856,73.76347,-219.355,NaN,1.188,14.680643,315.4,15 / 36,424009,2019-01-17 16:12:32:138
-0.35802,2.14616,10.3662,-0.90098,2.61866,9.40751,1.01287,-0.84196,1.60319,0.30559,0.25703,0.78203,5915.0005,10.332,27.811,-9.105,345.006,-16.114,3.466,1.97,65.3901,15.549856,73.76347,-219.355,NaN,1.188,14.680643,315.4,15 / 36,424110,2019-01-17 16:12:32:239
-0.15305,2.51881,10.33093,-0.71343,2.75806,9.38374,0.54193,-0.19984,0.7815,-0.1333,0.13612,0.75966,5915.0005,13.332,25.937,-9.105,336.13,-16.334,4.348,1.97,65.3901,15.549856,73.76347,-219.355,NaN,1.188,14.680643,315.4,15 / 36,424209,2019-01-17 16:12:32:338
-0.47343,2.11005,10.29309,-0.46468,2.71305,9.41243,-0.10666,-0.50748,0.71269,-0.17804,0.25011,0.62065,5032,15.518,25.186,-9.979,334.433,-16.274,3.033,1.97,65.3901,15.549856,73.76347,-219.355,NaN,1.188,14.680643,315.4,15 / 36,424309,2019-01-17 16:12:32:438
-1.56909,2.90057,8.61105,-0.61271,2.86354,9.35923,-0.95599,0.0352,-0.75418,0.26884,0.18726,0.30214,4927,16.269,24.124,-9.543,326.246,-16.044,3.078,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,424409,2019-01-17 16:12:32:538
-2.53696,1.48746,11.132,-1.04837,2.6097,9.39472,-0.79529,-0.32459,-0.73263,-0.70694,0.78009,0.2984,4902,18.831,24.124,-8.73,325.003,-16.977,4.604,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,424509,2019-01-17 16:12:32:638
-1.68272,1.26031,11.58099,-1.21324,2.45434,9.41672,0.45359,-0.43853,-1.01024,0.55646,-0.63885,0.0928,4574,18.082,23.373,-6.168,325.321,-13.254,8.815,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,424609,2019-01-17 16:12:32:738
-1.5761,1.15851,11.64482,-1.19803,2.24471,9.47082,-0.5212,-0.87199,1.78146,0.09787,-0.0748,0.13063,4290,19.206,21.873,-6.543,322.654,-13.232,7.209,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,424709,2019-01-17 16:12:32:838
-1.57516,1.99213,9.00978,-1.0905,2.33576,9.46179,-0.52072,-0.62585,0.44672,0.00305,0.2352,0.16684,4277,18.457,21.187,-5.292,324.092,-13.744,6.13,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,424809,2019-01-17 16:12:32:938
-1.52827,1.9872,8.63736,-1.03976,2.45965,9.43607,-0.81934,-0.58678,-0.26223,0.15752,-0.10303,0.03741,4287,18.831,21.873,-5.73,321.98,-14.526,6.288,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,424909,2019-01-17 16:12:33:038
-1.79453,1.93877,8.70653,-1.00241,2.47755,9.43543,-0.47642,-0.40127,-1.09949,-0.28084,0.11589,-0.14742,4333,19.582,21.5,-6.168,319.268,-14.634,6.064,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,425009,2019-01-17 16:12:33:138
-1.84363,1.72581,10.16251,-1.08294,2.22685,9.48888,-0.63834,-0.46739,0.61109,-0.07045,0.20483,0.05499,4333,17.706,21.561,-4.042,321.827,-13.71,6.356,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,425109,2019-01-17 16:12:33:238
-0.80569,2.787,8.884,-1.07687,2.33187,9.46431,0.19669,0.28662,-0.00483,-0.01292,-0.07692,-0.0771,4393,19.206,21.187,-5.73,323.492,-13.125,6.511,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,425209,2019-01-17 16:12:33:338
-2.12454,2.20279,9.72728,-1.07366,2.23722,9.48749,-1.05033,-0.03557,0.23496,-0.01506,-0.17865,0.17696,4273,18.831,20.811,-4.48,319.841,-13.187,6.456,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,425309,2019-01-17 16:12:33:438
-1.95821,2.07697,9.3853,-0.98794,2.30829,9.47978,-0.91269,-0.23624,-0.0521,0.04567,0.00351,0.27496,4266,18.831,20.811,-4.855,322.866,-13.474,6.062,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,425409,2019-01-17 16:12:33:538
-1.67592,2.21219,9.21178,-0.90941,2.28278,9.4938,-0.82724,-0.07257,-0.32422,-0.08963,-0.10889,0.52104,4327,17.331,20.811,-8.292,324.589,-13.564,5.694,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,425508,2019-01-17 16:12:33:637
-0.81508,1.93326,9.03731,-0.65963,2.2862,9.5136,0.22027,-0.2859,-0.59658,-0.26166,-0.18025,0.2558,4342,19.957,19.312,-4.855,320.883,-13.549,4.431,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,425609,2019-01-17 16:12:33:738
-1.23802,0.97974,10.40877,-0.49449,1.9775,9.59246,-0.07371,-1.25338,1.29527,0.0659,0.25064,0.30266,4451,20.706,18.936,-3.168,313.028,-11.633,2.951,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,425709,2019-01-17 16:12:33:838
-0.76997,1.34122,9.83688,-0.4975,2.16902,9.55082,-0.15887,-0.71893,0.05388,0.23315,0.10257,0.48163,4596,21.768,17.812,-3.979,310.692,-12.343,3.175,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,425809,2019-01-17 16:12:33:938
-0.68938,2.67117,8.9928,-0.5231,2.47485,9.4748,-0.36243,0.25703,-0.68372,-0.01878,0.14998,0.64088,4596,21.768,17.123,-2.792,310.543,-14.316,3.167,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,425909,2019-01-17 16:12:34:038
-1.13889,2.14694,9.89877,-0.65759,2.28576,9.51385,-0.48052,-0.14152,0.37371,-0.16579,-0.06148,0.61638,4405,24.394,16.374,-3.168,305.036,-13.479,3.954,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,426009,2019-01-17 16:12:34:138
-0.53226,1.41997,10.42624,-0.35225,2.26654,9.53463,-0.18155,-0.943,1.30944,0.17137,-0.17653,0.65421,4137,22.894,15.25,-2.73,304.231,-13.194,2.7,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,426109,2019-01-17 16:12:34:238
-0.95212,1.65559,9.35207,-0.11376,2.36926,9.51546,-0.8942,-0.64175,-0.40825,0.0233,-0.02632,0.90933,4111,22.894,12.311,-17.667,305.35,-13.935,1.037,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,426209,2019-01-17 16:12:34:338
-0.55812,2.12778,8.26941,0.12979,2.33847,9.52287,-0.82327,-0.20818,-1.35702,-0.21373,-0.01727,1.02599,4221,23.643,10.124,-20.23,300.685,-13.796,-0.781,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,426309,2019-01-17 16:12:34:438
-0.89653,1.55257,9.46545,0.29841,2.28261,9.53263,-1.02606,-0.68343,0.20832,0.08562,0.05357,1.15701,4241,26.207,7.498,-17.667,292.296,-13.33,-1.293,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,426409,2019-01-17 16:12:34:538
-0.83978,2.43172,8.05211,0.8184,2.74573,9.37878,-1.4866,-0.07348,-2.00626,0.52504,-0.47267,1.27579,4338,26.207,1.999,-21.918,291.514,-15.183,-3.07,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,426509,2019-01-17 16:12:34:638
-1.31201,1.5708,11.92934,0.64227,2.48511,9.46478,-1.58383,-1.02445,2.01152,0.15965,0.24106,1.80894,4208,25.832,-1.689,-18.48,274.695,-14.723,-3.547,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,426609,2019-01-17 16:12:34:738
-0.81351,0.88765,11.16216,0.56424,2.44362,9.48055,-1.21173,-1.4525,1.3585,0.2406,0.60698,2.17061,4054,26.207,-8.688,-17.606,260.818,-14.342,-3.757,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,426709,2019-01-17 16:12:34:838
-0.40776,1.10014,9.60301,0.60498,2.48225,9.46799,-1.00733,-1.38191,0.13476,0.17456,0.66077,2.21375,3880,26.956,-15.689,-15.105,254.503,-14.616,-3.618,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,426809,2019-01-17 16:12:34:938
-1.38126,1.77051,8.84387,0.56704,2.35946,9.50167,-1.22583,-0.74811,0.28677,-0.10826,0.53294,2.00656,3742,26.207,-19.376,-16.792,246.005,-14.662,-3.656,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,426909,2019-01-17 16:12:35:038
0.05118,1.54585,11.32727,0.3036,1.98141,9.5996,-0.25482,-0.47264,1.67059,0.05206,0.87169,1.75674,3778,19.957,-27.126,-12.979,220.43,-11.657,-1.811,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,427009,2019-01-17 16:12:35:138
-0.43689,2.07697,8.81317,-0.27767,2.23779,9.54388,-0.16646,-0.20252,-0.59428,0.2486,0.88554,1.5927,4033,16.644,-30.438,-9.979,214.707,-12.11,-0.279,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,427109,2019-01-17 16:12:35:238
-0.01697,1.52011,9.42459,-0.70187,2.22028,9.52618,0.47561,-0.33912,-0.91257,-0.29309,0.57022,1.32266,4128,9.644,-31.938,-8.231,197.82,-13.086,4.214,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,427209,2019-01-17 16:12:35:338
0.41754,1.5231,9.62994,-0.62886,2.53662,9.45201,1.1409,-0.80135,-0.18077,0.66565,-0.23245,1.04729,4464,5.957,-34.189,-7.793,194.859,-12.856,4.768,1.97,65.3901,15.549856,73.76347,-216.129,NaN,2.088,14.680643,315.4,15 / 36,427309,2019-01-17 16:12:35:438
0.65273,3.70444,6.15012,-0.51871,2.80414,9.38286,1.22735,0.85369,-3.05302,-0.64995,0.69913,0.38683,4604,5.206,-31.189,-9.105,189.434,-16.615,3.164,1.97,65.3901,15.549856,73.76347,-216.129,NaN,2.088,14.680643,315.4,15 / 36,427409,2019-01-17 16:12:35:538
-1.51753,1.54509,12.66573,-1.39827,1.66766,9.56212,-0.11032,-0.37323,4.3359,-0.43158,0.15956,0.08322,4464,3.331,-35.251,-11.604,183.19,-12.518,5.874,1.97,65.3901,15.549856,73.76347,-216.129,NaN,2.088,14.680643,315.4,15 / 36,427509,2019-01-17 16:12:35:638
-0.85619,1.56903,10.10298,-0.97282,1.45278,9.64953,0.22695,0.29033,-0.15611,-0.58551,0.57236,-9.30E-04,5932.9995,0.769,-36.375,-3.105,179.263,-8.915,8.165,1.97,65.3901,15.549856,73.76347,-216.129,NaN,2.088,14.680643,315.4,15 / 36,427609,2019-01-17 16:12:35:738
-1.37592,1.55296,9.67847,-1.24432,1.15772,9.65825,-0.16818,0.48207,0.04168,-0.03529,0.21602,-0.07285,5932.9995,2.956,-34.938,0.333,184.9,-6.78,7.341,1.97,65.3901,15.549856,73.76347,-216.129,NaN,2.088,14.680643,315.4,15 / 36,427710,2019-01-17 16:12:35:839
-1.59059,1.98236,9.48802,-1.34411,1.16473,9.64402,-0.09446,0.71702,0.11819,0.04353,-0.33951,-0.18629,5839.0005,2.956,-33.813,0.771,183.262,-6.732,8.329,1.97,65.3901,15.549856,73.76347,-216.129,NaN,2.088,14.680643,315.4,15 / 36,427810,2019-01-17 16:12:35:939
-1.81808,1.43945,10.3129,-1.28037,1.13198,9.65659,-0.50138,0.20797,1.18863,0.00838,-0.0455,-0.12505,6124,2.956,-33.813,0.771,185.243,-6.628,7.553,1.97,65.3901,15.549856,73.76347,-216.129,NaN,2.088,14.680643,315.4,15 / 36,427909,2019-01-17 16:12:36:038
-1.87509,1.98624,9.06317,-1.26681,1.34773,9.63064,-0.58542,0.91499,-0.96329,0.23528,0.02481,0.01132,6168,3.706,-34.938,0.333,186.539,-7.899,7.494,1.97,65.3901,15.549856,73.76347,-216.129,NaN,2.088,14.680643,315.4,15 / 36,428009,2019-01-17 16:12:36:138
-2.96872,2.36809,8.79111,-1.41836,1.44125,9.59591,-1.58195,0.89691,-0.73892,0.06963,-0.0439,0.38948,6008.9995,4.082,-34.938,0.771,186.748,-8.451,8.408,1.97,65.3901,15.549856,73.76347,-216.129,NaN,2.088,14.680643,315.4,15 / 36,428109,2019-01-17 16:12:36:238
-2.39694,2.26828,8.98587,-1.5049,1.33847,9.59761,-0.74877,0.55135,0.09889,-0.37459,0.06636,0.15193,5895.0005,1.894,-34.938,0.771,183.613,-8.616,8.759,1.97,65.3901,15.549856,73.76347,-216.129,NaN,2.088,14.680643,315.4,15 / 36,428209,2019-01-17 16:12:36:338
-1.46083,1.4037,9.94675,-1.4747,1.25931,9.613,-0.01626,0.10251,0.43773,-0.01399,-0.05988,0.29147,6006,0.769,-34.938,-1.355,181.387,-7.378,8.722,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,428309,2019-01-17 16:12:36:438
-1.31511,2.00035,9.45993,-1.47008,1.13464,9.62922,0.00418,0.86879,0.0526,-0.22491,-0.0652,0.08322,6336.9995,0.018,-34.938,0.333,180,-6.644,8.68,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,428409,2019-01-17 16:12:36:538
-2.12088,1.85814,10.2641,-1.47209,1.06194,9.6372,-0.67894,0.69153,0.92157,0.22516,-0.03058,0.2542,6584.9995,-2.168,-34.189,-3.481,175.786,-6.217,8.685,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,428510,2019-01-17 16:12:36:639
-1.99832,1.97771,9.66974,-1.43496,1.18291,9.62871,-0.43874,0.84132,-0.1651,-0.08057,0.09406,0.30054,6584.9995,-0.731,-34.938,-0.479,174.083,-6.861,8.495,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,428609,2019-01-17 16:12:36:738
-1.37061,2.04041,9.79511,-1.36953,1.55877,9.58462,-0.00226,0.48298,0.21877,0.68483,-0.03485,0.11731,6519.0005,-2.168,-33.438,0.27,180,-7.182,8.519,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,428709,2019-01-17 16:12:36:838
-1.2997,1.93658,9.88275,-1.36046,1.83872,9.53618,0.08835,0.00583,0.50198,-0.00174,0.15637,0.06778,6352,-2.544,-35.626,1.582,175.708,-10.807,8.119,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,428809,2019-01-17 16:12:36:938
-1.19972,1.77596,9.92999,-1.29487,2.04149,9.504,-0.02591,-0.2706,0.68046,0.35353,-0.23405,-0.1815,6096,-2.544,-36.375,2.458,177.277,-11.594,8.086,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,428909,2019-01-17 16:12:37:038
-1.77695,2.08121,8.65434,-1.40289,2.21047,9.45072,-0.22303,0.18825,-1.63152,-0.31706,0.22615,-0.1554,6032.9995,-1.106,-35.251,1.582,178.848,-13.027,8.444,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,429009,2019-01-17 16:12:37:138
-1.92006,2.35498,8.62288,-1.47685,2.12021,9.46013,-0.41589,-0.18254,0.25277,0.11491,-0.25749,0.19667,5932.9995,-2.168,-36.002,2.832,177.341,-12.279,9.157,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,429109,2019-01-17 16:12:37:238
0.66919,2.12837,11.08255,-1.12151,1.98202,9.53856,1.69638,0.1929,1.55379,0.01797,-0.18983,0.06937,6026,-2.544,-35.626,2.458,175.605,-11.66,6.706,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,429209,2019-01-17 16:12:37:338
-0.52696,2.46191,7.76453,-0.94669,2.26868,9.49354,0.00548,0.20336,-1.74941,0.06644,0.0818,-0.157,5976.9995,-1.793,-36.375,2.458,177.118,-13.102,5.727,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,429309,2019-01-17 16:12:37:438
-1.15411,2.1855,10.5775,-1.00123,1.98882,9.55052,0.29175,-0.05002,0.98923,-0.15727,0.15744,0.0273,5976.9995,-1.419,-34.938,1.144,178.522,-11.701,5.985,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,429409,2019-01-17 16:12:37:538
-0.87956,2.70905,8.80258,-1.29674,1.89593,9.53385,0.41285,0.81945,-0.69942,-0.24622,0.50418,-0.26352,5656.9995,-3.294,-35.626,-3.979,176.869,-11.815,5.869,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,429509,2019-01-17 16:12:37:638
-0.6216,1.88902,10.10744,-1.38498,1.56409,9.58154,0.70927,0.47547,0.04563,-0.47685,0.06902,-0.50746,5843.0005,-0.731,-35.251,0.771,176.454,-10.72,8.271,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,429609,2019-01-17 16:12:37:738
-1.33195,2.59441,11.34944,-1.4729,1.33128,9.60358,0.17485,0.52541,2.60736,0.23688,-0.18983,-0.53729,6108,1.894,-34.875,-0.542,183.028,-7.802,8.719,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,429709,2019-01-17 16:12:37:838
-2.08527,3.08191,9.00545,-1.08149,1.892,9.56144,-0.5172,0.88579,-0.48514,0.47496,-0.42686,-0.24541,6272.9995,4.457,-36.002,0.708,186.581,-11.124,6.453,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,429809,2019-01-17 16:12:37:938
-1.56412,2.04961,8.96095,-0.87337,2.407,9.46647,-0.7261,-0.38237,-0.31274,0.34767,-0.42847,-0.30774,5963.0005,4.082,-36.002,2.458,186.733,-14.208,5.271,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,429909,2019-01-17 16:12:38:038
-1.6059,1.52248,10.30179,-0.90851,2.24687,9.50245,-0.52124,-0.60906,1.41259,-0.09229,-0.20369,-0.26299,5320,4.831,-34.189,2.02,188.559,-13.825,5.532,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,430010,2019-01-17 16:12:38:139
-1.07812,2.52684,9.13802,-0.96648,2.51446,9.42941,-0.70704,0.22568,-0.50108,0.25552,0.05144,-0.14261,4958,4.082,-34.875,2.832,187.029,-13.817,5.456,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,430109,2019-01-17 16:12:38:238
-1.8248,2.33607,9.4234,-0.98305,2.56258,9.41473,-1.13002,-0.10071,-0.23453,0.05365,-0.24097,-0.16019,4823,6.268,-36.375,3.27,191.549,-15.108,5.948,1.97,65.3901,15.549856,73.76347,-216.129,NaN,0,14.680643,,15 / 36,430210,2019-01-17 16:12:38:339
-2.45029,2.76662,8.91202,-0.69792,2.55387,9.44251,-0.08174,-0.12557,0.17082,-0.08163,-0.68413,-0.77538,4823,7.394,-34.189,2.458,190.276,-15.172,5.051,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,430309,2019-01-17 16:12:38:438
-0.72633,2.87982,8.70363,-0.54533,2.4625,9.47676,-0.19458,0.42495,-0.76503,-0.16632,-0.24736,0.13596,4619,7.019,-34.564,2.02,191.707,-14.543,3.293,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,430409,2019-01-17 16:12:38:538
-1.15892,2.26851,10.99657,-0.55338,2.2256,9.53472,-0.61558,0.01938,1.56983,0.12662,-0.02686,0.0992,4602,7.768,-34.502,-3.543,193.306,-14.543,3.293,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,430510,2019-01-17 16:12:38:639
-1.07111,2.74735,9.08989,-0.45584,2.38965,9.50011,-0.63441,0.29845,-0.30061,0.16177,-0.03537,0.14287,4735,7.768,-34.189,1.582,190.261,-13.665,2.918,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,430611,2019-01-17 16:12:38:740
-1.12682,3.13129,9.04546,-0.37478,2.37123,9.50827,-0.74953,0.77206,-0.45868,-0.24249,0.05197,0.06511,4605,7.019,-35.626,0.27,191.344,-13.993,2.257,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,430710,2019-01-17 16:12:38:839
-1.70666,2.36601,10.18164,-0.53822,2.18345,9.54533,-1.06613,0.17907,0.73331,-0.04541,0.30338,0.26219,4549,6.644,-36.002,-0.542,191.947,-13.451,2.491,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,430809,2019-01-17 16:12:38:938
-0.9415,2.40259,9.17517,-0.58178,2.19605,9.53988,-0.35692,0.21561,-0.36077,-0.18816,0.14412,0.3213,4772,5.206,-35.626,0.708,188.164,-13.115,3.529,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,430909,2019-01-17 16:12:39:038
-0.2475,2.62791,9.47859,-0.57641,2.18011,9.54386,0.30614,0.5098,-0.07781,0.19853,-0.05562,0.30905,4840,5.206,-35.251,0.771,189.739,-12.715,3.583,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,431010,2019-01-17 16:12:39:139
-0.3139,3.0538,9.02797,-0.56867,2.32256,9.51066,0.24431,0.73165,-0.39754,0.08508,0.06955,0.09654,4906,4.082,-34.938,0.333,186.704,-13.539,3.349,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,431109,2019-01-17 16:12:39:238
-1.4597,3.09486,9.11456,-0.6628,2.30654,9.50847,-0.71525,0.82318,-0.53971,-0.09229,0.19046,0.03156,4906,3.331,-36.002,0.708,186.646,-13.677,3.779,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,431210,2019-01-17 16:12:39:339
-1.62656,2.8222,9.70572,-0.80535,2.08932,9.54759,-0.80408,0.88209,-0.48752,-0.3634,0.18141,0.13275,4855,3.331,-36.375,0.708,184.973,-12.782,4.543,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,431309,2019-01-17 16:12:39:438
-0.35561,2.77882,10.17484,-0.63223,1.90163,9.59971,0.28112,0.89563,0.50505,-0.24942,-0.08438,0.29042,4913,4.082,-36.751,1.144,186.392,-12.023,4.767,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,431409,2019-01-17 16:12:39:538
-0.53915,2.66435,11.25427,-0.46849,1.87281,9.61475,-0.2004,0.82773,1.63073,0.25073,-0.45242,0.29414,5214,1.518,-35.626,-2.667,183.05,-11.01,2.79,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,431509,2019-01-17 16:12:39:638
0.5188,2.41711,9.69365,-0.35988,2.20395,9.549,0.3334,0.41989,0.28287,0.33649,0.15744,-0.1996,5303,1.144,-36.751,-0.98,181.546,-12.219,1.7,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,431609,2019-01-17 16:12:39:738
-1.85095,2.69534,8.29095,-0.65788,2.16139,9.54285,-1.13844,0.57517,-1.34679,-0.52745,0.289,-0.07443,5014,1.518,-36.375,1.52,184.722,-13.68,2.828,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,431710,2019-01-17 16:12:39:839
-2.05643,2.35722,9.07373,-0.52985,2.07561,9.56982,-0.1268,-0.3169,0.53946,-0.1562,-0.29796,0.2984,4920,2.582,-36.002,0.708,184.956,-12.477,4.027,1.97,65.3901,15.549856,73.76347,-219.355,NaN,0,14.680643,,15 / 36,431810,2019-01-17 16:12:39:939
