sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
8.3817;-0.642;1.2546;9.7407;0.4743;1.0316;0.4803;-3.1425;0.3887;-0.0752;0.4709;0.5921;260.0;-14.69;-4.91;-40.46;264.57;-4.07;-83.79;2.0;58.371;19.300072;72.86193;-164.52;0.0;2.66;14.680644;212.2;18 / 24;170323;2018-06-13 18:57:08:781
8.5197;0.5866;2.9012;9.6931;0.3163;1.4543;-1.2092;0.2561;-0.3371;1.7133;0.7988;0.493;260.0;-14.69;-4.91;-40.46;264.57;-4.07;-83.79;2.0;58.371;19.300072;72.86193;-164.52;0.0;2.66;14.680644;212.2;18 / 24;170422;2018-06-13 18:57:08:880
9.2475;-1.4024;3.9926;9.6455;0.2498;1.7525;-0.6745;0.1185;0.9196;1.9182;-0.1223;0.4062;269.0;-12.49;-18.05;-36.36;242.22;-1.46;-79.7;2.0;58.371;19.300072;72.86193;-164.52;0.0;2.66;14.680644;212.2;18 / 24;170523;2018-06-13 18:57:08:981
8.2607;-1.5181;-0.0147;9.6455;0.2498;1.7525;-0.6745;0.1185;0.9196;1.9182;-0.1223;0.4062;269.0;-12.49;-18.05;-36.36;242.22;-1.46;-79.7;2.0;61.468;19.300072;72.86193;-164.52;0.0;2.66;14.680644;212.2;18 / 24;170622;2018-06-13 18:57:09:080
11.152;1.4576;1.1973;9.8058;0.1247;-0.0223;-1.2941;-0.4672;0.456;1.9655;-0.7511;0.0139;228.0;-18.29;-29.26;-24.8;221.04;-0.73;-90.13;2.0;61.468;19.300072;72.86193;-164.52;0.0;2.66;14.680644;212.2;18 / 24;170723;2018-06-13 18:57:09:181
10.7328;1.7727;-2.7789;9.7884;0.0283;0.5974;1.0758;0.9424;0.638;1.4104;0.5548;0.1301;228.0;-18.29;-29.26;-24.8;221.04;-0.73;-90.13;2.0;61.468;19.300072;72.86193;-164.52;0.0;2.66;14.680644;212.2;18 / 24;170823;2018-06-13 18:57:09:281
11.5883;0.1883;-2.2943;9.7924;0.0108;0.5278;2.1109;2.2104;-0.8161;1.2665;-0.0902;0.1751;228.0;-16.88;-33.06;-20.59;211.3;-0.06;-86.91;2.0;61.642;19.300072;72.86193;-164.52;0.0;2.66;14.680644;212.2;18 / 24;170924;2018-06-13 18:57:09:382
10.7367;0.0996;-1.2417;9.6244;0.0147;1.8819;2.2478;0.0327;-4.1356;-0.7301;1.4469;-0.0877;315.0;-12.48;-30.66;-25.94;216.85;-0.09;-78.94;2.0;61.642;19.300072;72.86193;-164.52;0.0;2.66;14.680644;212.2;18 / 24;171024;2018-06-13 18:57:09:482
8.6849;0.6611;2.9454;9.2561;0.3529;3.2203;1.3033;0.0425;-3.4168;-2.9714;0.9269;-1.1363;367.0;-8.65;-26.8;-31.95;226.03;-2.06;-70.82;2.0;61.642;19.300072;72.86193;-164.52;0.0;2.66;14.680644;212.2;18 / 24;171123;2018-06-13 18:57:09:581
7.8757;-0.0288;2.6858;8.7949;0.2877;4.3286;0.1998;0.0891;-2.49;-3.1392;0.777;-1.297;367.0;-2.75;-12.8;-39.95;251.35;-2.06;-70.82;2.0;50.448;19.300072;72.86193;-164.52;0.0;2.66;14.680644;212.2;18 / 24;171223;2018-06-13 18:57:09:681
8.2559;-0.4719;3.0525;8.935;0.1935;4.0371;0.0693;0.1075;-0.1836;-2.9239;-0.6202;-1.225;390.0;-2.22;-3.67;-43.45;251.35;-2.06;-70.82;2.0;50.448;19.300064;72.86193;-161.29;0.0;2.66;14.680644;198.3;18 / 24;171322;2018-06-13 18:57:09:780
8.5015;-2.0388;2.7315;9.1574;-0.2667;3.4987;-0.4234;-1.3042;-0.416;-3.0391;-0.3176;-0.6898;390.0;-7.61;21.16;-38.54;287.52;0.96;-68.52;2.0;50.448;19.300064;72.86193;-161.29;0.0;2.66;14.680644;198.3;18 / 24;171423;2018-06-13 18:57:09:881
10.021;-1.6951;4.2384;9.0171;-1.2054;3.6619;-0.3891;-0.903;-0.4295;-3.1999;0.197;-0.4868;500.0;-7.74;28.35;-35.04;311.68;4.02;-68.94;2.0;56.695;19.300064;72.86193;-161.29;0.0;2.66;14.680644;198.3;18 / 24;171522;2018-06-13 18:57:09:980
11.1578;-3.3668;2.5575;8.9493;-1.7158;3.6245;2.1253;-1.0342;-0.229;-2.1239;0.3032;0.0605;500.0;-6.87;33.56;-31.9;319.35;7.06;-67.9;2.0;56.695;19.300064;72.86193;-161.29;0.0;2.66;14.680644;198.3;18 / 24;171623;2018-06-13 18:57:10:081
9.5942;-2.5307;4.8982;8.7769;-2.2379;3.7588;1.8385;-0.6546;0.9811;-1.3882;-0.0855;-0.0219;500.0;-6.13;40.51;-23.14;333.29;10.08;-67.95;2.0;56.695;19.300064;72.86193;-161.29;0.0;2.66;14.680644;198.3;18 / 24;171723;2018-06-13 18:57:10:181
7.9814;-2.4365;0.6455;8.9114;-2.3076;3.3812;-0.6301;0.3472;-1.1655;0.1602;-0.4432;0.2044;509.0;-7.99;40.91;-23.06;333.25;13.17;-67.79;2.0;56.326;19.300064;72.86193;-161.29;0.0;2.66;14.680644;198.3;18 / 24;171823;2018-06-13 18:57:10:281
7.8037;-2.9893;1.5726;8.8843;-2.2097;3.5153;-0.6275;-0.4622;-2.7069;0.1602;-0.4432;0.2044;592.0;-6.77;40.63;-22.84;333.25;13.17;-67.79;2.0;56.326;19.300064;72.86193;-161.29;0.0;2.66;14.680644;198.3;18 / 24;171924;2018-06-13 18:57:10:382
9.4603;-2.3402;5.1029;8.9224;-2.3093;3.3509;-0.8589;0.2053;0.6027;-0.4493;-0.0904;-0.1704;592.0;-8.09;40.73;-21.94;334.33;13.02;-68.41;2.0;56.326;19.300064;72.86193;-161.29;0.0;2.66;14.680644;198.3;18 / 24;172023;2018-06-13 18:57:10:481
9.3175;-2.731;3.3041;8.7569;-2.0739;3.897;0.6808;-0.6303;-0.0565;0.5232;0.0699;-0.0833;658.0;-5.92;40.17;-22.46;333.51;13.15;-66.56;2.0;56.326;19.300064;72.86193;-161.29;0.0;2.66;14.680644;198.3;18 / 24;172123;2018-06-13 18:57:10:581
7.6319;-1.9405;6.8456;8.6574;-1.8806;4.2052;-0.8082;-0.3338;1.3365;0.2372;0.49;-0.2735;658.0;-5.92;40.17;-22.46;333.51;13.15;-66.56;2.0;55.575;19.300064;72.86193;-161.29;0.0;2.66;14.680644;198.3;18 / 24;172223;2018-06-13 18:57:10:681
11.5249;-3.2025;3.0675;8.17;-1.4385;5.2299;0.6243;-0.5835;1.3214;1.0855;1.0685;-0.0455;716.0;-4.79;37.31;-27.54;328.26;8.43;-57.38;2.0;55.575;19.300064;72.86193;-161.29;0.0;2.66;14.680644;198.3;18 / 24;172323;2018-06-13 18:57:10:781
5.4485;-0.6365;7.1279;7.6635;-0.987;6.0388;0.1271;-1.6689;0.6583;0.5704;0.8806;-0.0484;716.0;-3.69;34.98;-28.56;328.17;5.78;-51.76;2.0;55.575;19.300056;72.86193;-161.29;0.0;2.66;14.680644;171.4;18 / 24;172423;2018-06-13 18:57:10:881
5.4485;-0.6365;7.1279;7.6635;-0.987;6.0388;0.1271;-1.6689;0.6583;0.5704;0.8806;-0.0484;766.0;-1.12;30.2;-33.29;328.17;5.78;-51.76;2.0;62.597;19.300056;72.86193;-161.29;0.0;2.66;14.680644;171.4;18 / 24;172523;2018-06-13 18:57:10:981
6.9124;2.5715;6.9692;7.1436;-0.1809;6.7162;0.2761;0.5312;-1.2612;2.6249;0.7581;1.3659;766.0;3.03;25.28;-35.82;310.99;1.06;-46.77;2.0;62.597;19.300056;72.86193;-161.29;0.0;2.66;14.680644;171.4;18 / 24;172623;2018-06-13 18:57:11:081
4.7287;1.5795;4.7142;6.922;0.4351;6.9331;-0.3045;1.9198;-0.2903;0.5674;-0.2202;0.0562;766.0;5.79;22.13;-38.03;310.99;1.06;-46.77;2.0;62.597;19.300056;72.86193;-161.29;0.0;2.66;14.680644;171.4;18 / 24;172723;2018-06-13 18:57:11:181
5.6053;0.1791;7.1947;6.8115;0.3414;7.0468;-1.9318;0.5275;-2.0502;0.1024;0.2848;0.3571;703.0;7.68;21.67;-36.31;306.41;-2.0;-44.03;2.0;56.108;19.300056;72.86193;-161.29;0.0;2.66;14.680644;171.4;18 / 24;172822;2018-06-13 18:57:11:280
3.9209;-3.0372;9.1806;5.9946;-1.098;7.6831;-0.453;0.9836;-0.0081;-1.109;0.3199;0.187;763.0;9.72;24.32;-33.91;306.41;-2.0;-44.03;2.0;56.108;19.300056;72.86193;-161.29;0.0;2.66;14.680644;171.4;18 / 24;172922;2018-06-13 18:57:11:380
3.0199;-2.2048;10.2283;5.6842;-1.4821;7.8526;-1.1407;-0.5017;1.0014;-1.1169;0.6885;-0.4112;763.0;10.59;29.72;-29.52;315.83;6.43;-37.96;2.0;56.108;19.300056;72.86193;-161.29;0.0;2.66;14.680644;171.4;18 / 24;173023;2018-06-13 18:57:11:481
5.3804;-3.2997;9.5339;5.5147;-1.7831;7.9107;-2.1159;-0.738;2.4907;-0.6738;0.2758;-0.079;763.0;10.99;30.83;-27.9;315.83;6.43;-37.96;2.0;57.907;19.300056;72.86193;-161.29;0.0;2.66;14.680644;171.4;18 / 24;173123;2018-06-13 18:57:11:581
8.4997;-5.5276;8.177;5.0139;-2.3661;8.089;0.8957;-0.7758;1.5472;-0.6921;0.1671;-0.2877;787.0;9.89;33.09;-23.65;323.75;10.48;-34.88;2.0;57.907;19.300056;72.86193;-161.29;0.0;2.66;14.680644;171.4;18 / 24;173223;2018-06-13 18:57:11:681
6.6503;-4.7399;12.0003;5.3985;-2.5662;7.7744;2.0918;-2.2387;0.2715;-0.037;-0.0425;0.7994;787.0;7.48;32.23;-24.54;323.75;10.48;-34.88;2.0;57.907;19.300056;72.86193;-161.29;0.0;2.66;14.680644;171.4;18 / 24;173322;2018-06-13 18:57:11:780
6.9023;-5.9015;5.2319;5.2301;-2.3684;7.9503;1.6546;-3.2526;-1.3488;3.1591;-1.819;3.0264;608.0;10.63;26.15;-30.26;307.81;15.17;-34.78;2.0;57.907;19.300053;72.86193;-161.29;0.0;2.63;14.680644;87.8;17 / 24;173422;2018-06-13 18:57:11:880
5.7795;-5.797;4.6622;6.0488;-0.6863;7.6884;-0.3078;-4.5042;-2.6499;4.7038;-1.1372;3.6885;608.0;9.98;15.01;-33.31;307.81;15.17;-34.78;2.0;59.123;19.300053;72.86193;-161.29;0.0;2.63;14.680644;87.8;17 / 24;173522;2018-06-13 18:57:11:980
7.4422;-4.6978;2.5206;7.3173;-0.1222;6.5278;0.1609;-4.9696;-3.6616;4.665;-1.4493;3.9863;593.0;5.89;-9.81;-35.22;246.17;4.01;-38.19;2.0;59.123;19.300053;72.86193;-161.29;0.0;2.63;14.680644;87.8;17 / 24;173623;2018-06-13 18:57:12:081
10.8346;-1.8579;3.8216;7.7238;-0.4604;6.025;0.611;-2.3565;-3.2121;3.2766;-1.128;3.3909;593.0;-4.84;-28.17;-24.66;209.95;2.69;-52.04;2.0;59.123;19.300053;72.86193;-161.29;0.0;2.63;14.680644;87.8;17 / 24;173723;2018-06-13 18:57:12:181
10.8322;-0.3061;2.462;8.4903;-0.7855;4.8444;2.6057;0.327;-1.5472;2.7812;-1.623;1.9139;581.0;-4.84;-28.17;-24.66;209.95;2.69;-52.04;2.0;64.51;19.300053;72.86193;-161.29;0.0;2.63;14.680644;87.8;17 / 24;173823;2018-06-13 18:57:12:281
7.8526;1.5916;6.0251;8.2692;-0.3169;5.2621;0.347;1.6373;0.7412;1.5855;0.7128;0.3749;581.0;-15.96;-35.41;-5.44;184.24;4.59;-60.29;2.0;64.51;19.300053;72.86193;-161.29;0.0;2.63;14.680644;87.8;17 / 24;173923;2018-06-13 18:57:12:381
9.2336;1.6204;5.5827;8.2692;-0.3169;5.2621;0.347;1.6373;0.7412;1.5855;0.7128;0.3749;651.0;-15.96;-35.41;-5.44;184.24;4.59;-60.29;2.0;64.51;19.300053;72.86193;-161.29;0.0;2.63;14.680644;87.8;17 / 24;174023;2018-06-13 18:57:12:481
13.4703;0.5337;5.0463;8.6971;0.4352;4.5101;-0.9732;1.836;-0.1549;1.6431;-0.1561;0.9333;651.0;-20.17;-29.51;13.23;144.63;-2.58;-61.78;2.0;61.14;19.300053;72.86193;-161.29;0.0;2.63;14.680644;87.8;17 / 24;174123;2018-06-13 18:57:12:581
8.8907;0.6807;3.9578;8.6971;0.4352;4.5101;-0.9732;1.836;-0.1549;1.6431;-0.1561;0.9333;727.0;-20.17;-29.51;13.23;144.63;-2.58;-61.78;2.0;61.14;19.300053;72.86193;-161.29;0.0;2.63;14.680644;87.8;17 / 24;174223;2018-06-13 18:57:12:681
8.2059;1.3678;2.9234;8.4234;1.1661;4.8844;3.4386;-0.2587;0.9866;0.3578;-0.1118;-1.1567;727.0;-18.32;-30.79;15.2;143.58;-6.83;-59.89;2.0;61.14;19.300053;72.86193;-161.29;0.0;2.63;14.680644;87.8;17 / 24;174322;2018-06-13 18:57:12:780
7.6515;1.533;2.4576;8.2755;2.0794;4.8334;-0.1271;-0.5461;-2.0587;-1.0102;-0.0352;-1.1562;727.0;-14.89;-33.54;8.81;154.0;-12.24;-59.71;2.0;61.14;19.300055;72.86194;-164.52;0.0;2.63;14.680644;88.1;18 / 24;174422;2018-06-13 18:57:12:880
7.2847;1.9848;7.6245;7.6377;2.5193;5.6115;0.2748;-0.6209;-1.0241;-0.9653;0.464;-0.9967;717.0;-12.43;-35.98;9.18;154.0;-12.24;-59.71;2.0;60.683;19.300055;72.86194;-164.52;0.0;2.63;14.680644;88.1;18 / 24;174522;2018-06-13 18:57:12:980
4.9097;1.3708;4.2938;6.9272;2.6701;6.4075;0.9414;-0.4744;-0.5421;-0.7509;1.5861;-0.9769;791.0;-7.92;-37.57;5.85;164.75;-15.8;-47.23;2.0;60.683;19.300055;72.86194;-164.52;0.0;2.63;14.680644;88.1;18 / 24;174623;2018-06-13 18:57:13:081
4.8564;1.8147;6.5086;6.5221;3.0678;6.6499;-1.9313;-1.5985;-2.46;-0.5327;-0.9257;-1.101;791.0;-4.36;-38.14;5.07;164.75;-15.8;-47.23;2.0;60.683;19.300055;72.86194;-164.52;0.0;2.63;14.680644;88.1;18 / 24;174722;2018-06-13 18:57:13:180
4.3284;4.6791;8.5718;5.9735;2.7861;7.2612;-0.7935;0.2151;1.337;-1.5854;0.1445;-1.3781;791.0;1.41;-38.62;-1.16;182.19;-18.23;-44.44;2.0;60.337;19.300055;72.86194;-164.52;0.0;2.63;14.680644;88.1;18 / 24;174823;2018-06-13 18:57:13:281
6.9272;2.2962;7.8125;5.9735;2.7861;7.2612;-0.7935;0.2151;1.337;-1.1581;-1.0582;-1.0016;747.0;5.35;-37.75;-5.4;190.99;-16.51;-39.44;2.0;60.337;19.300055;72.86194;-164.52;0.0;2.63;14.680644;88.1;18 / 24;174923;2018-06-13 18:57:13:381
8.1178;-0.4886;6.3791;6.4658;2.7714;6.8325;1.2379;-1.2951;1.6042;-0.6638;-0.5468;-0.9273;747.0;9.07;-36.29;-6.71;198.05;-16.09;-42.7;2.0;60.337;19.300055;72.86194;-164.52;0.0;2.63;14.680644;88.1;18 / 24;175023;2018-06-13 18:57:13:481
7.0398;-0.5347;6.1399;6.7094;2.4911;6.7044;1.9353;-2.3718;0.5714;-0.8113;-0.6481;-0.2443;656.0;8.75;-34.69;-10.26;201.75;-14.72;-45.02;2.0;60.228;19.300055;72.86194;-164.52;0.0;2.63;14.680644;88.1;18 / 24;175123;2018-06-13 18:57:13:581
6.0373;1.1615;6.8582;6.7052;1.8689;6.9079;-0.0703;-1.492;1.1147;-0.5383;0.1764;0.323;656.0;8.75;-34.69;-10.26;201.75;-14.72;-45.02;2.0;60.228;19.300055;72.86194;-164.52;0.0;2.63;14.680644;88.1;18 / 24;175223;2018-06-13 18:57:13:681
6.45;0.397;7.1341;7.0669;1.319;6.6701;-0.8916;-0.2962;0.4897;0.3533;-0.0838;0.9507;625.0;6.67;-35.57;-11.21;200.0;-9.29;-46.0;2.0;60.228;19.300055;72.86194;-164.52;0.0;2.63;14.680644;88.1;18 / 24;175323;2018-06-13 18:57:13:781
5.9847;-0.002;6.704;6.9157;1.1674;6.8543;-0.2372;-1.3673;-0.2036;0.6137;0.5126;0.658;625.0;0.32;-36.55;-11.27;192.65;-7.73;-46.65;2.0;61.934;19.300058;72.86194;-167.74;0.0;2.63;14.680644;1.8;18 / 24;175423;2018-06-13 18:57:13:881
6.1593;0.1611;6.2975;6.8499;1.1153;6.9286;-0.6006;-1.2261;0.1203;0.8313;0.3;0.9106;625.0;-2.35;-37.49;-1.48;178.87;-6.53;-44.67;2.0;61.934;19.300058;72.86194;-167.74;0.0;2.63;14.680644;1.8;18 / 24;175523;2018-06-13 18:57:13:981
7.1233;1.6556;9.4639;7.0255;1.0077;6.7674;-0.4529;-0.6497;-0.4884;0.8894;0.0621;0.9456;672.0;-2.35;-37.49;-1.48;178.87;-6.53;-44.67;2.0;61.934;19.300058;72.86194;-167.74;0.0;2.63;14.680644;1.8;18 / 24;175623;2018-06-13 18:57:14:081
7.1098;0.9556;9.2368;6.7788;0.4068;7.0748;0.3072;0.8896;1.2478;0.4197;0.2057;1.2545;728.0;-12.38;-34.5;4.6;160.78;-2.38;-43.78;2.0;61.934;19.300058;72.86194;-167.74;0.0;2.63;14.680644;1.8;18 / 24;175722;2018-06-13 18:57:14:180
6.5912;1.7414;5.4007;6.7788;0.4068;7.0748;0.3072;0.8896;1.2478;0.4197;0.2057;1.2545;728.0;-17.13;-31.71;9.67;148.87;-2.38;-43.78;2.0;62.82;19.300058;72.86194;-167.74;0.0;2.63;14.680644;1.8;18 / 24;175823;2018-06-13 18:57:14:281
11.5389;0.4542;5.7946;7.1284;0.3602;6.7251;1.315;0.5432;-1.4352;0.9094;-0.2318;1.1033;734.0;-20.96;-28.36;11.76;148.87;-2.38;-43.78;2.0;62.82;19.300058;72.86194;-167.74;0.0;2.63;14.680644;1.8;18 / 24;175922;2018-06-13 18:57:14:380
9.4117;1.2565;8.4241;7.1679;-0.1755;6.6903;2.7302;1.3275;1.4329;-0.5495;0.5293;0.2392;734.0;-21.73;-28.19;10.42;141.02;-2.11;-46.67;2.0;62.82;19.300058;72.86194;-167.74;0.0;2.63;14.680644;1.8;18 / 24;176022;2018-06-13 18:57:14:480
8.0999;0.0623;4.8185;7.2758;-0.2401;6.5709;2.5889;1.3915;1.5162;-0.3019;-0.2493;-0.0706;734.0;-21.48;-27.66;10.88;141.02;-2.11;-46.67;2.0;59.414;19.300058;72.86194;-167.74;0.0;2.63;14.680644;1.8;18 / 24;176123;2018-06-13 18:57:14:581
7.4425;1.5816;5.9691;7.4804;-0.1063;6.3406;0.557;0.0228;-2.3086;-0.4952;0.3541;-0.5307;706.0;-21.78;-28.38;8.35;144.14;0.62;-49.71;2.0;59.414;19.300058;72.86194;-167.74;0.0;2.63;14.680644;1.8;18 / 24;176222;2018-06-13 18:57:14:680
7.2639;1.5708;4.8903;7.2299;0.5453;6.6031;0.3722;0.9864;-1.215;-0.9454;0.1737;-1.3289;671.0;-19.55;-32.55;6.01;144.14;0.62;-49.71;2.0;59.414;19.300058;72.86194;-167.74;0.0;2.63;14.680644;1.8;18 / 24;176322;2018-06-13 18:57:14:780
6.981;2.1676;6.2219;7.1569;0.8066;6.6557;-0.0493;0.889;-1.9517;-1.0589;0.0662;-1.5441;671.0;-15.36;-35.36;-2.46;165.85;-3.19;-47.59;2.0;61.322;19.300068;72.861946;-167.74;0.0;2.59;14.680644;71.6;18 / 24;176423;2018-06-13 18:57:14:881
6.8762;2.0051;6.0203;6.7918;1.1433;6.981;0.2533;0.7606;-2.2149;-1.0305;-0.0358;-1.5113;671.0;-10.95;-37.22;-1.64;165.85;-3.19;-47.59;2.0;61.322;19.300068;72.861946;-167.74;0.0;2.59;14.680644;71.6;18 / 24;176523;2018-06-13 18:57:14:981
6.8312;0.688;6.3965;6.8412;1.3749;6.8904;0.1437;0.7896;-0.6742;-0.8581;-0.3582;-1.4098;626.0;-4.87;-38.2;-6.03;180.93;-6.7;-44.21;2.0;61.322;19.300068;72.861946;-167.74;0.0;2.59;14.680644;71.6;18 / 24;176622;2018-06-13 18:57:15:080
7.1384;-1.2046;6.9771;7.3593;1.6967;6.2555;0.2986;-1.6824;-0.0218;-0.7342;-0.4036;-1.0735;626.0;0.79;-37.55;-9.87;192.26;-9.97;-46.13;2.0;64.946;19.300068;72.861946;-167.74;0.0;2.59;14.680644;71.6;18 / 24;176723;2018-06-13 18:57:15:181
10.6488;-1.6162;7.3215;7.7074;1.4908;5.8774;2.3317;-2.7887;1.6865;-0.0782;-0.8667;0.264;513.0;1.2;-37.95;-11.93;195.13;-9.96;-49.63;2.0;64.946;19.300068;72.861946;-167.74;0.0;2.59;14.680644;71.6;18 / 24;176824;2018-06-13 18:57:15:282
6.7985;-0.4787;8.8691;7.6907;1.4388;5.9121;1.3526;-3.2997;1.6131;-0.1004;0.0301;-0.0966;513.0;0.62;-38.06;-12.44;195.45;-8.44;-52.45;2.0;64.946;19.300068;72.861946;-167.74;0.0;2.59;14.680644;71.6;18 / 24;176923;2018-06-13 18:57:15:381
6.6425;-1.0574;5.7666;6.8274;0.807;6.9932;0.3567;-1.7631;1.6885;0.568;1.4377;1.2505;541.0;-1.9;-37.94;-11.85;195.45;-8.44;-52.45;2.0;63.167;19.300068;72.861946;-167.74;0.0;2.59;14.680644;71.6;18 / 24;177023;2018-06-13 18:57:15:481
6.2668;-0.7907;5.1676;6.7452;0.8983;7.0615;0.1226;-2.0406;-0.5862;1.4028;0.0992;1.2528;541.0;-7.77;-39.32;-6.83;185.13;-4.72;-44.31;2.0;63.167;19.300068;72.861946;-167.74;0.0;2.59;14.680644;71.6;18 / 24;177123;2018-06-13 18:57:15:581
5.6195;0.8071;6.0319;6.6878;0.7916;7.1287;-0.2425;-1.4242;-1.6959;0.8537;0.5817;0.9469;648.0;-7.77;-39.32;-6.83;185.13;-4.72;-44.31;2.0;63.167;19.300068;72.861946;-167.74;0.0;2.59;14.680644;71.6;18 / 24;177222;2018-06-13 18:57:15:680
5.6483;1.7867;7.4606;6.1324;1.0814;7.5759;-0.0762;0.1625;-0.7438;1.1462;0.5542;0.9282;648.0;-17.74;-37.83;-0.95;168.83;-4.63;-43.17;2.0;63.167;19.300068;72.861946;-167.74;0.0;2.59;14.680644;71.6;18 / 24;177323;2018-06-13 18:57:15:781
5.214;3.0068;6.9761;6.109;1.1727;7.5812;-0.1782;0.8279;0.0273;0.8423;0.1687;0.8363;752.0;-17.74;-37.83;-0.95;168.83;-4.63;-43.17;2.0;66.258;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;17 / 24;177423;2018-06-13 18:57:15:881
7.5473;3.0517;7.4539;6.1711;2.1587;7.3095;-0.9362;0.9812;-0.2634;1.6084;-0.0139;0.7188;752.0;-23.82;-34.08;6.67;143.54;-12.72;-40.17;2.0;66.258;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;17 / 24;177523;2018-06-13 18:57:15:981
3.399;3.6277;7.1036;6.1711;2.1587;7.3095;-0.9362;0.9812;-0.2634;1.6084;-0.0139;0.7188;752.0;-23.82;-34.08;6.67;143.54;-12.72;-40.17;2.0;66.258;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;17 / 24;177623;2018-06-13 18:57:16:081
6.7909;3.1968;5.031;6.7964;2.3135;6.6803;-2.5487;1.3768;-0.233;0.4991;-0.9792;0.4771;788.0;-26.06;-31.76;10.64;137.45;-12.72;-40.17;2.0;61.643;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;17 / 24;177723;2018-06-13 18:57:16:181
10.9343;1.4935;8.7333;6.9192;1.7228;6.7326;3.2127;0.4581;0.7285;-0.1445;0.541;0.4261;788.0;-29.95;-28.11;11.77;130.55;-10.12;-45.78;2.0;61.643;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;17 / 24;177822;2018-06-13 18:57:16:280
7.1779;2.7265;4.9241;7.0492;1.7235;6.5961;2.9305;-0.4346;0.0772;-0.1895;-0.3181;-0.217;765.0;-30.28;-29.62;10.85;130.55;-10.12;-45.78;2.0;61.643;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;17 / 24;177924;2018-06-13 18:57:16:382
6.718;2.889;5.7793;6.6607;1.8228;6.963;0.6437;0.622;-1.7139;-0.8068;0.2755;-1.0538;756.0;-25.72;-34.92;6.89;143.55;-10.71;-43.73;2.0;57.563;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;17 / 24;178022;2018-06-13 18:57:16:480
6.647;2.3699;5.9041;6.3535;2.4718;7.0494;0.4257;0.0981;-0.9126;-0.6406;-0.0967;-1.2777;756.0;-22.71;-38.64;3.7;143.55;-10.71;-43.73;2.0;57.563;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;17 / 24;178123;2018-06-13 18:57:16:581
5.7555;1.2049;6.8233;6.463;2.6076;6.8993;-0.184;-0.9582;-0.1168;-0.5248;-0.6104;-0.9646;756.0;-16.41;-41.84;1.98;160.96;-14.6;-42.03;2.0;57.563;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;17 / 24;178223;2018-06-13 18:57:16:681
4.3821;0.716;5.7522;6.6056;2.6434;6.749;-0.3174;-0.9909;0.0346;-0.3011;-0.7303;-0.2202;677.0;-14.18;-42.83;1.92;163.76;-15.64;-44.38;2.0;57.563;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;17 / 24;178323;2018-06-13 18:57:16:781
5.8827;-0.4763;5.4351;7.0912;2.352;6.3525;-1.692;-0.9366;-0.3062;-0.4495;-0.5878;0.1412;677.0;-15.49;-43.74;-4.32;169.88;-13.88;-48.14;2.0;58.995;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;18 / 24;178422;2018-06-13 18:57:16:880
11.9564;-3.7939;9.1658;7.2809;0.3334;6.5611;1.4473;-2.767;-1.4373;-0.9778;0.8384;1.6851;584.0;-20.76;-40.92;-5.09;165.62;-1.95;-47.98;2.0;58.995;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;18 / 24;178523;2018-06-13 18:57:16:981
8.4211;-3.4893;4.8334;7.8398;-0.6923;5.8505;-0.1702;-0.6216;2.4111;0.3895;-1.791;1.0311;584.0;-22.61;-39.78;-4.57;165.62;-1.95;-47.98;2.0;58.995;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;18 / 24;178623;2018-06-13 18:57:17:081
6.0661;-1.4472;6.3754;7.6038;-0.8622;6.1326;-1.433;-0.5827;0.4714;0.1303;0.5882;0.0285;537.0;-26.04;-37.95;-2.02;160.53;4.05;-53.27;2.0;59.869;19.300064;72.86195;-167.74;0.0;2.59;14.680644;181.6;18 / 24;178723;2018-06-13 18:57:17:181
