sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.247;12.28;0.814;0.474;9.723;1.184;0.773;2.557;-0.37;0.344;0.345;-0.061;0.0;30.7;-23.3;-3.5;249.0;-82.0;-21.2;3.0;1001.3;56.04;23.02627;72.53967;-1.4;161.6349936840054;;3.6;9.67742;290.7;18 / 22;90006;2018-08-23 20:58:41:933
1.051;11.89;2.847;0.519;9.714;1.237;0.533;2.176;1.61;-0.126;0.473;0.161;2.0;30.2;-23.1;-2.2;245.8;-82.6;-23.0;3.0;1001.3;56.04;23.02627;72.53967;-1.4;161.6349936840054;;3.6;9.67742;290.7;18 / 22;90106;2018-08-23 20:58:42:033
1.894;8.378;-0.117;0.612;9.722;1.133;1.368;-1.007;-0.525;-0.031;-0.522;-0.076;2.0;30.7;-24.6;-1.6;241.4;-82.6;-27.2;3.0;1001.3;56.04;23.02627;72.53967;-1.4;161.6349936840054;;3.6;9.67742;290.7;18 / 22;90206;2018-08-23 20:58:42:133
-0.098;7.877;0.876;0.582;9.696;1.346;-0.59;-2.001;-0.424;-0.253;-0.063;-0.255;1.0;30.5;-25.3;-2.5;241.6;-81.8;-28.3;3.0;1001.3;53.75;23.02627;72.53967;-1.4;161.6349936840054;;3.6;9.67742;290.7;18 / 22;90306;2018-08-23 20:58:42:233
0.314;8.593;0.891;0.465;9.67;1.565;-0.36;-1.22;-0.629;-0.127;-0.012;-0.029;1.0;30.4;-25.6;-3.3;252.3;-80.9;-18.6;3.0;1001.3;53.75;23.02627;72.53967;-1.4;161.6349936840054;;3.6;9.67742;290.7;18 / 22;90406;2018-08-23 20:58:42:333
1.056;10.125;1.19;0.459;9.68;1.503;0.573;0.386;-0.34;0.219;0.224;-0.001;1.0;31.4;-24.9;-3.4;253.8;-80.4;-16.3;3.0;1001.3;53.75;23.02628;72.53966;-1.4;161.6349936840054;;3.6;9.67742;285.1;18 / 21;90506;2018-08-23 20:58:42:433
1.616;11.311;0.575;0.57;9.711;1.24;1.048;1.58;-0.572;0.013;-0.077;0.03;0.0;31.9;-26.0;-2.2;245.5;-82.0;-22.3;3.0;1001.3;54.13;23.02628;72.53966;-1.4;161.6349936840054;;3.6;9.67742;285.1;18 / 21;90606;2018-08-23 20:58:42:533
-0.668;12.168;2.962;0.468;9.726;1.163;-1.026;2.489;1.616;-0.126;0.301;-0.169;0.0;31.8;-25.4;-2.0;244.3;-82.6;-24.2;3.0;1001.3;54.13;23.02628;72.53966;-1.4;161.6349936840054;;3.6;9.67742;285.1;18 / 21;90706;2018-08-23 20:58:42:633
-0.093;9.146;3.309;0.477;9.709;1.295;-0.568;-0.625;2.023;0.056;0.386;0.163;0.0;32.5;-25.7;-0.8;247.4;-82.2;-20.8;3.0;1001.3;54.13;23.02628;72.53966;-1.4;161.6349936840054;;3.6;9.67742;285.1;18 / 21;90806;2018-08-23 20:58:42:733
0.026;7.908;1.003;0.372;9.685;1.492;-0.377;-1.767;-0.436;-0.087;-0.18;0.125;0.0;32.4;-26.4;0.7;247.5;-81.3;-16.1;3.0;1001.3;54.25;23.02628;72.53966;-1.4;161.6349936840054;;3.6;9.67742;285.1;18 / 21;90906;2018-08-23 20:58:42:833
0.955;8.545;0.381;0.495;9.649;1.68;0.426;-1.089;-1.204;-0.3;0.315;0.023;2.0;32.3;-26.9;0.1;246.1;-79.9;-16.3;3.0;1001.3;54.25;23.02628;72.53966;-1.4;161.6349936840054;;3.6;9.67742;285.1;18 / 21;91006;2018-08-23 20:58:42:933
-0.163;9.663;2.049;0.484;9.637;1.753;-0.618;0.127;0.297;0.081;-0.054;-0.027;2.0;32.6;-27.3;-1.2;247.5;-79.4;-15.9;3.0;1001.3;54.25;23.02628;72.53966;-1.4;161.6349936840054;;3.6;9.67742;285.1;18 / 21;91106;2018-08-23 20:58:43:033
0.026;11.665;1.599;0.486;9.662;1.604;-0.467;1.916;-0.062;0.297;0.103;0.049;1.0;32.6;-27.4;-0.8;246.1;-79.9;-16.3;3.0;1001.3;54.25;23.02628;72.53966;-1.4;161.6349936840054;;3.6;9.67742;285.1;18 / 21;91206;2018-08-23 20:58:43:133
1.602;11.873;0.895;0.615;9.674;1.483;0.986;2.199;-0.587;-0.188;0.014;0.164;1.0;31.6;-27.8;0.4;242.4;-80.9;-20.8;3.0;1001.3;53.84;23.02628;72.53966;-1.4;161.6349936840054;;3.6;9.67742;285.1;18 / 21;91306;2018-08-23 20:58:43:233
0.558;9.85;2.169;0.55;9.7;1.335;0.06;0.1;0.619;0.357;-0.301;-0.01;0.0;32.4;-28.5;0.7;240.3;-80.5;-22.5;3.0;1001.3;53.84;23.02628;72.53966;-1.4;161.6349936840054;;3.6;9.67742;285.1;18 / 21;91406;2018-08-23 20:58:43:333
0.318;8.636;0.876;0.623;9.697;1.326;-0.099;-1.068;-0.596;-0.007;0.263;-0.076;0.0;32.5;-27.8;0.7;236.8;-81.4;-25.7;3.0;1001.3;53.84;23.02628;72.53965;-1.4;161.6349936840054;;3.6;9.67742;264.5;16 / 20;91506;2018-08-23 20:58:43:433
0.182;7.781;1.032;0.652;9.666;1.523;-0.568;-1.832;-0.472;-0.294;-0.036;0.097;0.0;32.5;-28.4;0.8;238.1;-81.0;-23.7;3.0;1001.3;54.02;23.02628;72.53965;-1.4;161.6349936840054;;3.6;9.67742;264.5;16 / 20;91606;2018-08-23 20:58:43:533
0.749;9.043;0.601;0.63;9.646;1.652;0.0;-0.646;-0.97;-0.081;0.059;0.028;0.0;32.8;-28.1;0.0;240.6;-79.7;-21.9;3.0;1001.3;54.02;23.02628;72.53965;-1.4;161.6349936840054;;3.6;9.67742;264.5;16 / 20;91706;2018-08-23 20:58:43:633
1.053;10.911;1.022;0.664;9.692;1.337;0.526;1.07;-0.684;0.271;0.359;-0.084;0.0;33.2;-28.3;1.0;239.2;-80.6;-24.0;3.0;1001.3;54.02;23.02628;72.53965;-1.4;161.6349936840054;;3.6;9.67742;264.5;16 / 20;91806;2018-08-23 20:58:43:733
0.148;12.591;2.16;0.566;9.726;1.124;-0.453;2.856;1.141;0.227;0.343;-0.057;0.0;33.1;-27.8;1.1;236.3;-82.4;-26.8;3.0;1001.3;53.93;23.02628;72.53965;-1.4;161.6349936840054;;3.6;9.67742;264.5;16 / 20;91906;2018-08-23 20:58:43:833
-1.219;9.632;2.488;0.543;9.739;1.016;-1.918;0.803;1.773;0.052;0.432;0.181;0.0;33.0;-28.5;2.7;232.7;-83.3;-27.7;3.0;1001.3;53.93;23.02628;72.53965;-1.4;161.6349936840054;;3.6;9.67742;264.5;16 / 20;92006;2018-08-23 20:58:43:933
-0.642;7.602;0.491;0.359;9.724;1.219;-1.063;-2.117;-0.634;-0.266;0.72;0.086;0.0;31.6;-28.6;5.8;234.8;-82.8;-19.5;3.0;1001.3;53.93;23.02628;72.53965;-1.4;161.6349936840054;;3.6;9.67742;264.5;16 / 20;92106;2018-08-23 20:58:44:033
0.917;8.121;0.764;0.336;9.645;1.744;0.581;-1.523;-0.98;-0.453;0.836;0.088;0.0;31.2;-29.4;6.8;237.7;-80.4;-12.2;3.0;1001.3;54.27;23.02628;72.53965;-1.4;161.6349936840054;;3.6;9.67742;264.5;16 / 20;92206;2018-08-23 20:58:44:133
0.46;9.381;1.626;0.324;9.606;1.949;0.157;-0.313;-0.261;-0.291;0.347;0.185;0.0;30.3;-29.0;8.6;237.9;-78.7;-9.3;3.0;1001.3;54.27;23.02628;72.53965;-1.4;161.6349936840054;;3.6;9.67742;264.5;16 / 20;92306;2018-08-23 20:58:44:233
0.438;11.459;2.306;0.403;9.595;1.985;0.056;1.871;0.359;0.112;0.177;0.133;30.0;28.6;-30.1;8.5;234.5;-77.9;-10.8;3.0;1001.3;54.27;23.02628;72.53965;-1.4;161.6349936840054;;3.6;9.67742;264.5;16 / 20;92406;2018-08-23 20:58:44:333
2.729;12.517;1.338;0.493;9.625;1.812;2.291;2.897;-0.412;-0.22;0.364;0.218;30.0;28.5;-30.5;10.1;229.8;-79.1;-13.5;3.0;1001.3;54.27;23.02628;72.53963;-1.4;161.6349936840054;;3.6;9.67742;246.1;18 / 22;92506;2018-08-23 20:58:44:433
-0.96;9.817;7.032;0.342;9.606;1.945;-1.652;0.484;7.505;0.916;0.027;-0.029;27.0;28.7;-31.0;10.7;228.3;-77.8;-13.2;3.0;1001.3;53.35;23.02628;72.53963;-1.4;161.6349936840054;;3.6;9.67742;246.1;18 / 22;92606;2018-08-23 20:58:44:533
0.553;7.87;1.93;0.596;9.585;1.984;-0.057;-1.723;0.018;-0.029;-0.069;-0.022;27.0;28.4;-30.6;12.2;222.6;-78.2;-16.6;3.0;1001.3;53.35;23.02628;72.53963;-1.4;161.6349936840054;;3.6;9.67742;246.1;18 / 22;92706;2018-08-23 20:58:44:633
-0.089;8.394;3.12;0.451;9.584;2.027;-0.537;-1.195;1.11;-0.134;-0.061;0.015;24.0;29.2;-31.4;10.9;227.8;-78.0;-13.2;3.0;1001.3;53.35;23.02628;72.53963;-1.4;161.6349936840054;;3.6;9.67742;246.1;18 / 22;92806;2018-08-23 20:58:44:733
1.053;8.368;0.711;0.479;9.541;2.215;0.594;-1.269;-1.676;-0.258;0.139;0.018;24.0;29.5;-31.0;11.0;227.9;-77.0;-12.3;3.0;1001.3;55.11;23.02628;72.53963;-1.4;161.6349936840054;;3.6;9.67742;246.1;18 / 22;92906;2018-08-23 20:58:44:833
1.276;9.915;1.741;0.461;9.523;2.297;0.901;0.255;-0.525;-0.014;0.237;-0.079;24.0;28.7;-31.8;11.2;226.8;-76.0;-11.4;3.0;1001.3;55.11;23.02628;72.53963;-1.4;161.6349936840054;;3.6;9.67742;246.1;18 / 22;93006;2018-08-23 20:58:44:933
1.319;11.045;2.026;0.481;9.541;2.217;0.793;1.461;-0.225;0.224;-0.109;-0.087;24.0;28.3;-31.3;11.2;229.4;-76.3;-11.4;3.0;1001.3;55.11;23.02628;72.53963;-1.4;161.6349936840054;;3.6;9.67742;246.1;18 / 22;93106;2018-08-23 20:58:45:033
1.432;10.987;2.064;0.481;9.619;1.847;0.951;1.368;0.217;0.546;-0.275;-0.133;24.0;29.6;-31.2;11.0;227.8;-78.5;-14.3;3.0;1001.3;55.79;23.02628;72.53963;-1.4;161.6349936840054;;3.6;9.67742;246.1;18 / 22;93206;2018-08-23 20:58:45:133
0.481;10.171;1.528;0.497;9.664;1.588;0.075;0.667;-0.465;-0.425;-0.453;0.045;23.0;30.1;-30.5;11.0;226.7;-80.7;-17.0;3.0;1001.3;55.79;23.02628;72.53963;-1.4;161.6349936840054;;3.6;9.67742;246.1;18 / 22;93306;2018-08-23 20:58:45:233
-1.101;8.916;3.608;0.345;9.659;1.659;-1.58;-0.604;2.258;0.394;0.018;0.101;23.0;30.5;-30.8;10.9;231.7;-80.1;-11.7;3.0;1001.3;55.79;23.02628;72.53963;-1.4;161.6349936840054;;3.6;9.67742;246.1;18 / 22;93406;2018-08-23 20:58:45:333
0.704;8.155;2.277;0.42;9.603;1.946;0.284;-1.448;0.331;-0.195;0.492;0.185;25.0;30.5;-30.7;10.8;231.1;-78.8;-11.9;3.0;1001.3;57.73;23.02627;72.53962;-1.4;161.6349936840054;;3.6;9.67742;245.1;16 / 19;93511;2018-08-23 20:58:45:438
0.905;9.165;2.595;0.457;9.525;2.287;0.431;-0.374;0.296;-0.192;0.262;-0.004;25.0;29.1;-31.4;11.3;228.4;-77.5;-12.0;3.0;1001.3;57.73;23.02627;72.53962;-1.4;161.6349936840054;;3.6;9.67742;245.1;16 / 19;93606;2018-08-23 20:58:45:533
1.085;9.275;1.372;0.397;9.51;2.36;0.142;0.06;-1.189;-0.103;0.11;0.001;23.0;29.0;-32.5;11.5;227.8;-76.0;-10.2;3.0;1001.3;57.73;23.02627;72.53962;-1.4;161.6349936840054;;3.6;9.67742;245.1;16 / 19;93706;2018-08-23 20:58:45:633
0.666;9.383;0.934;0.454;9.561;2.136;0.178;-0.271;-1.084;-0.065;0.01;-0.149;23.0;29.2;-31.8;11.3;229.8;-75.8;-9.7;3.0;1001.3;56.44;23.02627;72.53962;-1.4;161.6349936840054;;3.6;9.67742;245.1;16 / 19;93806;2018-08-23 20:58:45:733
0.694;10.511;0.972;0.463;9.648;1.692;0.289;0.939;-0.686;-0.08;-0.102;0.039;23.0;29.8;-31.3;10.2;230.1;-78.7;-13.5;3.0;1001.3;56.44;23.02627;72.53962;-1.4;161.6349936840054;;3.6;9.67742;245.1;16 / 19;93906;2018-08-23 20:58:45:833
0.227;11.315;2.861;0.539;9.66;1.601;-0.273;1.648;1.31;0.121;-0.135;0.009;23.0;29.8;-31.9;10.6;224.7;-80.1;-18.6;3.0;1001.3;56.44;23.02627;72.53962;-1.4;161.6349936840054;;3.6;9.67742;245.1;16 / 19;94007;2018-08-23 20:58:45:934
0.711;10.88;2.124;0.572;9.661;1.586;0.139;1.219;0.538;-0.082;0.009;0.042;23.0;29.0;-31.3;9.7;224.5;-80.1;-19.9;3.0;1001.3;57.28;23.02627;72.53962;-1.4;161.6349936840054;;3.6;9.67742;245.1;16 / 19;94106;2018-08-23 20:58:46:033
0.031;9.058;3.378;0.468;9.666;1.585;-0.375;-0.64;1.703;0.485;-0.348;-0.012;24.0;30.5;-31.2;10.5;228.8;-79.9;-16.5;3.0;1001.3;57.28;23.02627;72.53962;-1.4;161.6349936840054;;3.6;9.67742;245.1;16 / 19;94206;2018-08-23 20:58:46:133
0.828;9.378;1.2;0.506;9.704;1.325;0.334;-0.232;-0.215;0.176;0.273;0.113;24.0;30.4;-31.2;11.5;226.4;-80.8;-17.4;3.0;1001.3;57.28;23.02627;72.53962;-1.4;161.6349936840054;;3.6;9.67742;245.1;16 / 19;94306;2018-08-23 20:58:46:233
0.412;8.291;2.397;0.608;9.681;1.44;-0.132;-1.474;0.774;-0.052;-0.214;0.246;23.0;29.4;-31.2;12.1;219.9;-81.3;-22.4;3.0;1001.3;57.28;23.02627;72.53962;-1.4;161.6349936840054;;3.6;9.67742;245.1;16 / 19;94406;2018-08-23 20:58:46:333
0.953;8.363;0.048;0.603;9.685;1.419;0.273;-1.214;-1.407;0.135;0.139;-0.213;23.0;29.0;-31.6;12.4;217.6;-80.2;-24.4;3.0;1001.3;57.73;23.02627;72.53962;-1.3;161.6349936840054;;3.5;9.67742;262.9;18 / 22;94506;2018-08-23 20:58:46:433
0.824;9.17;0.879;0.581;9.684;1.431;0.243;-0.512;-0.543;-0.137;0.027;0.039;22.0;30.5;-31.4;12.1;221.1;-81.1;-21.8;3.0;1001.3;57.73;23.02627;72.53962;-1.3;161.6349936840054;;3.5;9.67742;262.9;18 / 22;94606;2018-08-23 20:58:46:533
0.675;10.145;0.953;0.654;9.707;1.232;0.034;0.454;-0.31;0.018;0.055;0.031;22.0;29.5;-31.9;12.9;217.7;-81.5;-25.6;3.0;1001.3;57.73;23.02627;72.53962;-1.3;161.6349936840054;;3.5;9.67742;262.9;18 / 22;94706;2018-08-23 20:58:46:633
0.505;12.271;1.741;0.576;9.73;1.081;-0.071;2.541;0.66;0.248;0.258;-0.058;21.0;29.5;-31.7;12.8;213.8;-82.6;-28.1;3.0;1001.3;59.46;23.02627;72.53962;-1.3;161.6349936840054;;3.5;9.67742;262.9;18 / 22;94806;2018-08-23 20:58:46:733
1.051;9.85;2.081;0.643;9.718;1.146;0.447;0.285;0.831;-0.39;0.194;0.145;21.0;29.4;-31.8;14.2;212.8;-83.1;-28.7;3.0;1001.2;59.46;23.02627;72.53962;-1.3;161.6349936840054;;3.5;9.67742;262.9;18 / 22;94906;2018-08-23 20:58:46:833
0.01;9.383;2.536;0.426;9.731;1.141;-0.486;-0.221;1.514;0.271;0.414;-0.009;19.0;29.3;-31.3;14.0;215.7;-82.2;-24.3;3.0;1001.2;59.46;23.02627;72.53962;-1.3;161.6349936840054;;3.5;9.67742;262.9;18 / 22;95006;2018-08-23 20:58:46:933
0.139;8.981;1.578;0.344;9.718;1.27;-0.267;-0.751;0.319;0.043;0.684;-0.076;17.0;28.4;-31.7;16.9;217.9;-82.3;-16.5;3.0;1001.3;59.37;23.02627;72.53962;-1.3;161.6349936840054;;3.5;9.67742;262.9;18 / 22;95106;2018-08-23 20:58:47:033
0.819;8.212;0.457;0.377;9.695;1.43;0.473;-1.506;-1.114;-0.261;-0.047;0.084;17.0;27.6;-31.0;17.8;218.2;-81.6;-14.5;3.0;1001.3;59.37;23.02627;72.53962;-1.3;161.6349936840054;;3.5;9.67742;262.9;18 / 22;95206;2018-08-23 20:58:47:133
0.002;9.644;0.951;0.357;9.691;1.46;-0.348;-0.056;-0.5;-0.192;0.137;0.068;16.0;26.9;-31.0;17.2;217.8;-81.3;-13.7;3.0;1001.3;59.37;23.02627;72.53962;-1.3;161.6349936840054;;3.5;9.67742;262.9;18 / 22;95306;2018-08-23 20:58:47:233
0.603;10.779;0.611;0.454;9.689;1.442;0.151;0.958;-0.839;0.13;0.004;0.065;16.0;26.9;-33.1;18.0;214.6;-80.8;-15.5;3.0;1001.3;57.71;23.02627;72.53962;-1.3;161.6349936840054;;3.5;9.67742;262.9;18 / 22;95406;2018-08-23 20:58:47:333
0.958;11.789;0.654;0.632;9.686;1.395;0.362;2.137;-0.662;-0.177;-0.161;0.206;16.0;26.5;-32.2;18.2;209.2;-81.3;-23.2;3.0;1001.3;57.71;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;246.5;16 / 19;95506;2018-08-23 20:58:47:433
0.579;9.714;5.033;0.751;9.64;1.634;-0.172;0.073;3.398;-0.017;0.506;0.01;16.0;26.3;-32.9;17.4;206.6;-79.7;-25.5;3.0;1001.3;57.71;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;246.5;16 / 19;95606;2018-08-23 20:58:47:533
1.197;9.105;1.714;0.597;9.674;1.493;0.643;-0.724;0.241;0.132;-0.243;0.017;15.0;26.0;-32.0;19.7;208.2;-80.4;-21.4;3.0;1001.2;57.71;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;246.5;16 / 19;95706;2018-08-23 20:58:47:633
0.424;8.832;1.501;0.564;9.674;1.502;-0.106;-0.811;-0.013;-0.184;-0.056;-0.023;15.0;26.1;-32.4;19.0;209.0;-80.7;-21.9;3.0;1001.2;57.08;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;246.5;16 / 19;95806;2018-08-23 20:58:47:733
0.192;8.186;1.053;0.541;9.654;1.634;-0.35;-1.468;-0.581;0.048;-0.129;-0.117;14.0;26.9;-32.2;18.8;211.2;-79.8;-19.0;3.0;1001.3;57.08;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;246.5;16 / 19;95906;2018-08-23 20:58:47:833
0.584;9.33;0.374;0.529;9.693;1.394;-0.012;-0.271;-0.805;-0.005;-0.073;0.118;13.0;27.2;-32.1;18.0;213.4;-80.4;-18.1;3.0;1001.3;57.08;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;246.5;16 / 19;96006;2018-08-23 20:58:47:933
0.965;11.181;1.796;0.673;9.716;1.15;0.285;1.485;0.742;0.126;0.161;0.087;13.0;26.7;-31.9;16.9;205.6;-82.1;-29.0;3.0;1001.2;57.83;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;246.5;16 / 19;96107;2018-08-23 20:58:48:034
0.189;12.927;0.237;0.632;9.734;1.014;-0.446;3.16;-0.53;-0.017;-0.02;-0.036;13.0;26.5;-31.6;19.3;199.5;-82.8;-32.1;3.0;1001.3;57.83;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;246.5;16 / 19;96206;2018-08-23 20:58:48:133
0.177;7.915;4.846;0.699;9.686;1.367;-0.462;-1.727;3.132;0.405;0.277;-0.058;13.0;25.1;-32.1;17.6;203.5;-81.1;-28.5;3.0;1001.2;57.83;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;246.5;16 / 19;96306;2018-08-23 20:58:48:233
0.065;8.188;0.364;0.477;9.729;1.136;-0.415;-1.586;-0.738;-0.11;0.471;0.095;13.0;25.1;-31.1;20.1;205.5;-82.9;-23.1;3.0;1001.3;56.34;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;246.5;16 / 19;96406;2018-08-23 20:58:48:333
0.476;8.519;0.8;0.532;9.686;1.44;-0.056;-1.167;-0.64;-0.356;0.488;0.124;13.0;24.4;-31.9;20.2;204.6;-81.5;-21.1;3.0;1001.3;56.34;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;238.6;18 / 22;96506;2018-08-23 20:58:48:433
0.081;9.97;0.962;0.517;9.668;1.559;-0.465;0.34;-0.568;0.025;0.411;0.079;11.0;23.0;-32.5;20.3;205.0;-80.3;-18.7;3.0;1001.3;56.34;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;238.6;18 / 22;96606;2018-08-23 20:58:48:533
0.919;10.439;0.819;0.582;9.688;1.405;0.338;0.751;-0.586;0.237;0.015;0.058;11.0;21.4;-32.4;21.4;202.7;-80.7;-20.1;3.0;1001.3;57.92;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;238.6;18 / 22;96706;2018-08-23 20:58:48:633
1.113;12.472;1.307;0.588;9.715;1.203;0.533;2.865;0.169;-0.062;0.004;0.05;9.0;21.2;-31.7;22.0;198.0;-81.9;-24.6;3.0;1001.3;57.92;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;238.6;18 / 22;96809;2018-08-23 20:58:48:736
-0.438;10.616;4.827;0.602;9.709;1.246;-1.127;1.288;3.677;0.356;0.243;0.056;9.0;20.6;-32.1;22.6;196.0;-81.6;-25.4;3.0;1001.3;57.92;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;238.6;18 / 22;96907;2018-08-23 20:58:48:834
1.745;7.927;0.594;0.719;9.711;1.165;1.013;-1.793;-0.547;0.073;0.197;-0.086;9.0;20.3;-31.4;22.4;189.3;-82.0;-31.7;3.0;1001.3;56.77;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;238.6;18 / 22;97006;2018-08-23 20:58:48:933
0.28;7.947;1.516;0.588;9.707;1.268;-0.291;-1.796;0.236;-0.168;0.148;-0.051;8.0;20.8;-31.0;23.2;193.2;-82.1;-27.5;3.0;1001.3;56.77;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;238.6;18 / 22;97106;2018-08-23 20:58:49:033
0.656;8.344;0.381;0.496;9.701;1.348;0.074;-1.381;-0.932;-0.004;0.009;-0.007;8.0;20.2;-30.4;23.4;197.2;-81.5;-21.8;3.0;1001.3;56.77;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;238.6;18 / 22;97207;2018-08-23 20:58:49:134
0.651;10.542;1.642;0.526;9.729;1.11;-0.026;1.172;0.441;0.439;0.212;-0.238;6.0;20.6;-30.5;23.6;195.8;-81.7;-23.1;3.0;1001.3;56.77;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;238.6;18 / 22;97306;2018-08-23 20:58:49:233
1.324;11.842;0.742;0.63;9.725;1.094;0.656;2.105;-0.359;-0.415;-0.627;0.263;6.0;20.5;-29.9;23.5;191.0;-83.2;-29.0;3.0;1001.3;56.59;23.02627;72.53961;-1.3;161.6349936840054;;2.5;9.67742;238.6;18 / 22;97406;2018-08-23 20:58:49:333
-1.748;10.427;5.763;0.547;9.71;1.257;-2.204;1.449;3.943;0.274;0.899;-0.048;1.0;21.0;-31.0;22.6;195.5;-81.8;-24.9;3.0;1001.3;56.59;23.02627;72.5396;-1.3;161.6349936840054;;3.3;9.67742;210.3;16 / 19;97506;2018-08-23 20:58:49:433
-0.029;7.896;0.127;0.484;9.724;1.177;-0.511;-1.873;-1.067;0.09;0.321;0.136;1.0;19.1;-29.9;24.5;192.7;-82.8;-24.6;3.0;1001.3;56.59;23.02627;72.5396;-1.3;161.6349936840054;;3.3;9.67742;210.3;16 / 19;97606;2018-08-23 20:58:49:533
0.934;8.102;-0.29;0.485;9.705;1.325;0.394;-1.674;-1.799;-0.498;0.307;0.127;2.0;18.5;-30.4;25.0;194.1;-82.5;-21.5;3.0;1001.3;56.18;23.02627;72.5396;-1.3;161.6349936840054;;3.3;9.67742;210.3;16 / 19;97706;2018-08-23 20:58:49:633
0.132;9.187;1.176;0.508;9.66;1.613;-0.413;-0.423;-0.55;-0.117;0.119;0.074;2.0;16.6;-31.4;25.0;194.2;-80.2;-17.7;3.0;1001.3;56.18;23.02627;72.5396;-1.3;161.6349936840054;;3.3;9.67742;210.3;16 / 19;97806;2018-08-23 20:58:49:733
1.279;10.212;0.761;0.637;9.659;1.571;0.575;0.481;-0.793;0.128;0.043;0.012;2.0;15.7;-31.6;24.8;192.0;-79.8;-19.5;3.0;1001.3;56.18;23.02627;72.5396;-1.3;161.6349936840054;;3.3;9.67742;210.3;16 / 19;97906;2018-08-23 20:58:49:833
0.675;13.145;1.18;0.398;9.713;1.293;0.261;3.539;-0.247;0.333;-0.013;-0.355;2.0;16.1;-31.0;25.1;191.4;-81.3;-19.7;3.0;1001.3;58.54;23.02627;72.5396;-1.3;161.6349936840054;;3.3;9.67742;210.3;16 / 19;98006;2018-08-23 20:58:49:933
0.836;9.941;5.066;0.516;9.67;1.55;0.456;-0.073;3.789;-0.433;-0.067;0.428;2.0;16.3;-30.7;25.1;194.2;-81.1;-16.3;3.0;1001.3;58.54;23.02627;72.5396;-1.3;161.6349936840054;;3.3;9.67742;210.3;16 / 19;98106;2018-08-23 20:58:50:033
1.393;8.727;1.449;0.535;9.669;1.546;0.916;-0.928;-0.131;0.135;-0.086;-0.337;2.0;16.3;-32.0;24.0;191.8;-80.3;-19.8;3.0;1001.3;58.54;23.02627;72.5396;-1.3;161.6349936840054;;3.3;9.67742;210.3;16 / 19;98206;2018-08-23 20:58:50:133
-0.462;7.209;0.802;0.352;9.669;1.598;-0.764;-2.395;-0.683;0.021;-0.125;-0.2;2.0;18.2;-30.1;23.6;197.3;-80.4;-15.3;3.0;1001.3;58.54;23.02627;72.5396;-1.3;161.6349936840054;;3.3;9.67742;210.3;16 / 19;98306;2018-08-23 20:58:50:233
-0.168;7.394;1.022;0.251;9.664;1.649;-0.346;-2.885;-0.613;-0.245;-0.228;-0.167;1.0;18.1;-29.6;23.4;203.2;-80.5;-10.2;3.0;1001.3;58.12;23.02627;72.5396;-1.3;161.6349936840054;;3.3;9.67742;210.3;16 / 19;98406;2018-08-23 20:58:50:333
1.192;11.258;1.302;0.319;9.609;1.932;0.713;1.227;-0.656;-0.291;-0.21;0.138;1.0;18.8;-31.0;22.9;206.7;-78.8;-8.1;3.0;1001.3;58.12;23.02626;72.5396;-1.2;161.6349936840054;;3.5;9.67742;219.4;16 / 21;98506;2018-08-23 20:58:50:433
