Row,DOWN0,DOWN1,DOWN2,DOWN3
998,-0.112065477,0.012021341,,-0.119253581
999,-0.483210429,-0.352845896,,-0.572404811
1000,-0.024375551,0.496709638,,0.670688961
1001,0.076016076,-0.052176725,,-0.402928427
1002,-0.054679519,0.90945896,,0.012933645
1003,-0.043941539,0.381101574,,0.190048467
1004,-0.024222953,-0.259964031,,-0.261159185
1005,-0.679715555,0.045793776,,0.586976957
1006,0.026672189,0.587028417,,0.251457009
1007,-0.043629772,0.151495184,,0.584428585
1008,-0.273602527,-0.674837903,,0.111250058
1009,0.003478665,0.163422205,,0.328741313
1010,-0.257170131,0.162558617,,-0.110773091
1011,0.232525284,0.455697261,,-0.437078784
1012,0.112629783,0.183664195,,-0.029676759
1013,0.035405791,0.286759465,,0.007900507
1014,-0.207762198,0.174145636,,0.021964977
1015,-0.323200032,-0.450368778,,0.156947469
1016,0.01021031,0.022870486,,0.060254592
1017,-0.003578774,-0.669309434,,0.514500849
1018,0.559476316,0.168641049,,-0.431234737
1019,0.703988699,-0.415719513,,0.029718468
1020,-0.132324793,0.636969882,,0.348450277
1021,-0.006582784,0.644366863,,1.21469465
1022,-0.357975853,-0.37151839,,-0.084621931
1023,-0.019111585,0.272582368,,0.280123377
1024,0.00755101,0.570930758,,0.181908718
1025,0.041746533,-0.112499164,,0.123255267
1026,-0.328139343,-0.273668651,,0.630214501
1027,-0.145885387,-0.103779828,,-0.954084102
1028,-0.377352,-0.026300999,,0.560632625
1029,-0.033828628,0.079268298,,0.156460646
1030,-0.085943048,-0.002735107,,0.46917924
1031,-0.132324793,,,0.324848535
1032,-0.21263334,,,0.069174106
1033,-0.015984214,,,0.23068585
1034,-0.132324793,,,0.183995121
1035,-0.306744588,,,-0.39884539
1036,-0.053094263,,,0.272092059
1037,-0.139807163,,,0.382033759
1038,0.172604644,,,-0.680890337
1039,-0.132324793,,,0.305602768
1040,0.009415037,,,-0.197455298
1041,-0.015310766,,,-0.665886472
1042,-0.063114219,,,0.188995605
1043,0.063441937,,,-0.016616125
1044,0.027838967,,,-0.016616125
1045,-0.037176448,,,-0.167085091
1046,0.165760165,,,-0.0478604
1047,0.063670997,,,0.077593789
1048,0.358615047,,,-0.1754751
1049,-0.062812613,,,-0.374672841
1050,-0.007461503,,,0.564269811
1051,-0.044038032,,,-0.053982394
1052,-0.132324793,,,0.540420392
1053,-0.001041964,,,0.175109174
1054,-0.10918034,,,-0.089544865
1055,-0.072807043,,,0.025838874
1056,-0.017726629,,,0.107639022
1057,-0.035991292,,,0.00199342
1058,-0.02974808,,,-0.021445872
1059,-0.000881906,,,0.077219236
1060,0.083911004,,,0.128495438
1061,0.042840711,,,0.12552861
1062,-0.021232265,,,0.102569994
1063,-0.163189052,,,0.008707295
1064,0.194816145,,,0.044135862
1065,0.154850644,,,-0.166394669
1066,-0.144669137,,,0.183947959
1067,-0.183734169,,,0.055997678
1068,-0.522772115,,,0.611479089
1069,-0.01849123,,,0.393515298
1070,0.116683462,,,-0.314667626
1071,-0.224822732,,,-0.471646654
1072,0.485235002,,,0.351129604
1073,-0.132324793,,,-0.05916681
1074,-0.132324793,,,0.24968757
1075,-0.071656803,,,0.108888041
1076,-0.126854269,,,-0.257382962
1077,0.002326597,,,0.634297627
1078,-0.132324793,,,-0.267718933
1079,-0.008954209,,,-0.323872657
1080,0.003571855,,,-0.59843073
1081,-0.211742662,,,-0.296571417
1082,0.10545529,,,-0.003502195
1083,0.101488923,,,0.198572173
1084,-0.524577295,,,-0.543251378
1085,0.307098189,,,-0.447818806
1086,0.910386309,,,-1.029656486
1087,-0.94664567,,,-0.04721618
1088,-0.021201431,,,0.09489344
1089,-0.160084438,,,0.09489344
1090,-0.015265952,,,-0.002563936
1091,-0.367477469,,,-0.072531264
1092,-0.068346865,,,0.019898507
1093,0.066804036,,,0.255370691
1094,-0.534671908,,,0.268049988
1095,-0.07021821,,,0.152433646
1096,0.134280117,,,0.004144037
1097,-0.132324793,,,-0.627360818
1098,-0.03771939,,,-0.117772485
1099,-0.01635741,,,0.121132531
1100,-0.060116721,,,0.765703755
1101,-0.123804537,,,0.570607756
1102,0.094655677,,,0.636112132
1103,-0.132324793,,,0.160385156
1104,0.091557296,,,-0.135068209
1105,0.111082321,,,-0.186295726
1106,0.125300669,,,-0.344550271
1107,-0.034985255,,,0.349902768
1108,-0.001178832,,,0.351323307
1109,-0.084980009,,,-0.066027372
1110,0.015973211,,,0.272929672
1111,0.088681364,,,0.525744952
1112,-0.045430751,,,-0.264185828
1113,-0.201582436,,,0.065875231
1114,-0.306841396,,,0.035266589
1115,0.745993251,,,-0.239570841
1116,-0.326323458,,,-0.128769337
1117,0.045146599,,,0.814114548
1118,-0.019584722,,,1.255675368
1119,-0.031129104,,,0.714184071
1120,0.162282078,,,0.18674576
1121,0.057143282,,,0.400061942
1122,-0.015023582,,,0.240611027
1123,-0.046293695,,,0.062377117
1124,-0.121690133,,,0.247077007
1125,-0.028610587,,,-0.281976121
1126,0.02061636,,,-0.08891216
1127,-0.042359595,,,-0.117807207
1128,-0.299414485,,,-0.014269329
1129,-0.02184797,,,-0.123640342
1130,-0.132324793,,,0.873374716
1131,-0.004658346,,,-0.202998932
1132,0.004228929,,,0.358478385
1133,-0.118906075,,,0.077429446
1134,-0.003732965,,,0.037317667
1135,-0.04707958,,,0.351196249
1136,-0.021307855,,,0.291554623
1137,-0.139449355,,,0.247726378
1138,-0.406086299,,,-0.018885234
1139,0.012631257,,,0.15307154
1140,0.768784438,,,0.385430489
1141,-0.132745006,,,0.362862781
1142,-0.132324793,,,0.110758098
1143,0.277324324,,,-0.081390986
1144,0.002953072,,,0.636146689
1145,-0.017896561,,,-0.055864621
1146,-0.016226226,,,-0.055864621
1147,0.230757368,,,0.026618663
1148,-0.210989083,,,-0.658125385
1149,-0.021285255,,,-0.658125385
1150,-0.820753758,,,0.114775512
1151,0.002864418,,,-0.395258858
1152,-0.164797059,,,0.140745341
1153,0.064243909,,,-0.036721104
1154,-0.102095455,,,-0.080553735
1155,0.006076321,,,0.03224767
1156,-0.642157398,,,0.034868895
1157,0.210626539,,,0.16601375
1158,0.110388046,,,0.329050995
1159,-0.000275376,,,0.2136921
1160,0.211641025,,,0.145973301
1161,0.158679529,,,0.463544615
1162,-0.658951171,,,0.240442317
1163,0.007516621,,,0.102042981
1164,0.590819542,,,0.236941452
1165,0.01294791,,,0.147758304
1166,-0.113096147,,,0.185079027
1167,-0.042878598,,,0.185079027
1168,0.007564975,,,0.37328248
1169,0.304226096,,,0.117228622
1170,-0.132324793,,,-0.020624799
1171,-0.002240851,,,0.552985912
1172,0.283403398,,,-0.035403975
1173,-0.658623461,,,0.166005816
1174,0.004536555,,,-0.06991402
1175,-0.135703392,,,-0.349634416
1176,-0.036083954,,,-0.723994848
1177,-0.020626666,,,-0.176287331
1178,0.081713761,,,0.173491468
1179,0.141938588,,,-0.235249269
1180,-0.034082914,,,0.520454167
1181,0.008832322,,,0.289292553
1182,0.009139938,,,0.142647768
1183,0.403550358,,,-0.434399809
1184,-0.132324793,,,0.054900957
1185,-0.280685616,,,0.240593023
1186,1.467621334,,,0.084675012
1187,-0.017549942,,,-0.189862729
1188,-0.01544199,,,-0.092197838
1189,-0.173731209,,,0.690111994
1190,0.009523243,,,0.121762987
1191,-0.807503064,,,0.095325211
1192,1.443868354,,,-0.021176026
1193,-0.0071626,,,-0.021176026
1194,0.126850287,,,-0.256647138
1195,-0.033336962,,,0.531829798
1196,0.01047474,,,0.957777598
1197,-0.017764968,,,0.313713956
1198,0.142964135,,,-0.056677973
1199,-0.022653624,,,0.642389074
1200,-0.341131177,,,0.186658759
1201,-0.004986211,,,0.184180893
1202,-0.132324793,,,-0.052690861
1203,0.090328429,,,-0.263548665
1204,-0.010154046,,,0.443905387
1205,0.242349785,,,-0.166077556
1206,0.245240278,,,-0.432254979
1207,-0.039461682,,,-0.059675723
1208,-0.042509085,,,0.570160032
1209,0.358921013,,,0.348876472
1210,-0.181099545,,,0.198756514
1211,0.006868205,,,-0.159737347
1212,0.118286268,,,0.081766025
1213,-0.162013999,,,0.184060882
1214,-0.182982542,,,0.551979338
1215,-0.170606477,,,0.22698699
1216,0.119264896,,,0.124138921
1217,-0.132324793,,,0.127846735
1218,0.230387826,,,-0.032774013
1219,-0.053967034,,,0.064080664
1220,0.003681524,,,0.037284222
1221,-0.28831055,,,0.223659151
1222,-0.017275702,,,-0.362631185
1223,-0.029753698,,,-0.211972421
1224,0.002349766,,,0.072693988
1225,-0.052838416,,,-0.062547272
1226,-0.026255723,,,-0.267932946
1227,0.008972622,,,-0.17375573
1228,-0.209067651,,,0.233331164
1229,-0.000232935,,,0.064944729
1230,0.639596509,,,-0.242898619
1231,-0.056009633,,,0.336120185
1232,-0.310043961,,,0.336120185
1233,-0.606438586,,,0.061217836
1234,-0.059385434,,,0.293675544
1235,-0.256869189,,,0.318187156
1236,-0.132324793,,,-0.825501852
1237,-0.016617716,,,-0.825501852
1238,0.010200901,,,-0.620790259
1239,0.125104846,,,0.902469669
1240,-0.017199542,,,0.516311217
1241,-0.012499759,,,0.354626486
1242,-0.331782812,,,-0.362010629
1243,0.006302991,,,-0.362010629
1244,-0.051014554,,,0.447708575
1245,-0.087596491,,,-0.038647445
1246,0.057034003,,,0.473035914
1247,0.012759602,,,0.669651555
1248,-0.021752509,,,0.106517419
1249,-0.026179976,,,0.235713583
1250,-0.039865307,,,0.10697323
1251,-0.446030125,,,-0.003300879
1252,0.421558907,,,0.464370987
1253,-0.021577688,,,0.323768237
1254,0.082044046,,,0.323768237
1255,-0.255460683,,,-0.784700975
1256,-0.132324793,,,-0.391412798
1257,0.067924925,,,-0.117290188
1258,0.077660346,,,0.359902784
1259,-0.377352274,,,0.146802448
1260,-0.132324793,,,0.293618727
1261,-0.043143781,,,0.0611282
1262,-0.260043427,,,0.0611282
1263,-0.031922093,,,-0.222141383
1264,-0.015907217,,,0.705402843
1265,-0.146232805,,,0.744394517
1266,-0.314113016,,,0.744394517
1267,0.112188179,,,1.202147376
1268,-0.110562277,,,-1.125562653
1269,-0.10565627,,,-0.156522995
1270,-0.0833237,,,-0.363386277
1271,-0.085123835,,,1.071523369
1272,-0.007885424,,,0.480987719
1273,0.204363134,,,0.741151546
1274,0.000575581,,,0.798072248
1275,0.298278648,,,0.239459225
1276,-0.012528143,,,0.725777661
1277,0.214742425,,,0.725777661
1278,-0.161198826,,,1.242358847
1279,0.141958819,,,1.242358847
1280,-0.125851781,,,0.321054245
1281,-0.020498579,,,-1.120232445
1282,0.1736069,,,0.215775216
1283,0.256903621,,,0.134078826
1284,-0.005387872,,,0.056746593
1285,-0.145202973,,,-0.252232525
1286,-0.396392608,,,0.592258126
1287,-0.153653422,,,0.600119182
1288,0.094935034,,,0.060058158
1289,0.056167287,,,-0.450320173
1290,-0.089559608,,,-0.062530587
1291,-0.021897312,,,-0.307239559
1292,-0.175032427,,,0.284772514
1293,-0.190792027,,,0.287288303
1294,-0.089236397,,,0.055262693
1295,-0.023193918,,,0.059328489
1296,-0.021949869,,,0.104057231
1297,-0.003244168,,,0.301472127
1298,-0.09063542,,,0.304505919
1299,-0.260831706,,,0.455382509
1300,0.172704511,,,0.644156732
1301,0.027019445,,,0.411215988
1302,0.637403684,,,-0.269984827
1303,-0.076620746,,,-0.468576924
1304,-0.132324793,,,-0.116373702
1305,-0.749688351,,,0.151559169
1306,-0.362828303,,,0.452267693
1307,-0.582602611,,,0.452267693
1308,-0.01705622,,,0.258430326
1309,-0.108649434,,,0.258430326
1310,0.008673248,,,0.258430326
1311,0.01282967,,,0.14602454
1312,1.454506336,,,-0.406878743
1313,0.286610086,,,-0.011407993
1314,0.087320065,,,0.005370413
1315,-0.0111438,,,-0.006007442
1316,0.060376912,,,-0.130861299
1317,-0.032821781,,,0.09727844
1318,-0.028332655,,,-0.021694187
1319,0.00676708,,,0.103070056
1320,-0.129914884,,,0.187360294
1321,-0.11827029,,,0.187360294
1322,0.005946645,,,0.292356642
1323,0.226024404,,,0.304957656
1324,-0.132324793,,,0.10409523
1325,-0.16675614,,,0.495798445
1326,0.305675136,,,-0.103514569
1327,-0.030394864,,,0.152277652
1328,-0.014606999,,,0.197156896
1329,0.012825467,,,0.176151446
1330,-0.06565379,,,-0.201535361
1331,0.224450991,,,-0.147647235
1332,0.19252115,,,0.271235083
1333,-0.003916372,,,0.271235083
1334,-0.013399914,,,0.746654363
1335,-0.042019151,,,0.176004921
1336,-0.028410541,,,-0.093000953
1337,-0.023897918,,,0.490685475
1338,-0.002748965,,,0.18877533
1339,-0.132324793,,,0.18877533
1340,0.116775424,,,0.086148883
1341,0.010829287,,,0.298097291
1342,-0.008406936,,,-0.312434157
1343,-0.100421781,,,0.535112298
1344,-0.01137674,,,-0.242276255
1345,0.001435468,,,0.36700163
1346,0.218533191,,,0.462369693
1347,-0.021856797,,,0.462369693
1348,0.98141254,,,0.356951939
1349,-0.173700718,,,0.356951939
1350,0.008588079,,,0.356951939
1351,-0.132324793,,,0.267788182
1352,-0.021252236,,,0.038122933
1353,-0.012946013,,,0.442622702
1354,-0.116325855,,,0.344883959
1355,-0.116987451,,,0.217608149
1356,-0.166530718,,,0.164764732
1357,0.369993454,,,0.281221697
1358,-0.334627656,,,0.390810288
1359,0.048549825,,,0.425232812
1360,0.057442581,,,0.372943268
1361,0.095765119,,,1.010455342
1362,-0.134864285,,,0.7074972
1363,0.120675697,,,0.7074972
1364,-0.222083438,,,0.793958275
1365,0.025118292,,,0.777383138
1366,-0.039965524,,,0.777383138
1367,-0.031852325,,,-0.181967669
1368,0.056439383,,,0.517895493
1369,-0.041782113,,,0.517895493
1370,-0.04695827,,,0.733081339
1371,0.084371892,,,-0.390202485
1372,-0.12613201,,,0.267842591
1373,0.056661315,,,0.341208574
1374,0.012836009,,,-0.357642963
1375,-0.124529305,,,0.442193331
1376,-0.044912575,,,0.423995503
1377,-0.048042561,,,-0.673143677
1378,-0.007390673,,,-0.050546131
1379,0.090687559,,,0.656522113
1380,-0.081408125,,,0.683852355
1381,-0.090674095,,,0.683852355
1382,0.030080826,,,0.672676187
1383,-0.4439789,,,-0.27775471
1384,-0.065312608,,,-0.048406457
1385,-0.132324793,,,-0.154495121
1386,0.010636081,,,-0.104966245
1387,-0.090856142,,,-0.93086849
1388,-0.015457608,,,-1.65041358
1389,-0.652993806,,,-0.10377479
1390,-0.29224466,,,-0.10377479
1391,-0.248265425,,,0.417628552
1392,-0.132324793,,,-0.001001511
1393,0.012930547,,,0.264206764
1394,-0.33188192,,,0.471610226
1395,0.566140873,,,-0.195609951
1396,-0.132783847,,,0.069231323
1397,-0.126192236,,,-0.026735266
1398,-0.140668712,,,-0.026735266
1399,0.435158111,,,0.042635573
1400,0.014985899,,,0.746461799
1401,0.108271274,,,0.571455303
1402,0.038055002,,,0.501799184
1403,-0.132324793,,,-0.251889212
1404,0.005283785,,,-0.251889212
1405,-0.170624543,,,0.39879842
1406,0.071778627,,,0.382353624
1407,-0.275995364,,,0.443810722
1408,0.088063928,,,0.362110058
1409,-0.125348612,,,0.402352997
1410,-0.002799768,,,0.027165561
1411,0.023617663,,,0.156504838
1412,-0.092142598,,,-0.264510945
1413,-0.032519688,,,-0.004768943
1414,-0.132324793,,,-0.243662468
1415,0.154394069,,,0.178541481
1416,0.412314289,,,-0.079525553
1417,0.31376377,,,0.139116668
1418,0.033913461,,,0.033609631
1419,-0.212551881,,,0.033609631
1420,-0.066104115,,,-0.403317711
1421,-0.074845958,,,-0.053483974
1422,0.025677325,,,0.252196833
1423,0.121924221,,,0.28927221
1424,-0.088831728,,,0.216902978
1425,-0.060047999,,,0.576488642
1426,-0.010353965,,,-0.064609621
1427,0.146538889,,,0.552733203
1428,0.067398288,,,-0.066723982
1429,0.895055382,,,0.007953937
1430,0.746747282,,,-0.418407007
1431,-0.132324793,,,0.194115366
1432,-0.132324793,,,0.327037528
1433,-0.034623843,,,0.392106034
1434,-0.001740144,,,-0.016937787
1435,0.02050956,,,-1.397405393
1436,-0.240965823,,,0.195818842
1437,-0.168786466,,,-0.483670782
1438,0.024682549,,,0.512081657
1439,0.095096691,,,-0.201537586
1440,-0.184415655,,,-0.501587661
1441,0.006526886,,,-0.083384145
1442,0.269350074,,,0.535989255
1443,0.103229752,,,0.128871223
1444,-0.151492962,,,1.317464808
1445,0.043489248,,,-0.651580443
1446,-0.036825886,,,0.354084364
1447,0.004087813,,,-0.422162492
1448,0.331026849,,,-0.133463959
1449,0.12998978,,,0.344673528
1450,-0.470884514,,,0.407953199
1451,-0.606951137,,,0.218446301
1452,-0.105405904,,,0.218446301
1453,0.091729637,,,0.002468845
1454,0.02639937,,,-0.462941443
1455,-0.057355813,,,0.448427087
1456,0.022011621,,,-0.264609087
1457,-0.02428113,,,-0.623688887
1458,0.008563055,,,-0.623688887
1459,-0.634064129,,,-0.726794887
1460,0.069394829,,,1.058726374
1461,-0.382097291,,,0.193885108
1462,0.163834086,,,0.893550247
1463,0.03446817,,,0.893550247
1464,-0.015760874,,,0.673354396
1465,-0.013047949,,,0.673354396
1466,-0.017306369,,,-0.040370899
1467,-0.088893642,,,0.008866486
1468,-0.350824408,,,0.026602773
1469,-0.168011211,,,-0.163455634
1470,0.190203916,,,0.149498444
1471,-0.161996588,,,0.149498444
1472,-0.014324792,,,0.404989723
1473,-0.062457767,,,-0.337497696
1474,0.040273004,,,0.457395483
1475,0.09306338,,,0.457395483
1476,-0.134891563,,,-0.38729967
1477,0.158841098,,,-0.38729967
1478,-0.012750385,,,-0.002013021
1479,0.004108095,,,0.251182922
1480,-0.014013695,,,0.594265287
1481,-0.924922904,,,0.594265287
1482,-0.066547832,,,0.54934273
1483,0.026505992,,,-0.370510544
1484,-0.012569112,,,0.403184316
1485,-0.002328977,,,-1.448950938
1486,0.259607505,,,0.427854009
1487,-0.033087421,,,-0.565718562
1488,0.283720825,,,-0.959897351
1489,0.048678836,,,0.258298667
1490,-0.01505365,,,-0.794256757
1491,-0.187955012,,,-0.794256757
1492,-0.003353258,,,0.108765429
1493,-0.11619737,,,0.96644916
1494,-0.146808104,,,0.457922462
1495,0.068316311,,,0.829344514
1496,0.869988792,,,0.766396733
1497,0.126600218,,,0.766396733
1498,-0.132324793,,,0.27515201
1499,0.082781071,,,0.27515201
1500,-0.029207855,,,-0.011712338
1501,-0.062280459,,,0.411349389
1502,-0.004581907,,,0.451822607
1503,-0.017887035,,,0.385028865
1504,-0.132324793,,,0.454935594
1505,0.860343559,,,0.505941579
1506,-0.127698746,,,0.530654217
1507,0.018431015,,,0.548862479
1508,0.333059192,,,0.264486025
1509,-0.017340085,,,0.264486025
1510,-0.008037407,,,0.51536115
1511,-0.057279146,,,0.085080159
1512,-0.132324793,,,0.136176119
1513,0.536477122,,,-1.001772898
1514,0.290630029,,,-0.347670824
1515,0.014554593,,,-0.488909068
1516,-0.156714008,,,-0.488909068
1517,0.017646507,,,-1.08851093
1518,-0.132324793,,,0.595350865
1519,0.012215341,,,0.560066675
1520,0.178769283,,,0.761605957
1521,0.010532429,,,0.915603991
1522,-0.12624824,,,0.358747573
1523,0.244474758,,,0.337476499
1524,-0.001450898,,,-0.286577822
1525,0.768784438,,,0.333928372
1526,-0.013625211,,,-0.159246305
1527,-0.039584439,,,-0.145285609
1528,0.020808886,,,-0.244780701
1529,-0.06776176,,,-0.138800476
1530,-0.141215825,,,-0.937674985
1531,0.553823915,,,-0.937674985
1532,0.022733411,,,0.566950597
1533,0.001286023,,,0.552408915
1534,-0.017707507,,,0.456059188
1535,-0.213388717,,,0.456059188
1536,-0.026100216,,,-0.037829467
1537,-0.090635119,,,0.530040769
1538,-0.368974006,,,0.530040769
1539,0.032224891,,,0.460733011
1540,-0.085632589,,,0.604250085
1541,-0.014352437,,,0.404028397
1542,-0.026305112,,,0.354726812
1543,-0.013563894,,,-0.098291575
1544,0.056785858,,,0.225029053
1545,0.162673666,,,-0.085303913
1546,0.317167236,,,-0.085177821
1547,-0.022545373,,,-0.224017379
1548,0.116168454,,,-0.101790363
1549,0.17720179,,,0.196521001
1550,0.210843943,,,0.025228444
1551,-0.16791615,,,-0.069906897
1552,0.328197078,,,-0.192296104
1553,0.008975328,,,-0.067387028
1554,-0.132324793,,,0.013629276
1555,0.021324303,,,-0.109096533
1556,0.24001242,,,0.005028212
1557,-0.033440813,,,-0.240602257
1558,0.003728184,,,-0.294666469
1559,-0.020883857,,,-0.056777008
1560,-0.301148898,,,-0.236679265
1561,-0.067190505,,,-0.108257571
1562,-0.008877487,,,-0.147018084
1563,0.132574601,,,0.005657924
1564,0.165749895,,,-0.037501534
1565,-0.611774733,,,0.25777992
1566,0.028172023,,,0.060215012
1567,-0.148749508,,,-0.062810481
1568,0.00786375,,,0.352360742
1569,0.363768925,,,-0.035373407
1570,0.013189509,,,-0.153710717
1571,-0.017739216,,,-0.317976274
1572,0.310997958,,,0.094966561
1573,-0.14892232,,,-0.177536981
1574,0.061268687,,,-0.103391732
1575,0.2846202,,,-0.227751788
1576,0.053598497,,,0.220164255
1577,0.097156109,,,-0.091630758
1578,0.796721753,,,0.003634577
1579,0.003045436,,,-0.020911417
1580,0.34230486,,,-0.045415237
1581,1.012253151,,,-0.027480654
1582,-0.060619129,,,-0.044204622
1583,0.108464237,,,-0.039711519
1584,0.146794838,,,0.090683707
1585,-0.653849541,,,-0.0043368
1586,0.029573033,,,-0.033678646
1587,-0.009330413,,,-0.016033816
1588,-0.172863036,,,-0.05665707
1589,-0.073117689,,,-0.1170244
1590,-0.303688216,,,0.008462923
1591,-0.252323719,,,-0.10718782
1592,0.356417873,,,-0.109265731
1593,0.154744126,,,-0.120533964
1594,-0.36207729,,,0.075906978
1595,-0.126395551,,,-0.054006628
1596,-0.024944205,,,-0.228219801
1597,-0.020822713,,,-0.082852767
1598,-0.255353511,,,-0.1417155
1599,0.002377753,,,-0.033702099
1600,-0.153769185,,,0.03493397
1601,-0.003274927,,,-0.094385647
1602,0.157872948,,,0.075251589
1603,-0.444311917,,,0.077332656
1604,-0.016944328,,,0.069068964
1605,-0.216146636,,,0.032065414
1606,-0.016878725,,,-0.076315062
1607,-0.017170616,,,-0.03154932
1608,-0.037376794,,,-0.109447926
1609,0.007731269,,,-0.069611355
1610,-0.107479427,,,0.053550434
1611,-0.034578434,,,-0.167566295
1612,-0.019229385,,,-0.004475193
1613,0.254113652,,,-0.040443795
1614,-0.247420596,,,-0.08520335
1615,-0.101755854,,,0.00164663
1616,-0.109232089,,,-0.013463128
1617,0.046146038,,,-0.115850107
1618,0.17534206,,,-0.164387776
1619,-0.0421833,,,-0.241223218
1620,-0.050198103,,,0.327105228
1621,0.02767485,,,-0.178458972
1622,-0.08437775,,,0.165517866
1623,-0.132324793,,,-0.166470015
1624,0.043480618,,,-0.049405966
1625,0.330545438,,,-0.363955824
1626,-0.132324793,,,0.271400363
1627,-0.028079232,,,0.155179989
1628,-0.015758,,,-0.081403559
1629,-0.018117564,,,0.879953755
1630,-0.02644264,,,-0.27310286
1631,-0.114189049,,,1.53386682
1632,-0.132324793,,,1.18390325
1633,0.331734682,,,0.475745429
1634,-0.380067644,,,-0.037989132
1635,0.001135938,,,-0.806360014
1636,-0.111196283,,,0.590790076
1637,-0.021583361,,,-1.190095729
1638,-0.051754112,,,0.404836815
1639,-0.021595019,,,0.37325629
1640,0.289430323,,,0.612870551
1641,0.592727278,,,0.438901479
1642,-0.148087845,,,0.735601649
1643,-0.064786211,,,0.315370434
1644,-0.024282893,,,0.561881247
1645,-0.040729703,,,0.237294362
1646,0.059884642,,,-0.048144685
1647,-0.145891146,,,-0.313248443
1648,-0.019676054,,,0.378422311
1649,0.00617965,,,0.562023887
1650,-0.021369863,,,-0.061068332
1651,-0.020220297,,,-0.646836998
1652,-0.086494785,,,-0.410638056
1653,0.011735737,,,-0.649550068
1654,-0.0222152,,,-0.845259624
1655,0.007720767,,,-0.552059381
1656,-0.108555113,,,-0.416885312
1657,-0.023149339,,,-0.724011036
1658,-0.075427132,,,0.607753121
1659,-0.016919032,,,-0.530574384
1660,-0.120327821,,,-0.573128057
1661,0.152746025,,,-0.14366874
1662,0.018011067,,,0.088851007
1663,0.38415295,,,0.177619331
1664,-0.028800632,,,-0.396436276
1665,-0.015632343,,,-0.300570002
1666,0.012175414,,,-0.462416505
1667,0.017852243,,,-0.397699599
1668,-0.269381228,,,0.496350971
1669,-0.107667696,,,-0.099044025
1670,-0.233100966,,,-0.824163215
1671,0.111474078,,,-0.769667283
1672,-0.714586204,,,0.446231928
1673,0.184975425,,,0.443295326
1674,0.137441342,,,-0.160321487
1675,-0.06431693,,,-0.616093397
1676,0.012494918,,,-0.058924616
1677,0.006515075,,,0.348449224
1678,-0.073064241,,,0.364331683
1679,-0.10359392,,,-0.035836658
1680,-0.172771917,,,0.132876351
1681,-0.132324793,,,-0.602256358
1682,-0.01541778,,,0.173380376
1683,-0.026814165,,,0.07602589
1684,-0.001742846,,,0.265858458
1685,-0.013554865,,,0.071564934
1686,-0.214331611,,,0.071496858
1687,0.024076834,,,0.754405161
1688,0.190258327,,,-0.277566926
1689,-0.207885002,,,-0.165641906
1690,-0.132324793,,,-0.326142829
1691,-0.623355576,,,-0.031400635
1692,-0.07850411,,,-0.262771524
1693,-0.016900984,,,-0.05640387
1694,0.067594909,,,0.209380762
1695,-0.156947735,,,0.063858953
1696,-0.309196383,,,0.175349005
1697,-0.132324793,,,-0.506630866
1698,-0.270803379,,,0.006159797
1699,0.012893005,,,-0.760751616
1700,-0.375481689,,,-0.185416069
1701,0.026870961,,,-0.301883808
1702,0.00481956,,,-0.02891928
1703,-0.132324793,,,0.541215608
1704,0.069716988,,,-0.433229539
1705,-0.01858719,,,-0.167810513
1706,-0.341325425,,,-0.162937999
1707,0.402167615,,,0.151483489
1708,0.218031222,,,0.265162487
1709,-0.132324793,,,-0.139878352
1710,-0.20325012,,,0.160059179
1711,-0.039077898,,,-0.442436039
1712,0.055579129,,,0.006714426
1713,0.00979527,,,0.56855778
1714,-0.698139603,,,0.295460591
1715,0.220196948,,,-0.025718429
1716,-0.000463127,,,0.087123818
1717,-0.004932325,,,0.307336777
1718,0.813726939,,,0.012169747
1719,-0.052822482,,,-0.464686094
1720,-0.617691333,,,0.035584791
1721,-0.132324793,,,0.091421378
1722,-0.021064148,,,0.219597085
1723,-0.254686685,,,0.049108297
1724,-0.06431785,,,-0.244244121
1725,-0.018848559,,,-0.1479563
1726,-0.126478574,,,-0.227395333
1727,-0.215032049,,,-0.075860031
1728,0.028777631,,,-0.154533435
1729,0.059794576,,,0.326896283
1730,-0.132324793,,,0.000451366
1731,0.013791706,,,-0.194375684
1732,-0.77258051,,,-0.018559282
1733,0.149802331,,,0.68172071
1734,0.025076516,,,0.247383585
1735,-0.235009207,,,-0.348585356
1736,-0.147887867,,,-0.080943004
1737,-0.038853689,,,0.157614837
1738,-0.034695102,,,0.038744216
1739,-0.035419548,,,0.162792501
1740,-0.064885892,,,-0.153134118
1741,-0.132324793,,,-0.044746034
1742,-0.005525134,,,-0.092271217
1743,-0.020248979,,,-0.228309562
1744,0.034882288,,,0.325501283
1745,-0.006366578,,,-0.441666983
1746,-0.151141581,,,0.55788213
1747,0.028994671,,,-0.165810431
1748,-0.015744562,,,0.111069699
1749,-0.005487998,,,-0.110797848
1750,0.030970093,,,0.040330279
1751,0.009074755,,,0.1211855
1752,-0.389622153,,,0.12988796
1753,0.587781442,,,-0.052624629
1754,0.050144422,,,0.045905189
1755,-0.192897279,,,0.399192613
1756,-0.266210497,,,-0.196103267
1757,0.005902781,,,0.458658994
1758,-0.132324793,,,0.091108212
1759,-0.002148119,,,-0.627730952
1760,0.196348491,,,-0.058932216
1761,0.012749942,,,-0.329567515
1762,-0.191482571,,,0.407922381
