sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
2.2841;11.4303;6.6154;0.9187;9.1187;3.4893;0.9895;1.8327;4.6824;-0.0524;-0.3354;-0.0837;4150.0;-37.74;-21.36;-0.72;86.5;-69.4;-14.19;3.1;996.36;54.81;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;18 / 19;39015;2018-06-12 12:16:48:089
1.1684;10.5372;0.9721;0.8398;9.3336;2.8895;-0.428;-0.8339;-1.8073;0.1198;-0.4704;0.047;3003.0;-37.14;-23.28;4.02;91.38;-72.13;-16.21;3.1;996.33;49.793;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;18 / 19;39515;2018-06-12 12:16:48:589
0.7231;7.7527;0.5483;0.637;9.4385;2.5845;-0.3329;-2.4903;-1.0761;0.6745;0.2382;0.0367;3061.0;-39.12;-22.26;-0.18;85.45;-74.25;-13.85;3.1;996.34;45.639;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;18 / 18;40015;2018-06-12 12:16:49:089
-0.0024;7.4318;4.0128;1.0102;9.4729;2.3268;-1.1252;-1.5191;2.2055;-0.243;0.16;-0.3885;2358.0;-36.6;-23.58;2.76;81.31;-75.01;-23.47;3.1;996.31;44.617;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;18 / 18;40516;2018-06-12 12:16:49:590
0.9002;8.4302;0.1652;1.0119;9.5569;1.9525;-1.2058;-1.5456;0.1761;0.4601;0.6194;-0.0147;2495.0;-36.3;-24.24;8.22;86.98;-76.05;-24.93;3.1;996.31;47.036;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;18 / 19;41015;2018-06-12 12:16:50:089
-0.3232;8.6649;5.2746;0.6534;9.6215;1.7802;-0.9766;-0.9567;3.4944;-0.6046;-0.3391;0.0226;1839.0;-33.48;-25.5;13.8;100.4;-78.85;-20.15;3.1;996.28;49.058;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;18 / 19;41515;2018-06-12 12:16:50:589
0.0814;11.4111;3.8428;0.4923;9.6332;1.7688;-0.4109;1.7779;2.074;-0.006;-0.427;-0.1393;1572.0;-29.1;-27.36;18.36;113.8;-79.21;-15.55;3.1;996.3;54.146;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;19 / 19;42016;2018-06-12 12:16:51:090
0.8595;10.3768;0.4812;0.6652;9.6818;1.4107;-0.1887;0.5848;-0.5416;0.4882;-0.5999;0.0666;1567.0;-30.0;-26.4;20.22;104.71;-80.85;-25.24;3.1;996.31;46.318;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;19 / 19;42515;2018-06-12 12:16:51:589
0.0862;8.0879;-1.4749;0.4487;9.7455;0.9969;-0.0249;-2.4837;-1.6721;0.0795;-0.5541;0.1686;1025.0;-25.02;-26.76;25.74;116.07;-83.6;-24.23;3.1;996.29;55.073;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;20 / 20;43016;2018-06-12 12:16:52:090
1.4366;6.2778;0.838;0.8686;9.7439;0.6869;-1.4576;-2.1852;1.3147;-0.7708;-0.2328;0.8308;967.0;-32.82;-23.58;19.26;72.29;-83.52;-51.66;3.1;996.29;51.116;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;20 / 20;43515;2018-06-12 12:16:52:589
-0.5722;7.961;0.249;0.6407;9.7566;-0.7538;-1.213;-1.7956;1.0029;-0.1673;0.8167;-0.058;703.0;-38.46;-21.24;14.4;328.91;-84.21;-139.64;3.1;996.26;44.355;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;19 / 19;44016;2018-06-12 12:16:53:090
0.7207;9.1557;1.1277;0.5328;9.7864;0.3348;-3.1665;1.4044;6.8121;0.0826;0.2431;0.5736;1192.0;-37.26;-20.7;-12.36;14.71;-86.32;-57.85;3.1;996.3;48.461;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;19 / 19;44515;2018-06-12 12:16:53:589
2.1237;12.862;-0.9505;0.7484;9.7775;0.0989;1.3754;3.0845;-1.0494;0.2793;-0.2725;-0.0153;1261.0;-25.86;-19.68;-27.78;318.8;-85.59;-82.47;3.1;996.3;47.978;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;19 / 19;45017;2018-06-12 12:16:54:091
2.5547;11.8134;1.743;0.9257;9.7628;-0.0137;1.3393;1.5214;-1.2624;-0.1098;-0.0605;0.0617;1341.0;-25.62;-20.76;-28.74;308.62;-84.58;-90.85;3.1;996.29;46.722;23.0309;72.53732;32.25;NaN;;5.47;9.677419;109.08;19 / 19;45515;2018-06-12 12:16:54:589
1.4222;11.4303;0.2753;0.8823;9.7661;0.1231;0.492;1.9467;-0.1111;0.3465;0.2034;-0.1063;1226.0;-22.5;-20.58;-31.44;315.44;-84.36;-77.59;3.1;996.29;45.297;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;20 / 20;46015;2018-06-12 12:16:55:089
0.7997;6.953;0.6728;1.3961;9.594;1.4755;0.2105;-2.9067;-1.3438;-0.185;0.1515;0.1967;847.0;-22.92;-16.92;-33.18;344.93;-79.64;-48.58;3.1;996.31;46.994;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;20 / 20;46515;2018-06-12 12:16:55:589
1.7358;5.7199;-0.1868;1.6117;9.5488;1.5473;-0.2349;-3.6971;-1.2528;0.0643;-0.5266;0.1472;1017.0;-26.4;-17.34;-31.92;351.96;-76.83;-46.17;3.1;996.35;46.216;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;20 / 21;47015;2018-06-12 12:16:56:089
0.7231;9.0863;-0.0958;1.3402;9.7017;0.5012;1.7963;-0.6896;-3.2235;0.5792;-0.0336;-0.5162;1010.0;-30.9;-20.16;-24.54;339.98;-81.61;-69.49;3.1;996.31;46.498;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;20 / 21;47515;2018-06-12 12:16:56:589
1.0774;10.1852;0.8859;1.094;9.7453;-0.0406;1.396;2.5972;-2.6769;-0.2662;-0.3507;0.0519;873.0;-28.98;-22.74;-23.7;315.33;-83.59;-92.13;3.1;996.29;46.672;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;18 / 19;48016;2018-06-12 12:16:57:090
1.3408;14.5117;-0.917;0.8582;9.7689;0.0545;0.4826;4.7428;-0.9715;0.0985;-0.1631;-0.2926;1142.0;-28.68;-21.24;-23.88;322.19;-84.97;-86.37;3.1;996.3;46.928;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;18 / 19;48515;2018-06-12 12:16:57:589
0.8524;13.4032;0.1149;0.6191;9.7867;-0.085;0.2333;3.6164;0.2;0.1461;0.438;-0.1814;1187.0;-28.2;-23.7;-23.88;309.69;-86.35;-97.82;3.1;996.32;45.999;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;19 / 19;49015;2018-06-12 12:16:58:089
0.2083;10.882;-0.2777;0.5024;9.7846;0.4226;-0.0571;-0.028;-1.0427;-0.1758;0.4092;-0.1723;1266.0;-24.48;-21.96;-28.5;350.26;-86.16;-49.93;3.1;996.31;48.297;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;19 / 19;49516;2018-06-12 12:16:58:590
-0.2322;6.4861;0.3567;0.3409;9.8003;0.0899;-0.6617;-2.7611;-0.1402;0.0789;-0.336;-0.0696;1411.0;-27.54;-23.34;-24.72;332.42;-87.94;-75.22;3.1;996.31;48.833;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;19 / 20;50015;2018-06-12 12:16:59:089
-0.7949;8.2148;1.1564;0.6493;9.779;0.3459;-1.4322;0.8995;-0.4585;-0.0542;1.1905;-0.3085;1375.0;-29.34;-21.18;-24.72;346.7;-85.7;-61.95;3.1;996.29;60.202;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;19 / 20;50516;2018-06-12 12:16:59:590
2.3967;10.2475;-1.4653;0.9757;9.7418;0.5616;1.421;0.5057;-2.0269;0.1913;-1.3305;0.0428;1303.0;-34.74;-18.66;-22.68;356.4;-83.41;-60.07;3.1;996.29;50.656;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;19 / 19;51015;2018-06-12 12:17:00:089
-0.5124;13.4989;2.5523;0.4735;9.7943;0.1343;-0.9859;3.7046;2.418;-0.2693;0.5803;-0.2272;1180.0;-36.3;-22.62;-18.24;348.94;-87.12;-74.16;3.1;996.31;47.448;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;19 / 19;51516;2018-06-12 12:17:00:590
0.2251;12.2324;2.071;0.3823;9.7991;0.0423;-0.1572;2.4333;2.0287;-0.1056;0.1441;0.0147;1141.0;-36.42;-23.34;-17.76;339.28;-87.75;-83.68;3.1;996.31;48.217;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;20 / 20;52015;2018-06-12 12:17:01:089
1.4485;7.1852;-2.1884;0.7996;9.7729;0.1447;0.6346;-4.1176;-1.5885;-0.0616;-0.4643;0.0232;897.0;-41.04;-22.62;-7.68;359.18;-85.25;-79.74;3.1;996.3;46.581;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;20 / 20;52515;2018-06-12 12:17:01:589
0.4262;6.3688;-1.858;0.9837;9.7559;0.1588;-0.5575;-3.3871;-2.0167;0.625;0.3738;-0.1002;931.0;-40.62;-20.94;-12.96;351.09;-84.17;-80.83;3.1;996.32;47.222;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;21 / 21;53015;2018-06-12 12:17:02:089
-1.4581;9.7016;2.0615;0.6537;9.7481;-0.8471;-0.7327;0.4755;1.1129;0.1076;1.3353;-0.6176;832.0;-37.86;-24.24;-13.2;285.05;-83.74;-142.34;3.1;996.32;45.921;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;21 / 21;53515;2018-06-12 12:17:02:589
-0.3136;15.1725;1.2761;0.829;9.7628;-0.4129;-1.1427;5.4097;1.689;-1.0493;1.3158;0.1735;1033.0;-33.6;-23.34;-21.9;281.41;-84.05;-132.3;3.1;996.3;46.308;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;21 / 21;54015;2018-06-12 12:17:03:089
1.7933;11.6769;-2.3368;0.3005;9.7995;-0.2237;1.4928;1.8774;-2.1131;0.2213;-0.135;-0.0354;980.0;-27.0;-22.74;-28.38;276.0;-87.81;-126.67;3.1;996.3;47.188;23.03088;72.53741;30.95;NaN;;2.71;9.677419;21.22;21 / 21;54515;2018-06-12 12:17:03:589
0.4094;12.3018;-0.1269;0.5121;9.7931;-0.0606;0.0051;2.207;-1.1126;0.0832;0.1026;0.0574;952.0;-29.34;-23.34;-26.16;309.97;-86.99;-96.75;3.1;996.3;45.466;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;22 / 22;55015;2018-06-12 12:17:04:089
0.0814;8.8804;-1.609;0.6546;9.7836;0.1526;-0.5732;-0.9032;-1.7616;0.2243;-0.0074;-0.0641;852.0;-27.66;-21.9;-28.26;326.87;-86.07;-76.88;3.1;996.28;45.486;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;22 / 22;55515;2018-06-12 12:17:04:589
-0.656;8.2315;-0.5914;0.5061;9.7758;-0.5896;-0.1517;-2.3152;-0.8613;0.0759;-0.2199;0.4294;713.0;-29.16;-24.9;-23.7;271.77;-85.76;-135.8;3.1;996.3;44.989;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;21 / 21;56016;2018-06-12 12:17:05:090
0.1173;9.2419;0.4405;0.8143;9.7698;-0.2398;-0.697;-0.5279;0.6803;-0.717;0.2932;0.1784;762.0;-29.52;-22.44;-24.6;301.3;-85.03;-106.41;3.1;996.31;45.645;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;21 / 21;56516;2018-06-12 12:17:05:590
1.4485;8.6314;0.0192;0.7011;9.7759;-0.3315;-0.4784;-0.9363;3.2382;0.0746;-0.6427;0.3195;804.0;-29.34;-22.8;-24.9;291.32;-85.46;-115.31;3.1;996.3;45.154;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;21 / 21;57016;2018-06-12 12:17:06:090
0.3783;11.8756;-1.0655;0.6995;9.7628;-0.6065;-0.9366;2.3953;1.3966;-0.0072;0.237;-0.1222;758.0;-29.4;-23.7;-23.1;277.13;-84.58;-130.93;3.1;996.3;45.735;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;21 / 21;57516;2018-06-12 12:17:06:590
1.1612;12.2347;1.8292;0.5457;9.7877;0.2706;0.6156;2.447;1.5586;0.2842;-0.1063;0.0049;943.0;-26.64;-21.18;-27.84;339.63;-86.44;-63.62;3.1;996.31;45.269;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;20 / 21;58016;2018-06-12 12:17:07:090
0.917;9.9913;-0.8045;0.5308;9.792;0.0662;0.3862;0.1993;-0.8707;0.0716;0.2608;-0.1051;780.0;-29.28;-21.96;-23.94;326.45;-86.87;-82.89;3.1;996.32;45.363;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;20 / 21;58515;2018-06-12 12:17:07:589
0.8572;7.9346;-0.0934;0.8556;9.766;0.2498;0.0016;-1.8314;-0.3432;-0.2717;0.1625;-0.0055;720.0;-29.34;-21.78;-25.26;334.11;-84.79;-73.72;3.1;996.29;46.265;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;21 / 21;59015;2018-06-12 12:17:08:089
-1.6832;7.4103;-1.5922;0.7499;9.7718;0.3451;-2.208;-1.423;-0.2063;1.0349;0.1582;-0.9774;837.0;-28.62;-24.0;-23.58;344.21;-85.17;-65.29;3.1;996.31;46.643;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;21 / 21;59516;2018-06-12 12:17:08:590
-1.5036;8.0567;-0.6417;0.4515;9.7919;-0.2909;-0.9471;-1.8836;-0.9566;0.2701;0.4874;-0.2596;651.0;-28.98;-25.02;-21.36;289.2;-86.86;-122.79;3.1;996.31;45.132;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;21 / 21;60016;2018-06-12 12:17:09:090
2.2195;8.289;-1.6951;0.0606;9.7842;-0.6595;2.1588;-1.4953;-1.0356;-0.4452;-0.8614;0.3897;683.0;-27.24;-27.84;-21.96;233.63;-86.13;-174.75;3.1;996.28;44.66;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;21 / 21;60515;2018-06-12 12:17:09:589
0.0455;13.5372;1.2809;0.3304;9.8007;-0.0789;-0.2849;3.7365;1.3598;-0.6437;0.1924;0.0202;837.0;-27.18;-23.76;-23.88;303.83;-88.02;-103.42;3.1;996.29;45.755;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;21 / 21;61016;2018-06-12 12:17:10:090
0.601;12.5412;-1.9442;0.6611;9.7794;-0.3111;0.2942;2.5248;-0.4455;1.0093;0.0;-0.4716;867.0;-27.9;-23.16;-24.6;290.53;-85.73;-115.2;3.1;996.28;45.345;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;21 / 21;61516;2018-06-12 12:17:10:590
-0.1053;10.3289;-1.5563;0.4706;9.7699;-0.7054;-0.1785;-0.1042;-0.8677;0.1944;0.4037;-0.0629;932.0;-30.48;-23.88;-20.7;265.48;-85.04;-146.29;3.1;996.26;45.158;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;20 / 20;62015;2018-06-12 12:17:11:089
1.9178;7.0416;-1.178;1.0286;9.7507;0.1891;0.9443;-3.1473;-0.972;-0.1569;0.0617;-0.0324;886.0;-27.72;-18.96;-25.44;326.81;-83.88;-79.58;3.1;996.27;45.382;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;20 / 20;62515;2018-06-12 12:17:11:589
0.0359;8.4853;1.2139;0.6982;9.7801;-0.1819;-0.6623;-1.2947;1.3958;-0.0738;-0.3537;-0.0031;960.0;-29.52;-19.74;-21.6;307.26;-85.78;-104.6;3.1;996.28;50.033;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;19 / 19;63015;2018-06-12 12:17:12:089
2.0184;9.0719;-2.5667;1.347;9.7065;-0.3729;0.6714;-0.6346;-2.1938;0.1131;0.237;-0.204;1012.0;-31.68;-18.12;-20.1;309.19;-81.81;-105.47;3.1;996.27;47.871;23.03093;72.5375;29.45;NaN;;3.93;12.903226;83.91;19 / 19;63515;2018-06-12 12:17:12:589
2.8444;8.9618;0.5986;1.6295;9.6678;0.2201;-0.4276;2.0953;1.7001;-0.2839;-0.5083;0.2712;1106.0;-32.28;-15.66;-20.22;333.54;-80.35;-82.31;3.1;996.28;45.865;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;19 / 20;64015;2018-06-12 12:17:13:089
1.5252;12.3018;-1.6066;0.9757;9.7405;-0.5832;-0.2478;2.8486;-0.602;-0.1331;0.1356;0.1075;1104.0;-29.82;-19.56;-21.3;290.59;-83.34;-120.87;3.1;996.28;47.236;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;19 / 20;64516;2018-06-12 12:17:13:590
1.4988;12.5699;1.3264;0.6906;9.7781;0.2845;1.1913;2.8828;0.5511;0.3782;-0.1515;0.0012;1067.0;-25.44;-19.32;-26.22;335.24;-85.63;-67.61;3.1;996.28;48.439;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;21 / 21;65018;2018-06-12 12:17:14:092
0.9577;10.9131;-0.0024;0.727;9.7741;-0.3306;0.2307;1.139;0.3282;-0.2974;0.8118;-0.0654;993.0;-27.24;-21.18;-24.42;291.31;-85.33;-114.46;3.1;996.28;46.998;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;21 / 21;65515;2018-06-12 12:17:14:589
1.2905;7.1397;-1.4126;0.8646;9.7582;0.4471;0.639;-3.5259;-1.8717;0.0667;0.2633;-0.2303;1014.0;-24.48;-18.12;-27.72;336.74;-84.3;-62.66;3.1;996.27;50.83;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;21 / 22;66016;2018-06-12 12:17:15:090
0.2203;5.7894;-0.1149;0.7059;9.7709;0.4474;-0.4186;-2.5235;2.4305;0.4277;0.4025;-0.011;1077.0;-24.54;-19.92;-27.3;344.39;-85.11;-57.63;3.1;996.27;47.168;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;21 / 22;66515;2018-06-12 12:17:15:589
-0.577;8.3273;0.3951;1.1343;9.7169;0.6817;-0.5572;0.521;-1.3353;0.7197;0.4453;-0.0812;1272.0;-22.92;-17.1;-30.36;336.93;-82.24;-58.99;3.1;996.28;45.967;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;20 / 20;67017;2018-06-12 12:17:16:091
3.194;8.2531;-2.0303;1.3602;9.7118;0.0168;1.8337;-1.4588;-2.0472;0.1944;-0.8149;-0.2297;1031.0;-24.42;-19.38;-28.08;317.22;-82.53;-80.52;3.1;996.28;52.222;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;20 / 20;67517;2018-06-12 12:17:16:591
0.9769;11.6146;0.917;1.2552;9.7199;-0.3426;-0.2784;1.8947;1.2596;-0.2241;0.4618;-0.2883;1056.0;-23.34;-20.16;-28.14;289.99;-82.38;-105.27;3.1;996.27;49.417;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;19 / 19;68015;2018-06-12 12:17:17:089
2.0136;13.3409;0.0982;0.8316;9.7644;0.3687;1.182;3.5765;-0.2705;0.2475;-0.1564;-0.1918;944.0;-20.46;-18.96;-30.48;325.91;-84.68;-66.09;3.1;996.26;47.502;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;19 / 19;68515;2018-06-12 12:17:17:589
1.427;11.969;-0.1245;0.5399;9.7862;-0.3311;1.251;1.182;-0.0664;-0.1715;0.2797;0.0134;848.0;-22.26;-21.24;-27.78;274.45;-86.3;-121.51;3.1;996.27;48.002;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;19 / 19;69015;2018-06-12 12:17:18:089
0.3017;8.684;0.2897;0.988;9.6843;1.1866;-0.284;-1.5414;-1.5074;-0.7262;0.1765;0.0116;1305.0;-17.76;-14.64;-35.04;346.47;-80.94;-39.78;3.1;996.26;48.254;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;19 / 19;69515;2018-06-12 12:17:18:589
0.103;7.5683;1.8292;0.7625;8.9602;3.9121;-1.1695;-2.0479;-0.4404;0.8773;0.094;-0.1643;1879.0;-18.48;-4.02;-37.86;16.28;-66.02;-11.03;3.1;996.28;46.81;23.031012;72.53757;28.38;NaN;;3.14;9.677419;62.58;21 / 21;70015;2018-06-12 12:17:19:089
