sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.3783;11.1717;1.9418;-0.3456;9.6101;1.9229;0.1636;0.7667;-0.9173;-0.075;0.102;0.055;1540.0;-14.94;-17.28;-37.02;35.66;-78.51;10.19;3.1;996.22;53.376;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;20 / 21;39522;2018-06-12 12:17:59:814
0.3041;10.1733;1.9202;-0.0115;9.52;2.3538;-0.2638;1.4195;0.7228;0.0484;0.0885;-0.2834;1658.0;-14.76;-14.04;-38.7;21.31;-75.87;-2.03;3.1;996.22;58.501;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;21 / 22;40023;2018-06-12 12:18:00:315
-0.2634;7.0464;-0.3017;0.2226;9.6937;1.4675;-0.3327;-3.2698;-2.1882;0.1449;0.0519;-0.0489;1360.0;-20.22;-19.32;-34.92;22.96;-81.29;-8.62;3.1;996.22;57.526;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;22 / 23;40522;2018-06-12 12:18:00:814
1.6281;6.115;-0.3974;0.2584;9.5749;2.1035;0.0672;-4.2309;-0.8249;-0.4079;-0.4454;0.5027;1691.0;-16.56;-15.12;-36.72;19.64;-77.52;-7.0;3.1;996.22;60.868;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;22 / 23;41023;2018-06-12 12:18:01:315
0.4956;8.2411;3.2299;0.1839;9.6758;1.5857;0.8983;-1.3366;0.914;-0.1312;0.3604;-0.3396;1878.0;-16.5;-17.4;-36.9;18.23;-80.63;-6.62;3.1;996.21;63.204;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;20 / 23;41522;2018-06-12 12:18:01:814
-0.9218;8.8109;-3.115;0.0086;9.7633;0.921;-0.2672;-1.2421;-3.1524;0.9445;0.2474;-0.7263;1433.0;-15.36;-20.34;-35.28;23.9;-84.61;-0.54;3.1;996.19;70.728;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;20 / 23;42022;2018-06-12 12:18:02:314
-0.9673;10.4438;4.7383;0.2443;9.7219;1.2627;-0.1605;-0.3915;0.5115;0.2164;-0.975;-0.0092;1217.0;-16.32;-19.2;-36.24;8.63;-82.95;-15.91;3.1;996.21;65.4;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;20 / 23;42522;2018-06-12 12:18:02:814
-0.8404;14.3537;0.1413;0.214;9.7531;1.001;-0.4223;4.4785;-1.7695;-0.1746;0.0177;-0.3152;1061.0;-16.62;-19.68;-35.52;14.01;-84.01;-12.07;3.1;996.18;58.428;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;20 / 23;43023;2018-06-12 12:18:03:315
0.6896;12.6921;2.6624;0.3212;9.6751;1.5681;0.2678;3.3689;1.0776;0.0972;-0.2413;0.3189;1371.0;-13.98;-17.7;-38.1;9.46;-80.61;-11.58;3.1;996.19;60.389;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;20 / 20;43526;2018-06-12 12:18:03:818
1.1732;11.2794;0.4046;0.4322;9.7624;0.8234;0.4656;0.8059;-0.3613;0.162;0.0409;-0.0391;943.0;-17.88;-20.34;-34.86;359.5;-84.56;-27.69;3.1;996.17;58.022;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;20 / 20;44022;2018-06-12 12:18:04:314
1.2235;10.5995;2.1525;0.7315;9.5964;1.8824;0.492;1.003;0.27;-0.119;0.2529;-0.2834;1112.0;-15.48;-15.24;-38.46;0.34;-78.12;-21.24;3.1;996.18;66.264;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;19 / 20;44522;2018-06-12 12:18:04:814
1.0391;5.5404;1.0535;0.704;9.6045;1.8514;0.3351;-4.0642;-0.7979;-0.3646;-0.471;0.2584;1270.0;-17.28;-16.56;-36.72;4.31;-78.35;-20.82;3.1;996.18;68.072;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;19 / 20;45023;2018-06-12 12:18:05:315
-0.9529;6.838;2.1477;0.1225;9.7033;1.4148;-1.0754;-2.8652;0.7329;-0.513;0.1899;0.4575;1411.0;-16.62;-18.66;-36.0;22.03;-81.67;-4.95;3.1;996.18;56.652;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;22 / 22;45523;2018-06-12 12:18:05:815
-0.6105;9.8117;3.9242;0.5826;9.6477;1.6588;1.2035;0.2765;-0.8663;-0.05;-0.146;-0.5944;1384.0;-19.56;-17.76;-35.28;11.49;-79.67;-19.35;3.1;996.18;59.732;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;22 / 22;46022;2018-06-12 12:18:06:314
-2.3799;10.9155;6.6417;0.4663;9.6856;1.4633;-2.25;1.905;6.6366;-0.1349;0.6237;-0.3409;1235.0;-18.36;-18.36;-35.28;10.41;-80.99;-17.67;3.1;996.17;60.35;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;22 / 22;46522;2018-06-12 12:18:06:814
-0.2825;10.3026;4.7;0.343;9.7242;1.2219;-0.6256;0.5784;3.4781;0.3184;-0.2914;0.2926;1198.0;-20.1;-19.62;-33.9;15.94;-82.56;-15.68;3.1;996.17;61.892;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;21 / 21;47022;2018-06-12 12:18:07:314
0.1461;11.6769;2.0567;-0.1003;9.7789;0.7306;0.256;2.6738;-0.8767;0.0117;0.2455;-0.2853;1117.0;-18.96;-22.92;-33.18;32.62;-86.73;1.59;3.1;996.17;67.517;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;20 / 21;47522;2018-06-12 12:18:07:814
0.2155;12.716;2.1836;-0.0512;9.6983;1.4526;0.0967;2.783;0.64;0.0563;-0.2407;0.1851;1669.0;-12.72;-18.12;-37.14;23.14;-81.48;2.02;3.1;996.17;63.367;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;20 / 21;48022;2018-06-12 12:18:08:314
1.8627;10.475;0.0551;0.1973;9.74;1.1244;1.687;-0.7207;-2.0414;0.2194;0.1869;-0.0324;1433.0;-15.66;-19.2;-35.16;15.6;-83.32;-9.95;3.1;996.17;63.22;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;20 / 21;48526;2018-06-12 12:18:08:818
0.3639;7.9298;-0.6512;0.4585;9.7358;1.084;-0.0778;-2.4428;-2.2357;0.0508;0.0195;-0.1124;1358.0;-14.88;-18.78;-37.08;359.08;-83.11;-22.92;3.1;996.16;63.24;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;21 / 21;49024;2018-06-12 12:18:09:316
-1.4318;7.1397;-0.1269;0.0267;9.753;1.0238;-0.1536;-3.2621;-0.8538;-0.2876;-0.0782;0.4447;1155.0;-15.9;-19.92;-34.98;28.54;-84.04;2.36;3.1;996.18;61.078;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;21 / 21;49523;2018-06-12 12:18:09:815
0.0958;5.5763;0.6608;-0.2385;9.7846;0.6122;-0.3721;-3.8181;1.2745;-0.5802;-0.0831;0.5272;791.0;-10.62;-21.66;-35.76;39.77;-86.16;21.28;3.1;996.16;56.123;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;20 / 21;50022;2018-06-12 12:18:10:314
0.6345;8.9546;-0.3208;0.5045;9.7437;0.9882;0.1299;-0.7891;-1.309;0.2848;0.1563;-0.5241;830.0;-16.32;-18.84;-34.74;357.36;-83.5;-27.05;3.1;996.16;55.818;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;20 / 21;50523;2018-06-12 12:18:10:815
-1.2187;10.6473;-1.0798;0.1914;9.7893;0.5509;-1.6591;0.9347;1.5298;0.5285;0.788;-0.5315;759.0;-11.16;-21.36;-36.24;357.76;-86.59;-19.16;3.1;996.15;59.77;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;19 / 19;51022;2018-06-12 12:18:11:314
-0.6656;11.7607;3.1413;-0.0499;9.6758;1.5955;-0.2733;1.1606;2.4077;-0.7873;-0.8693;0.1136;987.0;-8.82;-17.34;-37.8;14.83;-82.44;0.54;3.1;996.16;61.974;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;20 / 21;51522;2018-06-12 12:18:11:814
0.4405;11.8301;0.7853;0.1303;9.6435;1.7766;-0.2093;1.9017;1.2235;0.4784;-0.2377;-0.0214;1175.0;-10.08;-16.26;-38.58;11.17;-79.53;-4.2;3.1;996.16;60.935;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;20 / 21;52023;2018-06-12 12:18:12:315
-0.0503;11.1166;2.0447;-0.1311;9.6216;1.8915;0.0928;1.2771;0.8548;0.1736;-0.1839;0.0739;1051.0;-8.16;-15.9;-39.3;17.18;-78.85;3.97;3.1;996.13;65.192;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;20 / 21;52524;2018-06-12 12:18:12:816
0.1748;9.7543;1.2881;-0.1675;9.5443;2.2469;0.7781;-1.1787;-1.0952;0.1315;0.0476;-0.2443;1080.0;-9.54;-15.24;-39.0;20.91;-76.72;4.26;3.1;996.12;66.125;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;21 / 22;53022;2018-06-12 12:18:13:314
0.7805;7.1134;-0.0144;-0.1134;9.6163;1.9192;0.8939;-2.5029;-1.9336;0.2622;-0.3348;-0.1338;913.0;-11.52;-16.8;-39.42;22.69;-78.69;3.38;3.1;996.12;60.423;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;20 / 20;53522;2018-06-12 12:18:13:814
0.3448;8.5236;2.2841;0.0501;9.497;2.4443;0.2947;-0.9734;-0.1601;0.1082;-0.7972;-0.1497;1136.0;-24.66;-17.64;-32.28;42.04;-75.56;-1.17;3.1;996.15;58.175;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;20 / 20;54024;2018-06-12 12:18:14:316
0.6608;9.0121;3.0575;0.4737;9.4272;2.6598;0.1871;-0.4151;0.3977;-0.0799;-0.9108;-0.3714;1045.0;-33.06;-19.44;-20.76;54.96;-74.01;-10.1;3.1;996.16;53.951;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;21 / 22;54523;2018-06-12 12:18:14:815
4.1445;7.5013;-1.3192;0.8157;9.4534;2.4774;3.3288;-1.9522;-3.7966;0.2665;-1.7074;-0.2175;941.0;-38.16;-24.12;1.02;83.48;-74.58;-18.23;3.1;996.14;62.995;23.031544;72.537895;19.65;NaN;;2.38;9.677419;34.31;21 / 22;55023;2018-06-12 12:18:15:315
0.2706;12.0935;3.6752;0.801;9.6736;1.3965;-0.3485;1.3185;3.2483;-0.4379;-0.7563;0.3085;673.0;-32.64;-27.6;13.92;93.14;-80.71;-27.13;3.1;996.13;53.382;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;20 / 20;55522;2018-06-12 12:18:15:814
0.8955;12.6202;3.0383;0.9207;9.6357;1.5733;-0.9925;3.5376;3.4906;0.2658;-0.1845;0.157;920.0;-29.16;-27.96;20.76;103.6;-79.29;-30.34;3.1;996.15;52.283;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;20 / 20;56023;2018-06-12 12:18:16:315
2.2123;11.0639;2.3727;1.1196;9.6664;1.2156;1.107;0.3345;-0.1358;-0.141;0.1686;0.0971;994.0;-27.3;-26.94;24.54;97.2;-80.3;-42.65;3.1;996.14;52.703;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;20 / 20;56523;2018-06-12 12:18:16:815
0.431;9.4957;2.8109;1.4918;9.4165;2.2965;-0.2396;-1.1036;-0.3882;0.1321;0.4844;-0.3451;1156.0;-29.64;-27.12;20.46;102.44;-73.78;-33.01;3.1;996.12;53.42;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;20 / 20;57023;2018-06-12 12:18:17:315
0.1604;6.5579;1.4677;1.1456;9.5593;1.8649;-1.002;-2.7715;-0.8545;0.1247;0.1875;0.1417;1273.0;-28.2;-25.98;23.4;107.84;-77.21;-30.04;3.1;996.1;65.739;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;20 / 20;57523;2018-06-12 12:18:17:815
1.0774;6.3999;2.5044;0.9443;9.6334;1.5736;-0.8461;-0.9733;0.5956;-1.1233;-0.1631;0.7196;1258.0;-32.58;-24.48;18.42;94.53;-79.21;-30.97;3.1;996.12;51.174;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;20 / 20;58022;2018-06-12 12:18:18:314
1.8436;8.0112;-0.5076;1.1342;9.5742;1.7941;0.7117;-1.4648;-1.7414;0.1076;-1.1472;0.1735;1249.0;-30.0;-24.84;21.42;100.97;-77.5;-32.3;3.1;996.12;51.592;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;21 / 21;58523;2018-06-12 12:18:18:815
1.6664;11.2004;3.4956;1.0298;9.6068;1.6792;0.6366;1.5937;1.8165;-0.491;0.5711;-0.314;1347.0;-32.82;-24.72;19.68;92.33;-80.05;-35.38;3.1;996.12;51.457;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;21 / 21;59023;2018-06-12 12:18:19:315
0.4429;14.0041;2.7726;0.8536;9.5899;1.864;-0.4107;4.4142;0.9086;0.0081;0.0745;-0.0147;1894.0;-33.96;-24.12;14.46;95.63;-77.93;-24.61;3.1;996.14;57.959;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;21 / 21;59522;2018-06-12 12:18:19:814
1.099;13.0632;3.2107;0.7548;9.6904;1.3021;0.3442;3.3727;1.9086;0.2115;0.4306;-0.1472;1856.0;-32.52;-25.56;17.7;94.6;-81.17;-30.1;3.1;996.14;54.516;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;21 / 21;60022;2018-06-12 12:18:20:314
0.4956;11.7798;3.2969;0.7869;9.5431;2.1166;-0.6002;1.7794;1.2713;0.0398;0.5711;-0.2633;2252.0;-32.88;-25.68;13.56;101.93;-76.69;-20.39;3.1;996.15;52.987;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;22 / 22;60523;2018-06-12 12:18:20:815
1.7023;6.7758;-1.846;0.6672;9.6757;1.4512;1.6146;-1.8033;-2.8208;-0.3236;-0.0764;0.1527;2415.0;-30.84;-24.72;18.06;105.2;-80.49;-21.21;3.1;996.15;54.46;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;22 / 22;61023;2018-06-12 12:18:21:315
0.1748;6.759;-1.324;0.3384;9.6161;1.8937;-0.1636;-2.8571;-3.2178;0.5737;0.4691;-0.774;2843.0;-30.84;-26.82;17.04;116.02;-78.69;-10.13;3.1;996.15;57.804;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;19 / 19;61523;2018-06-12 12:18:21:815
-0.3041;6.3233;1.3815;0.3494;9.7047;1.3667;-0.6535;-3.3814;0.0148;0.2182;-0.0544;-0.0244;2778.0;-30.54;-27.42;19.08;112.66;-81.73;-14.34;3.1;996.14;58.083;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;19 / 19;62023;2018-06-12 12:18:22:315
-2.1046;8.1932;2.6385;0.7872;9.7251;0.9862;-0.756;-0.9333;-1.0126;0.41;0.6634;-0.6298;3070.0;-31.74;-24.42;18.06;85.65;-82.61;-38.6;3.1;996.14;56.04;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;21 / 22;62523;2018-06-12 12:18:22:815
2.7271;8.8014;0.7374;1.2135;9.653;1.2319;1.5136;-0.8516;-0.4944;-0.2241;-0.1185;-0.3928;3082.0;-32.64;-23.52;19.5;83.11;-79.84;-44.57;3.1;996.14;51.931;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;21 / 22;63022;2018-06-12 12:18:23:314
1.7718;11.1501;1.3791;1.1095;9.6798;1.114;0.0039;0.7257;1.5341;-0.5203;0.1747;0.295;2849.0;-33.36;-24.18;16.86;77.45;-82.59;-44.61;3.1;996.15;52.63;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;21 / 21;63522;2018-06-12 12:18:23:814
0.8284;13.6857;2.3129;0.8667;9.6972;1.1763;0.2323;4.1489;-0.1827;0.1327;-0.0825;-0.182;3224.0;-34.38;-23.76;14.88;83.04;-81.43;-36.38;3.1;996.17;53.118;23.031614;72.53793;18.02;NaN;;2.31;9.677419;82.24;21 / 21;64022;2018-06-12 12:18:24:314
0.68;13.2044;2.0543;0.6762;9.7335;0.9861;0.2719;3.3369;1.0491;0.4253;0.8674;-0.1112;3322.0;-33.54;-23.58;16.08;85.28;-83.0;-34.44;3.1;996.18;53.444;23.031572;72.53801;16.52;NaN;;3.46;9.677419;135.07;19 / 20;64530;2018-06-12 12:18:24:822
0.7207;11.028;2.3248;0.5122;9.6492;1.6736;-0.3279;0.9838;0.6536;-0.2448;0.386;0.091;3898.0;-35.58;-25.14;9.78;95.36;-79.72;-17.02;3.1;996.17;55.475;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;19 / 20;65023;2018-06-12 12:18:25:315
0.5459;8.7918;0.4741;0.4025;9.679;1.5249;0.1433;-0.8872;-1.0509;-0.1801;0.1337;0.2761;4044.0;-32.4;-26.76;15.66;108.25;-80.75;-14.79;3.1;996.18;55.037;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;21 / 22;65523;2018-06-12 12:18:25:815
0.7877;5.9905;-1.8627;1.1335;9.6661;1.2049;-0.3458;-3.6756;-3.0677;0.5132;-0.1576;-0.0147;3946.0;-36.18;-23.52;13.62;74.08;-80.29;-43.25;3.1;996.17;55.292;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;21 / 22;66022;2018-06-12 12:18:26:314
-0.6536;7.676;1.8388;0.695;9.7013;1.2537;-1.2241;-2.0348;-0.3487;-0.5038;0.2828;-0.1894;3806.0;-33.0;-25.2;15.36;91.28;-81.59;-29.0;3.1;996.18;53.738;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;21 / 22;66523;2018-06-12 12:18:26:815
-1.02;9.5412;-1.8604;0.3237;9.6738;1.5754;-1.3269;0.363;-2.6984;1.0044;-0.0043;-0.3885;4146.0;-33.66;-26.94;12.66;105.91;-80.56;-11.61;3.1;996.18;55.947;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;21 / 22;67022;2018-06-12 12:18:27:314
1.9753;11.1621;-0.2299;0.4189;9.7043;1.3496;1.5564;1.4578;-1.5795;-0.3359;-0.7184;-0.2963;4283.0;-33.24;-26.34;15.96;104.22;-81.71;-17.24;3.1;996.18;54.942;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;20 / 21;67522;2018-06-12 12:18:27:814
0.8356;12.2778;-1.8196;0.4025;9.7354;1.1092;1.0245;4.4651;-6.4939;-1.7463;0.2492;0.7385;4130.0;-32.46;-25.44;15.78;101.3;-83.09;-19.94;3.1;996.18;56.513;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;20 / 21;68023;2018-06-12 12:18:28:315
2.1405;13.8844;3.8021;1.1258;9.4654;2.3041;0.689;3.9665;1.8548;-0.0268;-0.3244;0.0941;4497.0;-34.2;-25.5;14.28;96.64;-74.84;-26.04;3.1;996.19;56.096;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;23 / 23;68522;2018-06-12 12:18:28:814
1.3863;13.1398;5.0352;1.0002;9.467;2.3548;0.4029;3.6057;3.583;0.4228;1.0012;-0.3122;4463.0;-32.34;-25.56;14.4;101.56;-74.88;-23.01;3.1;996.18;57.537;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;23 / 23;69023;2018-06-12 12:18:29:315
1.3599;11.7607;1.9346;0.7752;9.553;2.0759;0.5848;2.2077;-0.1413;0.2518;-0.2517;0.2285;5258.0;-35.04;-25.44;12.9;98.51;-76.94;-20.48;3.1;996.2;58.793;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;21 / 22;69522;2018-06-12 12:18:29:814
1.6329;8.9235;-0.735;0.4886;9.7408;1.0237;1.2497;-2.0911;-2.5632;0.1571;0.3268;0.0086;3762.0;-32.82;-23.76;17.28;95.99;-83.36;-25.51;3.1;996.2;58.161;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;21 / 22;70023;2018-06-12 12:18:30:315
1.5539;6.1629;-1.0966;0.8653;9.6299;1.6388;0.6886;-3.4671;-2.7354;0.1846;0.4416;-0.0861;4271.0;-36.78;-22.8;9.36;82.59;-79.11;-27.83;3.1;996.18;58.091;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;20 / 20;70522;2018-06-12 12:18:30:814
-1.3767;7.2475;-0.5507;0.1725;9.6719;1.611;-2.3704;-0.8274;0.7761;0.7234;0.2009;-0.3122;4723.0;-34.2;-26.76;11.7;109.84;-80.49;-6.11;3.1;996.18;56.406;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;20 / 20;71022;2018-06-12 12:18:31:314
-1.1301;7.9897;-0.3017;0.3962;9.4721;2.5086;-0.152;-0.1583;-0.2987;1.2469;-0.8155;-0.3671;5315.0;-35.28;-26.1;8.1;104.24;-74.99;-8.97;3.1;996.2;58.641;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;19 / 20;71523;2018-06-12 12:18:31:815
1.755;8.5907;1.3647;0.4145;9.5879;2.0174;2.0277;-1.0308;-1.3327;-0.3078;-0.931;-0.2724;4461.0;-35.22;-25.74;10.32;102.66;-77.88;-11.61;3.1;996.21;57.501;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;19 / 20;72022;2018-06-12 12:18:32:314
-1.7167;10.3265;7.4079;0.1608;9.4999;2.4284;-0.3595;1.2193;4.053;-0.6138;0.6951;0.0299;4600.0;-36.0;-27.06;6.78;107.06;-75.63;-3.79;3.1;996.21;59.41;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;19 / 20;72522;2018-06-12 12:18:32:814
0.589;12.309;0.7877;0.2907;9.6886;1.4891;0.9447;2.3331;-0.8115;0.6904;-0.3568;-0.1503;4428.0;-35.7;-24.18;9.66;100.04;-81.1;-11.05;3.1;996.21;59.628;23.031572;72.53801;16.52;172.5146528212774;;3.46;9.677419;135.07;19 / 20;73022;2018-06-12 12:18:33:314
0.6393;12.625;1.3911;0.3772;9.73;1.1639;0.1926;2.9046;0.4546;-0.232;-0.0104;0.2938;3057.0;-33.6;-26.16;14.22;102.8;-82.52;-14.66;3.1;996.22;62.044;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;21 / 22;73522;2018-06-12 12:18:33:814
0.8141;11.9402;2.9066;0.3868;9.6783;1.5335;0.4273;2.262;1.3732;0.1009;-0.3592;0.2859;3940.0;-34.92;-25.8;11.16;99.72;-80.72;-14.16;3.1;996.22;59.665;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;21 / 22;74023;2018-06-12 12:18:34:315
1.3815;11.787;2.5307;0.4912;9.6928;1.4064;1.3836;-0.2402;-0.5971;0.1547;0.0898;-0.0232;3458.0;-31.8;-25.68;17.4;104.68;-81.26;-19.25;3.1;996.21;61.247;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;20 / 20;74523;2018-06-12 12:18:34:815
-0.2466;11.2962;2.6193;0.7914;9.5751;1.9651;-0.2048;-0.8001;-2.1519;0.1492;0.2859;-0.3079;4313.0;-33.84;-26.28;14.34;99.11;-77.52;-21.94;3.1;996.21;58.058;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;20 / 20;75022;2018-06-12 12:18:35:314
-1.3073;6.9793;-0.0239;0.4597;9.7549;0.8947;-0.1653;-3.1874;-2.4198;0.2457;-0.1161;0.2718;3754.0;-31.2;-26.28;18.72;106.39;-82.7;-20.02;3.1;996.2;59.089;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;21 / 22;75522;2018-06-12 12:18:35:814
0.3232;5.2866;-0.1389;0.5155;9.7019;1.333;-0.1923;-4.4154;-1.4719;-0.1654;-0.2212;0.2724;3984.0;-34.32;-25.38;14.88;98.2;-81.62;-21.14;3.1;996.2;58.665;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;21 / 22;76022;2018-06-12 12:18:36:314
-1.9777;8.7607;3.0407;0.4958;9.699;1.3612;-2.0186;0.2157;2.4792;0.3807;0.5864;-0.89;3729.0;-32.7;-25.92;16.8;102.95;-81.5;-20.01;3.1;996.19;59.179;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;19 / 20;76523;2018-06-12 12:18:36:815
-0.7422;10.1326;-0.3017;0.7183;9.636;1.6739;-0.5675;0.9659;-0.175;0.9408;0.0146;-0.3317;3157.0;-33.42;-25.92;15.72;100.04;-79.3;-23.23;3.1;996.19;59.019;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;19 / 20;77022;2018-06-12 12:18:37:314
2.2386;9.7615;1.6928;0.157;9.6934;1.4773;2.0817;0.068;0.2154;0.0276;-0.8565;-0.0031;3830.0;-34.5;-25.98;13.08;110.52;-81.29;-6.06;3.1;996.18;55.693;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;20 / 21;77522;2018-06-12 12:18:37:814
0.8524;12.1964;-0.1269;-0.0278;9.7377;1.1605;0.3031;3.019;-2.4654;-1.2424;-0.0275;0.485;3088.0;-32.04;-28.08;16.5;123.56;-83.2;1.37;3.1;996.19;54.875;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;20 / 21;78022;2018-06-12 12:18:38:314
1.1397;12.1964;3.4358;0.4699;9.6151;1.8707;0.6698;2.5814;1.5651;0.2897;-0.3085;0.1998;3274.0;-35.58;-25.68;9.72;99.16;-78.66;-14.1;3.1;996.18;55.172;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;19 / 20;78522;2018-06-12 12:18:38:814
1.0942;12.9842;3.4645;0.6418;9.6483;1.6339;1.2353;0.4388;-0.238;-0.6706;0.1808;0.121;2623.0;-32.04;-25.86;16.92;103.6;-79.69;-21.44;3.1;996.18;55.263;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;19 / 20;79023;2018-06-12 12:18:39:315
-0.6225;11.8732;2.8444;0.2156;9.6114;1.9351;-0.8381;2.2618;0.9093;0.253;0.2284;0.2505;3454.0;-33.96;-26.64;11.34;109.48;-78.55;-6.36;3.1;996.19;55.342;23.031511;72.53814;15.17;172.5146528212774;;4.31;6.451613;119.68;19 / 21;79526;2018-06-12 12:18:39:818
