ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z,ORIENTATION_X,ORIENTATION_Y,PRT_X,PRT_Y,PRT_Z,OUT
-4.80928,0.69791,9.48891,-3.48515,1.50537,9.04201,-1.32075,-0.80893,0.43813,-0.05934,-0.18936,-0.22885,30.089,-30.002,3.409,225.673,-8.951,21.168,-3.258252304,0.963707152,10.1049852,2.5
-4.12059,0.49519,10.83543,-3.25603,1.35397,9.15071,-0.85454,-0.86294,1.65656,-0.12805,-0.65648,-0.44296,30.4,-27.751,1.721,227.435,-8.292,20.333,-2.344969032,0.763308458,11.33796714,2.5
-3.56604,0.12343,11.33073,-2.4824,0.78512,9.45472,-1.4783,-0.46009,1.0153,-0.52699,-0.35873,-0.63152,32.651,-25.565,-0.78,231.814,-6.413,16.244,-1.656319537,0.284595469,11.75980143,2.5
0.4606,0.46806,11.75284,-2.27805,0.32979,9.53269,2.75774,0.13551,2.14025,-0.05721,-0.2863,-1.23979,31.151,-23.376,-4.529,232.185,-2.595,13.921,2.400631908,0.53432713,11.51138313,2.5
-0.38467,2.21208,9.71935,-1.00247,-0.13572,9.75433,0.60909,2.37721,-0.35152,-0.33044,-1.67273,-2.12769,33.713,-17.064,-7.092,241.141,-0.758,10.342,1.267582783,2.189229447,9.649224926,2.5
0.01733,0.19675,10.85535,-0.52564,-0.02209,9.79253,0.54694,0.21901,0.98907,0.07701,0.34007,-0.84297,35.213,-13.065,-9.592,246.962,0.35,2.93,1.863367331,0.192626892,10.69431585,2.5
0.82886,1.08098,11.01122,-0.47215,0.01281,9.79527,1.0702,0.98802,1.20405,0.20857,-1.08044,-1.78467,37.401,-9.377,-10.03,253.226,-0.081,3.489,2.690096098,1.08337441,10.70944328,2.5
1.55815,1.72581,7.76946,0.48418,0.21657,9.7923,-0.91962,1.0247,-1.14062,0.23947,-0.77951,-1.96576,35.588,-3.815,-12.154,262.498,-0.97,-2.18,2.856856466,1.753735538,7.384683004,2.5
1.18118,1.09621,12.33687,0.62484,-0.09822,9.78623,-0.41727,0.53509,2.29597,-0.05934,-0.16432,-1.21529,35.213,2.435,-13.405,274.545,0.421,-3.612,3.260923987,1.075711667,11.95844652,2.5
3.69092,0.29852,13.40083,1.67766,0.1882,9.66025,1.12005,0.77931,-0.53286,1.58223,-2.42429,-2.492,34.088,8.31,-15.529,277.804,0.401,-4.004,5.887316957,0.339877593,12.59040236,2.5
1.10291,0.19833,10.19937,3.20439,1.68092,9.11465,-1.37393,-1.58846,0.38766,0.59047,-1.04103,-2.60971,26.401,11.623,-21.779,286.289,-7.471,-18.12,2.704672254,0.488524191,9.885797174,2.5
3.98308,2.85832,8.93785,3.83541,3.08808,8.48079,0.10708,-0.26244,0.36731,1.3484,-1.82028,-1.25735,18.651,14.186,-23.091,299.591,-12.323,-20.43,5.257661522,3.298751511,8.086737038,2.5
5.69966,3.76689,8.23483,4.66293,4.37609,7.43487,0.70435,-0.78377,0.93139,1.7383,-1.85063,-1.38147,14.963,10.123,-25.592,299.853,-26.502,-32.095,6.71732065,4.322691783,7.118985079,2.5
4.70251,5.95577,4.99492,4.62838,6.22884,5.99583,-0.25823,-0.24039,-1.2061,0.6432,-1.22054,-1.81929,7.964,3.186,-28.091,301.314,-33.756,-36.256,5.198534892,6.40629727,3.803762961,2.5
3.53574,6.06622,3.27519,4.36711,6.87431,5.46283,-0.92377,-0.98527,-2.17234,-0.74857,-0.65701,-1.22327,2.838,2.06,-28.967,308.023,-44.506,-38.64,3.831479405,6.372554784,2.176617346,2.5
-1.92084,7.30721,10.36797,2.38501,6.3432,7.08843,-4.33094,0.89728,3.20497,-0.74857,0.74168,-1.53647,5.026,9.061,-27.655,325.173,-40.831,-23.056,-0.626739447,8.425400259,9.653992664,2.5
-0.49037,8.09732,6.23866,2.45032,6.77619,6.65204,-3.06752,1.02674,0.30425,1.69835,-0.76567,0.43535,4.276,7.936,-28.905,331.567,-40.499,-16.413,0.235613839,8.778612071,5.254368538,2.5
-1.15054,8.214,6.68161,1.98208,7.16888,6.39132,-3.00418,1.13439,0.31131,0.39873,1.78404,0.24733,6.902,4.623,-27.28,323.27,-46.709,-18.597,-0.39960283,8.994416397,5.690188199,2.5
-0.72821,7.07512,6.57703,1.39974,7.30821,6.38759,-2.15689,-0.32652,0.08872,0.50365,2.0248,1.31525,10.901,3.873,-31.467,322.865,-47.953,-12.896,0.008029833,7.859398098,5.663455967,2.5
-0.72821,7.07512,6.57703,1.39974,7.30821,6.38759,-2.15689,-0.32652,0.08872,0.50365,2.0248,1.31525,10.901,3.873,-31.467,322.865,-47.953,-12.896,0.008029833,7.859398098,5.663455967,2.5
-0.72821,7.07512,6.57703,1.39974,7.30821,6.38759,-2.15689,-0.32652,0.08872,0.50365,2.0248,1.31525,10.901,3.873,-31.467,322.865,-47.953,-12.896,0.008029833,7.859398098,5.663455967,2.5
3.72446,5.68268,6.53281,2.71286,8.33078,4.40556,0.98304,-2.73579,2.08087,1.34094,1.02664,0.83961,25.652,-16.002,-14.279,256.266,-57.669,-30.358,4.215278463,6.524992772,5.338347832,2.5
3.62193,5.86984,6.52356,2.79643,8.44958,4.11765,0.68495,-2.67558,2.19612,0.90845,1.03783,0.34532,27.089,-17.815,-12.154,244.849,-59.499,-34.182,4.081003233,6.724002987,5.316336151,2.5
4.37477,6.83575,5.12238,2.42086,8.64115,3.95478,1.89072,-1.90067,1.29413,0.27356,0.83916,0.26117,29.338,-19.627,-6.279,238.042,-61.7,-31.759,4.71763904,7.480604691,3.726835497,2.5
3.49428,8.34021,3.27953,2.38993,8.6078,4.0453,1.08965,-0.32051,-0.79065,-0.15256,0.49561,0.17915,29.338,-20.752,-4.591,234.945,-61.569,-30.79,3.716929364,8.69899595,1.742503413,2.5
3.71275,8.35936,3.97815,2.60636,8.59693,3.93319,0.95132,-0.27046,-0.05221,0.27409,0.15791,0.24945,30.4,-21.501,-2.467,230.226,-61.042,-32.272,3.976879602,8.820631718,2.422802989,2.5
3.08566,7.76529,5.25977,2.698,8.6171,3.82581,0.44631,-1.02246,1.50425,0.24266,0.0546,0.0918,28.963,-22.252,-2.467,226.297,-61.486,-35.192,3.429733385,8.433102837,3.821768219,2.5
3.30602,7.16426,4.84854,2.72903,8.66211,3.70009,0.63223,-1.60305,1.06685,0.25385,0.06311,0.05824,30.089,-23.376,-1.216,226.25,-61.716,-35.744,3.612023863,7.779112813,3.493338972,2.5
3.53081,6.74793,4.08659,2.74612,8.69836,3.60108,0.77282,-1.98803,0.46995,-0.00449,-0.2261,-0.01207,27.838,-21.877,-4.967,231.265,-62.502,-37.146,3.780514665,7.253583491,2.791886776,2.5
3.56407,8.23862,5.19417,2.94215,8.6062,3.66708,0.64102,-0.35966,1.30404,-0.31288,-0.64209,-0.09462,30.4,-22.252,-2.904,224.283,-61.9,-38.346,3.888986385,8.887419674,3.666935083,2.5
3.49558,8.162,7.76714,2.8011,8.34937,4.3142,0.45476,-0.00537,3.24622,-0.78905,-0.58351,-0.6001,29.713,-20.064,-3.717,231.328,-59.666,-35.668,4.069965401,9.161969045,6.217675784,2.5
1.54903,7.15463,5.14034,2.07536,8.23327,4.90678,-0.39728,-1.04493,0.08761,-0.71341,-0.06578,-0.78865,30.4,-16.377,-5.841,242.051,-57.719,-27.171,1.983031343,7.795332981,3.913015474,2.5
2.29994,7.87694,5.00177,1.68278,8.03166,5.36947,0.61162,-0.18119,-0.3854,-0.53072,-0.71187,-0.65442,31.151,-11.94,-9.592,252.37,-55.903,-18.875,2.757902694,8.465386447,3.617294008,2.5
2.65541,7.19861,6.22141,1.5688,7.83591,5.68399,1.07077,-0.72536,0.27968,-0.26547,-0.67139,-0.52925,31.526,-9.377,-10.841,260.862,-53.406,-15.669,3.258533379,7.93957272,4.891040363,2.5
3.05896,6.20923,5.85785,1.57276,7.74972,5.79988,1.53638,-1.60547,0.02634,-0.39864,-0.77312,-0.64058,30.775,-7.501,-12.154,266.25,-52.401,-15.247,3.635261605,6.896699419,4.63104635,2.5
3.38298,5.70744,5.95218,1.58956,7.68859,5.87617,1.85459,-2.00677,0.1862,-0.25694,-0.94516,-0.64484,29.338,-6.064,-14.655,273.153,-51.728,-15.02,3.974581481,6.401943297,4.760850329,2.5
7.13278,3.13962,5.67983,1.76376,7.63528,5.89593,4.96938,-3.84677,0.22094,-0.65002,-1.47087,-1.09012,26.714,-3.127,-15.904,273.145,-51.525,-15.276,7.678491445,3.765101875,4.456344926,2.5
2.96866,3.06837,9.62868,1.96341,7.02426,6.55555,1.39069,-3.99564,2.46008,-1.49213,-2.57608,-1.27174,20.464,5.373,-21.405,286.352,-48.007,-16.026,4.048522565,4.173682625,8.782320512,2.5
1.04857,5.58391,6.92099,2.95112,6.25652,6.95107,-2.23388,-0.12065,0.94865,-1.94913,-2.34279,-1.28986,13.463,7.936,-24.342,307.634,-42.282,-21.694,1.878453022,6.28552827,6.094522223,2.5
1.63959,7.89185,12.69191,3.88268,5.64987,7.01243,-2.3862,2.28954,5.92914,-1.24284,-1.87886,-1.49118,2.089,16.435,-23.091,323.483,-37.76,-24.381,3.176813625,9.073966584,11.55963308,2.5
2.10567,7.16928,7.87958,3.67849,5.54508,7.20356,-1.59513,1.67745,0.98173,-1.30676,-0.28896,-2.17349,-1.599,19.685,-22.217,343.681,-34.433,-27.051,3.077109134,7.865602907,6.825239419,2.5
2.10548,6.88976,6.55785,2.68854,5.83578,7.4085,-0.63661,0.97238,-0.74105,-0.15628,-0.34862,-1.8358,-7.1,19.373,-20.967,358.824,-36.519,-19.946,2.933490859,7.48766922,5.498788643,2.5
-0.15105,6.79933,8.5542,1.8458,5.9932,7.53956,-1.89547,0.81566,0.70412,-0.013,0.25166,-1.0262,-11.537,17.873,-20.091,11.747,-37.672,-13.756,0.972659006,7.64966255,7.743683847,2.5
-1.41557,6.27071,6.87016,1.08185,6.28573,7.44913,-2.59198,0.09671,-0.71572,0.36037,0.78696,0.24998,-11.537,16.748,-20.967,17.379,-39.602,-8.894,-0.512934715,6.998948992,6.267084788,2.5
-0.72694,6.44478,6.10667,0.94315,6.67323,7.12382,-1.67257,-0.24601,-1.03589,1.09914,0.76991,1.03296,-8.6,16.061,-22.217,12.712,-41.309,-7.302,0.035984634,7.115751195,5.359089432,2.5
0.74339,7.16673,5.98544,1.26251,7.35695,6.36017,-0.52233,-0.20895,-0.39093,1.38303,1.09003,1.35414,-4.912,15.311,-24.28,1.04,-47.506,-10.571,1.401870348,7.858907154,4.900252794,2.5
0.7868,7.87283,4.97568,1.47699,7.91432,5.59932,-0.69294,-0.05624,-0.63407,0.90047,1.20561,1.03403,-1.224,12.373,-25.967,349.17,-52.667,-13.884,1.268528546,8.469114529,3.744707243,2.5
2.3983,7.86395,5.46205,1.56628,8.25612,5.05507,0.82119,-0.37556,0.34036,0.41631,1.55768,0.74054,5.775,11.249,-28.091,337.447,-57.156,-17.384,2.870250624,8.53339375,4.046034497,2.5
4.07613,7.33823,6.51944,1.54179,8.25797,5.05957,2.5301,-0.94241,1.44598,0.444,1.1566,0.86464,10.901,10.498,-28.091,332.075,-57.408,-16.52,4.635206521,8.14325148,5.016958148,2.5
4.37233,6.34441,6.97159,1.59129,8.2777,5.01178,2.7777,-1.95067,1.94928,0.41896,0.77312,0.54294,15.714,9.749,-26.404,315.891,-57.872,-17.741,4.964655764,7.223190879,5.581181028,2.5
5.62279,6.75046,3.59224,1.81903,8.51049,4.5203,3.88796,-1.80845,-0.70075,0.40778,0.15898,-0.01953,17.526,6.123,-27.28,306.378,-59.293,-20.445,5.888412964,7.140511815,2.104364416,2.5
3.17171,7.26747,3.48787,1.53043,8.53246,4.58534,1.87102,-1.34193,-0.58987,-0.09343,-0.29642,-0.4648,17.526,7.561,-25.967,308.574,-60.409,-18.856,3.44039249,7.665250976,2.109200951,2.5
2.20416,7.30591,3.72688,1.33508,8.52523,4.65923,0.84303,-1.22379,-0.69474,-0.01353,-0.51906,-0.34869,17.151,8.31,-27.28,313.262,-60.316,-16.079,2.499608234,7.749307918,2.413392266,2.5
2.18405,8.98535,3.11287,1.30421,8.47623,4.75636,1.1258,0.41004,-1.93859,-0.65642,-0.42905,-0.50049,14.214,11.249,-28.529,318.969,-60.506,-16.212,2.434644435,9.317764313,1.564711906,2.5
1.463,9.25085,5.02087,1.33234,8.42932,4.83133,0.17098,0.79142,0.03051,0.23308,-0.56326,-0.05627,12.025,12.373,-27.655,324.388,-59.397,-14.802,1.880673422,9.866245519,3.471022488,2.5
0.0921,9.48943,6.10974,1.57004,8.54078,4.55637,-1.40673,0.76172,0.86159,-0.0865,-0.62558,0.28407,9.839,12.373,-29.341,325.22,-60.387,-17.971,0.577166072,10.28761985,4.606348234,2.5
1.10748,9.3055,7.63664,2.18712,8.50715,4.36065,-1.41132,0.86758,2.97557,0.61337,-1.00694,0.70805,8.339,12.373,-30.217,321.738,-60.168,-26.636,1.684920493,10.31709838,6.070884336,2.5
0.19405,5.89055,3.61902,3.03454,8.77777,3.14845,-2.83927,-2.88366,0.47185,0.41098,0.23409,0.2372,2.089,8.31,-32.28,313.174,-63.372,-43.185,0.392525227,6.371369207,2.661788653,2.5
1.68407,7.77914,3.6566,4.12388,8.58049,2.35357,-2.60755,-0.89741,0.99852,0.50418,-0.01358,1.45587,-2.35,4.623,-36.467,302.857,-61.041,-60.286,1.832811358,8.226851407,2.383600829,2.5
5.6579,8.15997,2.63948,5.31807,8.11936,1.4016,1.31239,0.05648,1.23923,0.91272,-0.34276,1.03722,-1.599,2.435,-33.154,294.473,-58.396,-67.384,5.720769155,8.431305853,1.322754467,2.5
5.48465,7.33028,-1.78993,5.28358,8.16225,1.27742,0.21771,-0.80627,-3.06333,0.09087,1.43623,-0.43071,-1.224,0.56,-32.28,281.366,-55.087,-79.229,5.443383382,6.984598996,-2.933120204,2.5
6.35637,7.3224,5.31458,4.57696,8.21294,2.78736,1.75627,-0.8416,3.24064,-0.58452,1.57259,-0.28371,7.213,3.123,-34.842,281.547,-57.121,-68.789,6.607294773,7.961447642,3.901890457,2.5
5.4939,8.35832,2.93121,4.2777,8.23215,3.17859,0.87174,0.3014,-0.8778,0.16383,1.99817,0.68887,12.401,1.311,-34.842,283.349,-57.787,-56.347,5.647978922,8.647635901,1.398273909,2.5
8.43443,6.50003,6.25291,4.67915,7.8187,3.62544,2.00675,-0.66882,2.03096,0.58994,0.83116,1.61885,20.151,-0.502,-32.716,275.382,-54.738,-51.157,8.81294507,7.2159845,4.769743157,2.5
3.27856,4.86403,5.98106,3.75971,8.0294,4.19091,-0.04338,-3.12231,2.0774,-0.78319,0.26338,-1.11249,22.339,0.56,-31.467,274.082,-54.624,-49.115,3.706889282,5.616086507,4.989926496,2.5
3.98138,5.03185,3.25558,3.01008,7.8107,5.10909,0.8008,-2.48509,-1.51824,-1.55444,0.97498,-1.18599,21.964,9.061,-32.716,292.067,-54.088,-36.357,4.255478833,5.377660734,2.17746807,2.5
4.98723,6.18687,4.79558,2.12315,7.33209,6.15655,0.89375,-0.01747,-1.41489,-1.07826,0.45247,-0.37,24.901,16.061,-32.716,306.569,-50.496,-21.727,5.472770706,6.676505067,3.408881328,2.5
3.12788,7.32158,5.96002,1.46093,6.34479,7.33346,2.03412,1.24379,-1.00152,-1.91663,-0.01997,-1.29997,24.15,23.749,-29.341,313.616,-44.658,-14.597,3.863054303,7.885874206,4.6691332,2.5
0.87778,5.12958,8.85468,1.42719,5.60802,7.9173,-0.53753,-0.43177,1.00327,-0.55362,-1.40216,-0.7961,18.275,32.623,-28.905,330.751,-36.727,-9.119,2.089089084,5.950264089,8.106695423,2.5
1.26189,1.93713,15.46646,1.57123,4.2411,8.70142,-0.03506,-2.05982,6.60175,-1.37015,-0.19095,0.1962,14.214,39.935,-26.404,336.224,-28.938,-11.41,3.587215133,3.048342981,14.91293789,2.5
-1.86044,9.64322,9.80118,0.92406,4.57472,8.62487,-1.64394,4.18703,0.06396,1.26532,0.54301,0.77623,16.089,40.311,-28.529,338.422,-27.807,-6.115,-0.369571169,10.40764457,9.168446437,2.5
1.80194,2.41472,9.10344,0.89317,4.71759,8.55085,0.758,-2.27849,0.39746,-0.43591,0.56911,0.23454,17.9,37.373,-29.341,335.271,-28.755,-5.963,3.135474854,3.124889523,8.50613562,2.5
0.84375,3.16481,8.12483,0.11252,4.60206,8.65903,0.44039,-0.91044,-0.61128,0.50632,0.95047,-0.1154,21.964,39.249,-28.091,334.349,-26.939,-2.722,2.057358508,3.788878057,7.625777204,2.5
-0.44693,3.77824,7.50014,-0.15323,4.76964,8.56723,-0.81264,-0.79524,-1.05243,0.68422,0.90041,-0.34763,23.088,38.498,-28.905,334.088,-28.512,0.087,0.675351834,4.387368986,7.142957176,2.5
-0.44693,3.77824,7.50014,-0.15323,4.76964,8.56723,-0.81264,-0.79524,-1.05243,0.68422,0.90041,-0.34763,23.088,38.498,-28.905,334.088,-28.512,0.087,0.675351834,4.387368986,7.142957176,2.5
-1.78604,4.31047,7.42537,-0.15323,4.76964,8.56723,-0.81264,-0.79524,-1.05243,-1.15176,0.64209,0.82896,24.15,37.749,-29.341,333.705,-29.102,1.025,-0.6599545,4.928195478,7.223818902,2.5
3.63751,2.53265,7.61047,0.57258,2.66495,9.42022,0.81239,-1.01762,1.75666,1.11298,-1.67168,0.99727,45.526,33.31,-21.405,311.598,-14.875,-1.884,4.834093678,2.851309127,6.787239735,2.5
-0.35428,-0.06274,11.92304,0.77056,3.23216,9.22658,-1.12556,-3.29793,2.68783,1.95667,-0.26286,0.93442,45.151,25.998,-25.967,305.492,-17.168,-4.341,1.562034133,0.604109228,11.81031053,2.5
0.40874,4.63698,7.94347,0.45289,5.50381,8.10391,-0.04459,-0.87223,-0.1684,3.01555,0.89722,0.07741,47.713,13.435,-26.842,296.258,-34.141,-3.199,1.524440191,5.36434219,7.325795692,2.5
1.24213,4.24568,8.7756,0.2365,5.78908,7.91208,1.00551,-1.54625,0.85964,-0.40929,-0.41519,-0.42326,48.839,10.873,-27.655,296.39,-36.656,-1.634,2.438296984,5.083519911,8.049371037,2.5
1.73813,4.56795,8.00195,-0.12598,6.38898,7.43878,1.70924,-1.2211,0.24268,1.34787,-0.12331,-0.95963,48.839,10.498,-27.28,295.38,-35.979,-1.77,2.75948852,5.397484681,7.153380259,2.5
0.40373,6.94199,6.42754,-0.26906,6.6763,7.17809,0.76373,0.10388,-0.54357,1.35799,-0.28683,-0.89091,48.463,9.436,-28.967,299.693,-41.764,1.582,1.203711921,7.630458946,5.476738757,2.5
0.40373,6.94199,6.42754,-0.26906,6.6763,7.17809,0.76373,0.10388,-0.54357,1.35799,-0.28683,-0.89091,48.463,9.436,-28.967,299.693,-41.764,1.582,1.203711921,7.630458946,5.476738757,2.5
0.28325,7.08096,6.25151,-0.98842,8.268,5.18011,1.39187,-1.32364,1.24891,0.73003,-0.56699,-0.61501,48.088,10.498,-30.217,312.316,-57.469,10.803,0.846522583,7.89900256,5.117690928,2.5
-0.81485,8.49634,3.87401,-1.2614,8.52592,4.67846,0.4448,-0.01774,-0.79795,-0.05402,0.10945,-0.2704,45.526,4.248,-34.404,317.958,-60.246,14.063,-0.496155814,8.984734438,2.624519744,2.5
-1.44453,8.93449,4.21645,-1.70263,8.65902,4.27702,0.20954,0.32401,1.08493,1.27011,-0.35606,-0.70076,47.339,0.935,-33.966,322.968,-60.738,19.191,-1.126049359,9.48190725,2.918163262,2.5
-2.94595,8.66464,11.29373,-2.09575,8.71492,3.9785,-0.5787,0.0495,6.99985,0.33427,-0.54515,-0.19583,48.839,-1.251,-34.842,330.442,-62.954,27.883,-2.155267255,10.30265467,10.02562092,2.5
-3.40726,8.28333,4.28815,-1.80748,9.21505,2.82598,-1.59459,-0.95815,1.45406,1.20886,-0.6586,0.49606,45.526,-9.752,-36.905,339.056,-69.997,32.603,-3.191699083,8.889200289,3.06698259,2.5
-2.89449,10.08696,1.79347,-0.99339,9.23621,3.14259,-2.06668,1.18418,-2.43205,-1.38719,0.52916,1.11925,41.089,-11.189,-38.155,326.693,-70.361,17.542,-2.791817307,10.26907966,0.305169089,2.5
-1.21069,6.39639,4.11258,-0.17294,9.41918,2.72389,-1.08548,-2.73333,1.51834,2.15108,1.75795,0.95946,45.526,-17.815,-31.029,321.035,-69.644,14.606,-1.013880109,6.991855327,3.062498291,2.5
-3.02225,9.83672,-1.54333,-0.20799,9.3982,2.79302,-2.96024,0.30224,-2.78469,-4.42639,0.44235,1.78664,47.339,-20.752,-26.404,306.409,-78.217,11.495,-3.093863365,9.477013937,-2.98180134,2.5
1.5313,4.94022,4.93854,1.40013,8.23229,5.14193,-0.34834,-2.55889,-0.78782,0.78648,1.67432,1.82338,43.275,-17.064,-26.404,276.769,-56.638,-13.884,1.967745562,5.573951388,4.024782479,2.5
0.53308,8.28185,4.63469,2.04475,7.76177,5.63421,-1.46908,0.56941,-1.45277,-1.56403,0.7747,1.74934,44.026,-20.752,-20.529,259.388,-52.324,-19.947,0.98552533,8.821816793,3.399684309,2.5
4.09554,5.20178,8.77087,3.4973,6.94337,5.97737,0.60926,-1.71971,2.81234,-0.84071,-0.67671,0.74428,39.276,-26.314,-19.279,249.157,-47.652,-27.159,4.986633598,6.166603887,7.607010285,2.5
5.95073,3.75073,4.53192,4.23126,6.06542,6.44031,1.76602,-2.20012,-0.90203,-0.6447,0.33263,0.91684,34.088,-25.565,-21.342,244.115,-39.828,-32.425,6.421513301,4.13504292,3.418047532,2.5
4.32556,3.51581,8.34,4.50648,5.28885,6.92027,-0.58228,-1.9982,2.19534,0.45998,-1.46341,0.52696,32.275,-23.001,-22.217,245.853,-34.368,-30.536,5.298918051,4.215955775,7.400957618,2.5
11.56825,1.63211,5.01849,5.70481,4.81873,6.35652,5.48513,-2.85581,-1.70027,-0.9467,-1.96622,-1.6675,24.901,-20.752,-25.967,244.722,-29.431,-41.907,12.05275208,1.937730985,3.556655593,2.5
4.30746,3.89767,5.61275,6.2804,4.99702,5.6353,-1.4061,-1.01515,0.3182,-1.01222,-2.74333,-1.05389,18.275,-14.877,-30.592,254.218,-30.511,-45.971,4.837792487,4.332542991,4.803523782,2.5
7.23183,3.51834,7.68683,6.54563,5.25092,5.07473,0.58171,-1.60995,2.57472,-1.05803,-0.9164,-2.06802,7.588,-7.501,-35.217,271.613,-31.164,-52.424,7.883421225,4.14575512,6.665569835,2.5
5.72232,5.83978,13.7451,5.57189,5.77698,5.6348,0.06935,-0.04134,8.67495,-0.34004,-1.16087,-1.89226,7.964,-0.502,-26.404,283.997,-34.91,-46.594,7.044265048,7.130416085,12.46239331,2.5
3.92799,5.44801,8.45783,5.30929,6.23313,5.39721,-0.72473,-0.99975,3.99872,0.03813,0.49934,-0.12712,5.026,1.686,-25.967,294.26,-39.447,-46.233,4.706117853,6.289919849,7.411758884,2.5
3.78384,5.89664,5.11995,5.16132,6.29422,5.46937,-0.96589,-0.82056,0.66223,0.32523,1.03143,0.17276,6.902,3.499,-25.154,295.696,-39.355,-43.952,4.254614381,6.380320946,4.060967561,2.5
-0.97958,8.36302,1.78653,4.46883,6.90253,5.34369,-2.05212,-0.79438,-5.17155,1.38942,-0.70441,-0.32312,10.526,2.811,-25.592,294.38,-43.113,-38.947,-0.8089434,8.527142301,0.851366365,2.5
6.06203,6.84622,5.97708,4.92216,6.97442,4.82702,1.49218,-0.04075,1.02772,0.24799,-0.06792,-0.25601,6.902,0.935,-27.28,293.903,-45.133,-45.181,6.543487857,7.456821096,4.574167372,2.5
4.21585,6.47328,5.24397,4.64517,7.16055,4.82901,-0.91001,-0.46115,0.40755,-0.17865,-0.16858,0.16637,7.588,1.686,-27.28,295.268,-47.045,-43.862,4.642335301,7.029896318,4.025574152,2.5
4.49651,6.19586,5.86034,4.76363,6.98674,4.96626,-0.23186,-0.73915,0.93084,-0.60263,-0.05833,0.20897,5.4,2.435,-29.341,292.522,-46.632,-44.079,4.986953952,6.812675978,4.654954837,2.5
6.38081,6.1442,8.20767,5.22739,6.54807,5.09585,-0.02752,-0.10538,1.36918,-0.52592,-0.52917,0.48381,4.651,2.435,-30.217,300.291,-43.61,-44.641,7.084613062,6.971764296,6.858173014,2.5
7.36925,4.94841,4.74683,5.72107,6.36776,4.78449,1.93417,-0.93551,0.19441,-0.04816,-0.23463,-0.05841,3.214,2.435,-31.467,301.076,-40.766,-46.477,7.739495826,5.374344745,3.541415685,2.5
4.28819,4.46683,5.59166,5.78959,6.44199,4.59911,-1.69367,-1.91401,0.87848,0.55798,-1.21201,0.55624,2.463,2.06,-35.217,299.068,-41.083,-49.378,4.72274128,5.025396917,4.695626253,2.5
7.01065,5.01573,3.04706,6.25828,6.48459,3.8671,0.79395,-1.42577,-0.79435,-0.35869,0.18774,-0.313,-1.599,-1.251,-29.779,290.336,-41.347,-58.874,7.20018904,5.273582146,1.984425518,2.5
6.66437,6.17021,4.08025,6.16058,6.55283,3.90872,0.61644,-0.89057,1.04647,0.24426,-0.56061,-0.33165,0.963,-1.627,-31.467,288.707,-41.929,-57.606,6.927007153,6.54260925,2.888701283,2.5
7.78288,7.93295,3.30093,5.7815,7.15506,3.3985,1.94246,0.86284,0.36489,-0.86841,-0.608,-1.29784,-2.724,-2.002,-31.029,288.876,-44.432,-60.346,7.964872867,8.224132124,1.823597181,2.5
3.16081,7.45606,5.26122,4.46959,7.70344,4.1049,-1.48802,-0.58149,1.41272,-0.55629,0.47484,-1.55244,0.589,0.186,-29.341,303.942,-51.77,-47.435,3.529314194,8.061875956,3.976692579,2.5
0.51341,7.13411,5.644,3.73685,8.22551,3.8141,-4.39497,-0.50585,1.70291,0.78328,-1.05009,-0.52179,-2.35,0.186,-27.655,314.656,-57.01,-44.414,0.887708791,7.861529319,4.519090748,2.5
3.11186,6.45445,3.45634,3.56711,8.55741,3.19638,-0.42958,-2.04136,0.28297,1.0954,0.59468,-0.36414,-0.475,-1.251,-28.091,307.415,-59.087,-47.364,3.29973899,6.87028014,2.280538763,2.5
5.72577,9.01238,2.75166,3.89021,8.6883,2.35588,2.07148,0.46646,0.41896,0.59366,0.35925,0.22496,-0.85,-4.564,-27.217,294.9,-62.371,-55.034,5.834041007,9.288718355,1.123719253,2.5
1.97815,7.95203,3.11397,3.52646,8.84606,2.34129,-0.99692,-0.59894,1.45525,0.94733,1.05115,0.06996,2.089,-6.439,-26.842,291.823,-63.309,-56.413,2.103710152,8.323481428,1.771645622,2.5
0.58806,7.81426,2.42601,3.83682,8.88561,1.57957,-3.05138,-0.99568,0.93207,1.14601,1.2903,0.65106,5.775,-9.377,-25.967,276.652,-65.115,-62.791,0.654710034,8.092559468,1.172959702,2.5
2.05722,8.20451,0.4949,4.29567,8.76074,0.98338,-2.42802,-0.49891,0.28918,1.37398,1.50015,0.73415,8.713,-14.502,-26.842,263.509,-64.223,-72.519,2.065410667,8.178776666,-0.795459304,2.5
4.5396,8.61618,2.9812,4.84492,8.45255,1.11871,-0.24802,0.26361,1.87572,1.08849,1.2365,1.02975,14.214,-18.19,-23.029,239.483,-61.768,-75.935,4.596939477,8.947686655,1.594092332,2.5
8.0244,6.5872,1.34254,5.37776,8.13171,1.06089,2.2379,-1.12371,1.60224,1.78783,1.11079,0.93495,19.775,-23.689,-17.154,224.844,-57.125,-76.295,8.047881575,6.689822428,0.249981766,2.5
