Row,DOWN
1574,0.240102387
1575,0.315433815
1576,0.203497033
1577,-0.347111364
1578,-0.472086997
1579,-0.028904763
1580,0.133287148
1581,0.448855052
1582,0.397631818
1583,0.230544655
1584,-0.168057295
1585,-0.42300591
1586,-0.148394947
1587,-0.116864346
1588,0.173198461
1589,0.22460717
1590,0.122651717
1591,-0.111052373
1592,-0.332422996
1593,-0.284252573
1594,-0.022494587
1595,0.010801799
1596,0.163550385
1597,0.142149209
1598,0.102595307
1599,-0.150561971
1600,-0.190235067
1601,-0.070173857
1602,-0.081375754
1603,0.202151178
1604,0.323030525
1605,0.153129267
1606,0.036829566
1607,-0.384075736
1608,-0.255752963
1609,-0.163036777
1610,0.279249178
1611,0.226330235
1612,0.223003065
1613,0.043957747
1614,-0.312054421
1615,-0.38943367
1616,-0.072261075
1617,0.386672346
1618,0.29932664
1619,0.165257542
1620,0.076341716
1621,-0.367527957
1622,-0.268817635
1623,0.12284232
1624,0.138289586
1625,0.054108679
1626,-0.044695569
1627,-0.307504981
1628,-0.035619064
1629,0.129585116
1630,0.425403808
1631,0.30712056
1632,0.242764422
1633,-0.268830633
1634,-0.412722066
1635,-0.012263108
1636,-0.060019517
1637,0.229349015
1638,0.400386363
1639,0.231259688
1640,0.328933329
1641,-0.012081462
1642,-0.391489439
1643,-0.449359653
1644,0.052447765
1645,0.320443954
1646,0.127486057
1647,-0.158249543
1648,0.222940283
1649,0.292637329
1650,0.161382081
1651,-0.223759607
1652,-0.313384195
1653,-0.266652584
1654,-0.080161899
1655,0.210857156
1656,0.391719646
1657,0.197702524
1658,-0.107642449
1659,-0.442713752
1660,-0.15237202
1661,-0.082021922
1662,0.058691189
1663,0.198149142
1664,0.186283999
1665,-0.17616015
1666,-0.326209214
1667,-0.128025305
1668,-0.012191906
1669,0.337840498
1670,0.149429646
1671,0.149361183
1672,0.048998353
1673,0.088041238
1674,-0.366109416
1675,-0.101212896
1676,-0.041427473
1677,0.161546146
1678,0.457883957
1679,0.404632338
1680,0.211582375
1681,-0.096514345
1682,-0.318702679
1683,-0.245348901
1684,-0.11285183
1685,-0.112744047
1686,0.26135302
1687,0.198574192
1688,0.211414029
1689,-0.030824563
1690,-0.34541268
1691,-0.431045904
1692,-0.183301028
1693,0.060059461
1694,0.033481309
1695,0.274978792
1696,0.300979476
1697,0.278192138
1698,0.092926593
1699,-0.257180489
1700,-0.489287114
1701,-0.193991471
1702,-0.072214634
1703,0.024179268
1704,0.250584883
1705,0.462014364
1706,0.362449675
1707,0.43320725
1708,-0.339150202
1709,0.083718086
1710,-0.411292745
1711,-0.351622036
1712,-0.374316418
1713,-0.243402222
1714,-0.071329124
1715,0.15225043
1716,0.323384252
1717,0.339693317
1718,0.228931032
1719,0.502035564
1720,0.13595456
1721,-0.154598713
1722,-0.091071514
1723,-0.413663929
1724,-0.333043863
1725,0.064017964
1726,0.16266469
1727,-0.025757963
1728,0.368509931
1729,0.539948643
1730,0.197143923
1731,0.079933799
1732,0.011591905
1733,-0.025762602
1734,-0.188508654
1735,-0.356308769
1736,-0.100508522
1737,-0.097179552
1738,0.035220306
1739,0.2277534
1740,0.456630106
1741,0.393661408
1742,0.254670309
1743,-0.047855159
1744,-0.347857104
1745,-0.372945845
1746,-0.092773286
1747,-0.042416345
1748,0.288383486
1749,0.173027118
1750,0.20909746
1751,0.052681315
1752,-0.228966156
1753,-0.254826937
1754,-0.230317876
1755,0.146974364
1756,-0.038577235
1757,0.392749765
1758,0.336927825
1759,0.271510819
1760,-0.023968461
1761,-0.210518474
1762,-0.258390003
1763,-0.100743694
1764,0.021682008
1765,0.161672885
1766,0.140820393
1767,0.234068424
1768,-0.03351901
1769,-0.162921825
1770,-0.22347479
1771,-0.234220288
1772,-0.169764818
1773,-0.018954924
1774,0.053931263
1775,0.342531167
1776,0.249413948
1777,0.267923281
1778,-0.002482538
1779,-0.153594539
1780,-0.309170322
1781,-0.340472685
1782,-0.172855924
1783,-0.039430463
1784,0.198602315
1785,0.138901873
1786,0.154755362
1787,0.25210038
1788,-0.021404501
1789,0.003857264
1790,-0.244896717
1791,-0.262342382
1792,-0.217719365
1793,0.018039243
1794,0.199767889
1795,0.279709784
1796,0.211682347
1797,0.202020662
1798,0.049889025
1799,-0.185698589
1800,-0.25441189
1801,-0.281390231
1802,-0.123299975
1803,0.085583487
1804,0.224652541
1805,0.228942908
1806,0.205704061
1807,0.336418073
1808,-0.046987692
1809,-0.031959541
1810,-0.263275869
1811,-0.270017744
1812,0.022348505
1813,0.060242469
1814,0.222160995
1815,0.345506839
1816,0.297590803
1817,0.081715973
1818,-0.018221076
1819,-0.069900531
1820,-0.215664121
1821,-0.028988476
1822,-0.047496914
1823,0.218611233
1824,0.188700109
1825,0.313472325
1826,-0.060437415
1827,-0.138784482
1828,-0.287077779
1829,-0.122753831
1830,0.024009225
1831,0.169814464
1832,0.391363558
1833,0.263016973
1834,0.141281381
1835,-0.055879104
1836,-0.014677948
1837,-0.329380165
1838,-0.607129066
1839,-0.251401282
1840,-0.181117149
1841,-0.017708382
1842,0.266482831
1843,0.375434724
1844,0.369861017
1845,0.295066802
1846,-0.136204617
1847,-0.165692115
1848,-0.39594592
1849,-0.3789682
1850,0.063832292
1851,0.048705435
1852,0.162015279
1853,0.296755751
1854,0.576452608
1855,0.069537302
1856,0.09507226
1857,-0.386539399
1858,-0.501400327
1859,-0.18552386
1860,0.078268695
1861,0.089150733
1862,0.227648082
1863,0.321142979
1864,0.05939816
1865,-0.045333774
1866,-0.450282499
1867,-0.226749693
1868,-0.088172553
1869,0.331746662
1870,0.334549623
1871,0.409590149
1872,0.276935445
1873,-0.319180031
1874,-0.506260906
1875,-0.208721328
1876,-0.001387076
1877,0.279054151
1878,0.237090253
1879,0.453545533
1880,0.37934776
1881,0.052792494
1882,-0.367689227
1883,-0.389900159
1884,-0.211611852
1885,-0.004887938
1886,0.017244147
1887,0.433076403
1888,0.396035137
1889,-0.027276573
1890,-0.134975374
1891,-0.257107649
1892,-0.27784831
1893,-0.205669276
1894,-0.157668986
1895,0.114937122
1896,0.355818364
1897,0.394590375
1898,0.062238146
1899,-0.182160377
1900,-0.339678881
1901,-0.410346719
1902,-0.159792679
1903,-0.024425247
1904,0.009644077
1905,0.468912817
1906,0.314003459
1907,0.310567978
1908,0.40458108
1909,0.33354461
1910,0.36859465
1911,-0.087937104
1912,0.069641152
1913,-0.086049168
1914,-0.410573358
1915,-0.319681955
1916,-0.517630655
1917,1.04E-05
1918,-0.061076717
1919,0.076011493
1920,0.441313285
1921,0.388170964
1922,0.145825783
1923,-0.00943473
1924,-0.513703587
1925,-0.12913163
1926,-0.139680603
1927,-0.089484992
1928,-0.022516941
1929,0.299884594
1930,0.271200174
1931,0.28250928
1932,0.103635726
1933,-0.014457802
1934,-0.179324049
1935,-0.478136457
1936,-0.200144741
1937,-0.06097082
1938,0.026907117
1939,0.115049801
1940,0.33877904
1941,0.173766428
1942,0.302490378
1943,0.074973499
1944,-0.122195909
1945,-0.281807515
1946,-0.289432696
1947,-0.250594905
1948,-0.036513035
1949,0.143880234
1950,0.167502091
1951,0.286239247
1952,0.245730823
1953,0.151538516
1954,-0.087979597
1955,-0.288807028
1956,-0.20818106
1957,-0.133155554
1958,-0.080437362
1959,0.070828256
1960,0.360710983
1961,0.320774751
1962,0.137930778
1963,-0.043999342
1964,-0.181346482
1965,-0.103060864
1966,-0.025418841
1967,0.150273864
1968,0.131157843
1969,0.180031679
1970,0.141308886
1971,-0.150282
1972,-0.180970305
1973,-0.231938321
1974,-0.114811917
1975,-0.123249518
1976,0.059060601
1977,0.164639231
1978,0.196213803
1979,0.331782495
1980,0.058572541
1981,-0.003310561
1982,-0.188201509
1983,-0.247190747
1984,-0.155062099
1985,-0.063196405
1986,0.069908064
1987,0.347319663
1988,0.375282197
1989,0.362132254
1990,0.301439943
1991,-0.079189111
1992,-0.225856794
1993,-0.433638334
1994,-0.238834399
1995,-0.009014493
1996,0.011392628
1997,0.224040418
1998,0.289294053
1999,0.328189637
2000,-0.10726167
2001,-0.049119443
2002,-0.456444133
2003,-0.398683954
2004,-0.086516925
2005,0.269842468
2006,-0.053008386
2007,0.321692315
2008,0.24908351
2009,0.366306618
2010,0.011464498
2011,-0.332868191
2012,-0.503735776
2013,-0.362780135
2014,-0.360103774
2015,-0.098878976
2016,0.049215166
2017,0.094051053
2018,0.265688846
2019,0.301462087
2020,0.14135834
2021,-0.10780256
2022,-0.423475056
2023,-0.397191424
2024,0.010756206
2025,0.230850671
2026,0.088966691
2027,0.343048771
2028,0.263036953
2029,0.268390811
2030,0.021342479
2031,-0.394492863
2032,-0.506150795
2033,0.100393264
2034,0.062209789
2035,0.263250635
2036,0.241274688
2037,0.170150218
2038,-0.313628465
2039,-0.219499419
2040,-0.07479188
2041,-0.014121542
2042,0.211847052
2043,0.29558843
2044,0.158530333
2045,-0.118912502
2046,-0.351841767
2047,-0.280599597
2048,-0.055438002
2049,-0.129510112
2050,0.112747208
2051,0.462723839
2052,0.307454845
2053,0.236828886
2054,-0.259168768
2055,-0.390863114
2056,-0.38759772
2057,-0.259000693
2058,-0.209511082
2059,0.186249552
2060,0.289312309
2061,0.219250951
2062,0.259711935
2063,-0.120907183
2064,-0.374168132
2065,-0.228056299
2066,0.070785707
2067,0.018909878
2068,0.189051053
2069,0.311653525
2070,0.348399749
2071,0.240814885
2072,-0.355350807
2073,-0.312202026
2074,-0.317688164
2075,-0.069789117
2076,0.032831297
2077,0.192255729
2078,0.239710234
2079,0.241640515
2080,0.287267719
2081,0.019511544
2082,-0.25673137
2083,-0.186873288
2084,-0.056221337
2085,0.162715418
2086,0.374028552
2087,0.208961621
2088,0.268177043
2089,0.037350377
2090,-0.302734138
2091,-0.255068849
2092,-0.033148467
2093,0.120773205
2094,0.325172681
2095,0.178724585
2096,0.0009254
2097,-0.073559112
2098,-0.255235152
2099,-0.107452354
2100,0.262561572
2101,0.247022501
2102,0.240126768
2103,0.298397136
2104,0.151042271
2105,-0.420612322
2106,-0.486101741
2107,-0.151169959
2108,0.300069834
2109,0.360746829
2110,0.203007211
2111,0.153761808
2112,-0.196538011
2113,-0.256794564
2114,-0.029470588
2115,0.248851487
2116,0.234586994
2117,0.170704781
2118,0.150108589
2119,-0.11851211
2120,-0.248199718
2121,-0.216368125
