ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.929,2.557,7.6327,28.5,-2.1,-21.48,272.6,-15.23,-14.44,60785,2018-07-07 14:54:42:262
1.8196,3.6679,8.6574,28.5,-2.1,-21.48,272.6,-15.23,-14.44,60809,2018-07-07 14:54:42:286
1.8196,3.6679,8.6574,28.5,-2.1,-21.48,272.6,-15.23,-14.44,60833,2018-07-07 14:54:42:310
1.8196,3.6679,8.6574,28.5,-2.1,-21.48,272.6,-15.23,-14.44,60858,2018-07-07 14:54:42:335
1.8196,3.6679,8.6574,28.5,-1.2,-21.78,278.7,-22.52,-11.87,60881,2018-07-07 14:54:42:358
1.8196,3.6679,8.6574,28.5,-1.2,-21.78,278.7,-22.52,-11.87,60905,2018-07-07 14:54:42:382
1.3024,3.8211,10.2663,28.5,-1.2,-21.78,278.7,-22.52,-11.87,60930,2018-07-07 14:54:42:407
1.3024,3.8211,10.2663,28.5,-1.2,-21.78,278.7,-22.52,-11.87,60953,2018-07-07 14:54:42:430
1.3024,3.8211,10.2663,28.5,-1.2,-21.78,278.7,-22.52,-11.87,60978,2018-07-07 14:54:42:455
1.3024,3.8211,10.2663,28.5,-1.2,-21.78,278.7,-22.52,-11.87,61001,2018-07-07 14:54:42:478
1.3024,3.8211,10.2663,28.5,-1.2,-21.78,278.7,-22.52,-11.87,61026,2018-07-07 14:54:42:503
1.1205,3.7254,10.4675,28.5,-1.2,-21.78,278.7,-22.52,-11.87,61049,2018-07-07 14:54:42:526
1.1205,3.7254,10.4675,28.68,1.02,-22.62,283.56,-19.49,-6.11,61074,2018-07-07 14:54:42:551
1.1205,3.7254,10.4675,28.68,1.02,-22.62,283.56,-19.49,-6.11,61098,2018-07-07 14:54:42:575
1.1205,3.7254,10.4675,28.68,1.02,-22.62,283.56,-19.49,-6.11,61121,2018-07-07 14:54:42:598
1.1205,3.7254,10.4675,28.68,1.02,-22.62,283.56,-19.49,-6.11,61145,2018-07-07 14:54:42:622
0.8045,1.8004,8.4946,28.68,2.58,-22.62,283.56,-19.49,-6.11,61170,2018-07-07 14:54:42:647
0.8045,1.8004,8.4946,28.68,2.58,-22.62,283.56,-19.49,-6.11,61193,2018-07-07 14:54:42:670
0.8045,1.8004,8.4946,28.68,2.58,-22.62,283.56,-19.49,-6.11,61218,2018-07-07 14:54:42:695
0.8045,1.8004,8.4946,28.68,2.58,-22.62,283.56,-19.49,-6.11,61241,2018-07-07 14:54:42:718
0.8045,1.8004,8.4946,28.68,2.58,-22.62,283.56,-19.49,-6.11,61265,2018-07-07 14:54:42:742
1.5131,2.1644,9.1363,28.68,2.58,-22.62,283.56,-19.49,-6.11,61289,2018-07-07 14:54:42:766
1.5131,2.1644,9.1363,28.68,2.58,-22.62,283.56,-19.49,-6.11,61313,2018-07-07 14:54:42:790
1.5131,2.1644,9.1363,28.68,2.58,-22.62,283.56,-19.49,-6.11,61337,2018-07-07 14:54:42:814
1.5131,2.1644,9.1363,28.68,2.58,-22.62,283.56,-19.49,-6.11,61361,2018-07-07 14:54:42:838
1.5131,2.1644,9.1363,28.62,4.44,-24.12,284.16,-13.15,-9.4,61385,2018-07-07 14:54:42:862
1.4269,2.6528,7.853,28.62,4.44,-24.12,284.16,-13.15,-9.4,61409,2018-07-07 14:54:42:886
1.4269,2.6528,7.853,28.62,4.44,-24.12,284.16,-13.15,-9.4,61434,2018-07-07 14:54:42:911
1.4269,2.6528,7.853,28.62,4.44,-24.12,284.16,-13.15,-9.4,61458,2018-07-07 14:54:42:935
1.4269,2.6528,7.853,28.62,4.44,-24.12,284.16,-13.15,-9.4,61482,2018-07-07 14:54:42:959
1.4269,2.6528,7.853,28.62,4.44,-24.12,284.16,-13.15,-9.4,61505,2018-07-07 14:54:42:982
1.1971,3.2178,8.9352,28.62,4.44,-24.12,284.16,-13.15,-9.4,61529,2018-07-07 14:54:43:006
1.1971,3.2178,8.9352,28.62,4.44,-24.12,284.16,-13.15,-9.4,61553,2018-07-07 14:54:43:030
1.1971,3.2178,8.9352,28.8,4.92,-25.74,290.56,-19.64,-7.63,61577,2018-07-07 14:54:43:054
1.1971,3.2178,8.9352,28.8,4.92,-25.74,290.56,-19.64,-7.63,61602,2018-07-07 14:54:43:079
1.1971,3.2178,8.9352,28.8,4.92,-25.74,290.56,-19.64,-7.63,61625,2018-07-07 14:54:43:102
2.1644,3.6775,9.5481,28.8,4.92,-25.74,290.56,-19.64,-7.63,61649,2018-07-07 14:54:43:126
2.1644,3.6775,9.5481,28.8,4.92,-25.74,290.56,-19.64,-7.63,61674,2018-07-07 14:54:43:151
2.1644,3.6775,9.5481,28.8,4.92,-25.74,290.56,-19.64,-7.63,61698,2018-07-07 14:54:43:175
2.1644,3.6775,9.5481,28.8,4.92,-25.74,290.56,-19.64,-7.63,61721,2018-07-07 14:54:43:198
2.9688,3.1316,10.4004,28.8,4.92,-25.74,290.56,-19.64,-7.63,61745,2018-07-07 14:54:43:222
2.9688,3.1316,10.4004,28.8,4.92,-25.74,290.56,-19.64,-7.63,61769,2018-07-07 14:54:43:246
2.9688,3.1316,10.4004,29.7,4.02,-27.6,283.9,-16.15,-15.93,61793,2018-07-07 14:54:43:270
2.9688,3.1316,10.4004,29.7,4.02,-27.6,283.9,-16.15,-15.93,61817,2018-07-07 14:54:43:294
2.9688,3.1316,10.4004,29.7,4.02,-27.6,283.9,-16.15,-15.93,61841,2018-07-07 14:54:43:318
2.2122,2.4612,8.3222,29.7,4.02,-27.6,283.9,-16.15,-15.93,61865,2018-07-07 14:54:43:342
2.2122,2.4612,8.3222,29.7,4.02,-27.6,283.9,-16.15,-15.93,61889,2018-07-07 14:54:43:366
2.2122,2.4612,8.3222,29.7,4.02,-27.6,283.9,-16.15,-15.93,61913,2018-07-07 14:54:43:390
2.2122,2.4612,8.3222,29.7,4.02,-27.6,283.9,-16.15,-15.93,61938,2018-07-07 14:54:43:415
2.2122,2.4612,8.3222,29.7,4.02,-27.6,283.9,-16.15,-15.93,61962,2018-07-07 14:54:43:439
2.1548,2.7485,7.92,30.72,3.12,-28.98,282.65,-15.95,-14.89,61985,2018-07-07 14:54:43:462
2.1548,2.7485,7.92,30.72,3.12,-28.98,282.65,-15.95,-14.89,62009,2018-07-07 14:54:43:486
2.1548,2.7485,7.92,30.72,3.12,-28.98,282.65,-15.95,-14.89,62034,2018-07-07 14:54:43:511
2.1548,2.7485,7.92,30.72,3.12,-28.98,282.65,-15.95,-14.89,62057,2018-07-07 14:54:43:534
2.1548,2.7485,7.92,30.72,3.12,-28.98,282.65,-15.95,-14.89,62082,2018-07-07 14:54:43:559
2.2601,3.4955,7.7572,30.72,3.12,-28.98,282.65,-15.95,-14.89,62106,2018-07-07 14:54:43:583
2.2601,3.4955,7.7572,30.72,3.12,-28.98,282.65,-15.95,-14.89,62129,2018-07-07 14:54:43:606
2.2601,3.4955,7.7572,30.72,3.12,-28.98,282.65,-15.95,-14.89,62153,2018-07-07 14:54:43:630
2.2601,3.4955,7.7572,31.14,3.66,-29.58,287.0,-23.39,-16.24,62177,2018-07-07 14:54:43:654
2.2601,3.4955,7.7572,31.14,3.66,-29.58,287.0,-23.39,-16.24,62202,2018-07-07 14:54:43:679
1.0822,3.5147,9.2608,31.14,3.66,-29.58,287.0,-23.39,-16.24,62226,2018-07-07 14:54:43:703
1.0822,3.5147,9.2608,31.14,3.66,-29.58,287.0,-23.39,-16.24,62249,2018-07-07 14:54:43:726
1.0822,3.5147,9.2608,31.14,3.66,-29.58,287.0,-23.39,-16.24,62273,2018-07-07 14:54:43:750
1.0822,3.5147,9.2608,31.14,3.66,-29.58,287.0,-23.39,-16.24,62297,2018-07-07 14:54:43:774
1.0822,3.5147,9.2608,31.14,3.66,-29.58,287.0,-23.39,-16.24,62321,2018-07-07 14:54:43:798
0.5076,3.9265,10.1131,31.14,3.66,-29.58,287.0,-23.39,-16.24,62345,2018-07-07 14:54:43:822
0.5076,3.9265,10.1131,31.5,6.6,-30.36,296.63,-21.19,-2.87,62370,2018-07-07 14:54:43:847
0.5076,3.9265,10.1131,31.5,6.6,-30.36,296.63,-21.19,-2.87,62394,2018-07-07 14:54:43:871
0.5076,3.9265,10.1131,31.5,6.6,-30.36,296.63,-21.19,-2.87,62450,2018-07-07 14:54:43:927
1.1396,2.739,14.1162,31.5,6.6,-30.36,296.63,-21.19,-2.87,62451,2018-07-07 14:54:43:928
1.1396,2.739,14.1162,31.5,6.6,-30.36,296.63,-21.19,-2.87,62465,2018-07-07 14:54:43:942
1.1396,2.739,14.1162,31.5,6.6,-30.36,296.63,-21.19,-2.87,62489,2018-07-07 14:54:43:966
1.1396,2.739,14.1162,31.5,6.6,-30.36,296.63,-21.19,-2.87,62513,2018-07-07 14:54:43:990
1.1396,2.739,14.1162,31.5,6.6,-30.36,296.63,-21.19,-2.87,62537,2018-07-07 14:54:44:014
1.1396,2.739,14.1162,31.5,6.6,-30.36,296.63,-21.19,-2.87,62562,2018-07-07 14:54:44:039
0.5267,1.4557,9.1746,31.68,10.74,-30.84,294.57,-9.0,-3.29,62585,2018-07-07 14:54:44:062
0.5267,1.4557,9.1746,31.68,10.74,-30.84,294.57,-9.0,-3.29,62609,2018-07-07 14:54:44:086
0.5267,1.4557,9.1746,31.68,10.74,-30.84,294.57,-9.0,-3.29,62633,2018-07-07 14:54:44:110
0.5267,1.4557,9.1746,31.68,10.74,-30.84,294.57,-9.0,-3.29,62658,2018-07-07 14:54:44:135
0.5267,1.4557,9.1746,31.68,10.74,-30.84,294.57,-9.0,-3.29,62681,2018-07-07 14:54:44:158
2.2027,2.49,7.7381,31.68,10.74,-30.84,294.57,-9.0,-3.29,62705,2018-07-07 14:54:44:182
2.2027,2.49,7.7381,31.68,10.74,-30.84,294.57,-9.0,-3.29,62729,2018-07-07 14:54:44:206
2.2027,2.49,7.7381,31.68,10.74,-30.84,294.57,-9.0,-3.29,62753,2018-07-07 14:54:44:230
2.2027,2.49,7.7381,32.52,12.06,-31.26,293.64,-17.2,-15.89,62777,2018-07-07 14:54:44:254
2.2027,2.49,7.7381,32.52,12.06,-31.26,293.64,-17.2,-15.89,62801,2018-07-07 14:54:44:278
1.7621,3.3519,6.2441,32.52,12.06,-31.26,293.64,-17.2,-15.89,62826,2018-07-07 14:54:44:303
1.7621,3.3519,6.2441,32.52,12.06,-31.26,293.64,-17.2,-15.89,62850,2018-07-07 14:54:44:327
1.7621,3.3519,6.2441,32.52,12.06,-31.26,293.64,-17.2,-15.89,62874,2018-07-07 14:54:44:351
1.7621,3.3519,6.2441,32.52,12.06,-31.26,293.64,-17.2,-15.89,62898,2018-07-07 14:54:44:375
0.996,3.486,9.2895,32.52,12.06,-31.26,293.64,-17.2,-15.89,62922,2018-07-07 14:54:44:399
0.996,3.486,9.2895,32.52,12.06,-31.26,293.64,-17.2,-15.89,62946,2018-07-07 14:54:44:423
0.996,3.486,9.2895,34.68,10.62,-30.9,297.43,-20.46,-6.12,62969,2018-07-07 14:54:44:446
0.996,3.486,9.2895,34.68,10.62,-30.9,297.43,-20.46,-6.12,62993,2018-07-07 14:54:44:470
0.996,3.486,9.2895,34.68,10.62,-30.9,297.43,-20.46,-6.12,63018,2018-07-07 14:54:44:495
2.4038,4.2713,11.0516,34.68,10.62,-30.9,297.43,-20.46,-6.12,63041,2018-07-07 14:54:44:518
2.4038,4.2713,11.0516,34.68,10.62,-30.9,297.43,-20.46,-6.12,63065,2018-07-07 14:54:44:542
2.4038,4.2713,11.0516,35.58,9.18,-30.66,297.43,-20.46,-6.12,63089,2018-07-07 14:54:44:566
2.4038,4.2713,11.0516,35.58,9.18,-30.66,297.43,-20.46,-6.12,63113,2018-07-07 14:54:44:590
2.4038,4.2713,11.0516,35.58,9.18,-30.66,297.43,-20.46,-6.12,63137,2018-07-07 14:54:44:614
1.1109,2.4421,10.0173,35.58,9.18,-30.66,297.43,-20.46,-6.12,63162,2018-07-07 14:54:44:639
1.1109,2.4421,10.0173,35.58,9.18,-30.66,297.43,-20.46,-6.12,63185,2018-07-07 14:54:44:662
1.1109,2.4421,10.0173,35.58,9.18,-30.66,297.43,-20.46,-6.12,63210,2018-07-07 14:54:44:687
1.1109,2.4421,10.0173,35.58,9.18,-30.66,297.43,-20.46,-6.12,63234,2018-07-07 14:54:44:711
1.1109,2.4421,10.0173,35.58,9.18,-30.66,297.43,-20.46,-6.12,63258,2018-07-07 14:54:44:735
2.2889,2.1452,7.5753,36.66,6.3,-30.12,286.53,-13.62,-6.33,63282,2018-07-07 14:54:44:759
2.2889,2.1452,7.5753,36.66,6.3,-30.12,286.53,-13.62,-6.33,63306,2018-07-07 14:54:44:783
2.2889,2.1452,7.5753,36.66,6.3,-30.12,286.53,-13.62,-6.33,63330,2018-07-07 14:54:44:807
2.2889,2.1452,7.5753,36.66,6.3,-30.12,286.53,-13.62,-6.33,63354,2018-07-07 14:54:44:831
2.2889,2.1452,7.5753,36.66,6.3,-30.12,286.53,-13.62,-6.33,63378,2018-07-07 14:54:44:855
1.6759,3.4477,7.6614,36.66,6.3,-30.12,286.53,-13.62,-6.33,63401,2018-07-07 14:54:44:878
1.6759,3.4477,7.6614,36.66,6.3,-30.12,286.53,-13.62,-6.33,63425,2018-07-07 14:54:44:902
1.6759,3.4477,7.6614,36.66,6.3,-30.12,286.53,-13.62,-6.33,63449,2018-07-07 14:54:44:926
1.6759,3.4477,7.6614,37.08,4.74,-29.64,287.22,-23.73,-12.34,63473,2018-07-07 14:54:44:950
1.6759,3.4477,7.6614,37.08,4.74,-29.64,287.22,-23.73,-12.34,63497,2018-07-07 14:54:44:974
1.2067,3.8403,9.2129,37.08,4.74,-29.64,287.22,-23.73,-12.34,63521,2018-07-07 14:54:44:998
1.2067,3.8403,9.2129,37.08,4.74,-29.64,287.22,-23.73,-12.34,63545,2018-07-07 14:54:45:022
1.2067,3.8403,9.2129,37.08,4.74,-29.64,287.22,-23.73,-12.34,63569,2018-07-07 14:54:45:046
1.2067,3.8403,9.2129,37.08,4.74,-29.64,287.22,-23.73,-12.34,63593,2018-07-07 14:54:45:070
1.2067,3.8403,9.2129,37.08,4.74,-29.64,287.22,-23.73,-12.34,63618,2018-07-07 14:54:45:095
0.7374,3.802,10.7643,37.08,4.74,-29.64,287.22,-23.73,-12.34,63642,2018-07-07 14:54:45:119
0.7374,3.802,10.7643,37.08,4.74,-29.64,287.22,-23.73,-12.34,63665,2018-07-07 14:54:45:142
0.7374,3.802,10.7643,35.58,6.66,-29.94,292.51,-19.41,-3.92,63689,2018-07-07 14:54:45:166
0.7374,3.802,10.7643,35.58,6.66,-29.94,292.51,-19.41,-3.92,63713,2018-07-07 14:54:45:190
0.7374,3.802,10.7643,35.58,6.66,-29.94,292.51,-19.41,-3.92,63737,2018-07-07 14:54:45:214
0.9385,3.0933,12.1817,35.58,6.66,-29.94,292.51,-19.41,-3.92,63761,2018-07-07 14:54:45:238
0.9385,3.0933,12.1817,35.04,7.74,-29.76,292.51,-19.41,-3.92,63785,2018-07-07 14:54:45:262
0.9385,3.0933,12.1817,35.04,7.74,-29.76,292.51,-19.41,-3.92,63809,2018-07-07 14:54:45:286
0.9385,3.0933,12.1817,35.04,7.74,-29.76,292.51,-19.41,-3.92,63833,2018-07-07 14:54:45:310
0.9385,3.0933,12.1817,35.04,7.74,-29.76,292.51,-19.41,-3.92,63858,2018-07-07 14:54:45:335
1.4365,1.5897,8.3797,35.04,7.74,-29.76,292.51,-19.41,-3.92,63882,2018-07-07 14:54:45:359
1.4365,1.5897,8.3797,35.04,7.74,-29.76,292.51,-19.41,-3.92,63905,2018-07-07 14:54:45:382
1.4365,1.5897,8.3797,35.04,7.74,-29.76,292.51,-19.41,-3.92,63929,2018-07-07 14:54:45:406
1.4365,1.5897,8.3797,35.04,7.74,-29.76,292.51,-19.41,-3.92,63954,2018-07-07 14:54:45:431
1.4365,1.5897,8.3797,33.96,8.46,-28.92,287.43,-10.59,-9.73,63978,2018-07-07 14:54:45:455
2.3463,2.4229,8.5042,33.96,8.46,-28.92,287.43,-10.59,-9.73,64001,2018-07-07 14:54:45:478
2.3463,2.4229,8.5042,33.96,8.46,-28.92,287.43,-10.59,-9.73,64026,2018-07-07 14:54:45:503
2.3463,2.4229,8.5042,33.96,8.46,-28.92,287.43,-10.59,-9.73,64049,2018-07-07 14:54:45:526
2.3463,2.4229,8.5042,33.96,8.46,-28.92,287.43,-10.59,-9.73,64076,2018-07-07 14:54:45:553
2.3463,2.4229,8.5042,33.96,8.46,-28.92,287.43,-10.59,-9.73,64098,2018-07-07 14:54:45:575
2.3463,3.4381,5.8419,33.96,8.46,-28.92,287.43,-10.59,-9.73,64121,2018-07-07 14:54:45:598
2.3463,3.4381,5.8419,33.96,8.46,-28.92,287.43,-10.59,-9.73,64146,2018-07-07 14:54:45:623
2.3463,3.4381,5.8419,34.02,5.52,-27.18,285.07,-28.64,-21.88,64170,2018-07-07 14:54:45:647
2.3463,3.4381,5.8419,34.02,5.52,-27.18,285.07,-28.64,-21.88,64194,2018-07-07 14:54:45:671
2.3463,3.4381,5.8419,34.02,5.52,-27.18,285.07,-28.64,-21.88,64218,2018-07-07 14:54:45:695
2.3463,3.4381,5.8419,34.02,5.52,-27.18,285.07,-28.64,-21.88,64242,2018-07-07 14:54:45:719
2.3463,3.4381,5.8419,34.02,5.52,-27.18,285.07,-28.64,-21.88,64266,2018-07-07 14:54:45:743
2.3463,3.4381,5.8419,34.02,5.52,-27.18,285.07,-28.64,-21.88,64289,2018-07-07 14:54:45:766
2.3463,3.4381,5.8419,34.02,5.52,-27.18,285.07,-28.64,-21.88,64313,2018-07-07 14:54:45:790
2.3463,3.4381,5.8419,34.02,5.52,-27.18,285.07,-28.64,-21.88,64341,2018-07-07 14:54:45:818
2.3463,3.4381,5.8419,34.02,5.52,-27.18,285.07,-28.64,-21.88,64362,2018-07-07 14:54:45:839
2.3463,3.4381,5.8419,34.5,1.32,-24.72,277.83,-28.64,-21.88,64385,2018-07-07 14:54:45:862
2.3463,3.4381,5.8419,34.5,1.32,-24.72,277.83,-28.64,-21.88,64410,2018-07-07 14:54:45:887
2.3463,3.4381,5.8419,34.5,1.32,-24.72,277.83,-28.64,-21.88,64433,2018-07-07 14:54:45:910
2.3463,3.4381,5.8419,34.5,1.32,-24.72,277.83,-28.64,-21.88,64457,2018-07-07 14:54:45:934
2.3463,3.4381,5.8419,34.5,1.32,-24.72,277.83,-28.64,-21.88,64482,2018-07-07 14:54:45:959
2.3463,3.4381,5.8419,34.5,1.32,-24.72,277.83,-28.64,-21.88,64506,2018-07-07 14:54:45:983
2.3463,3.4381,5.8419,34.5,1.32,-24.72,277.83,-28.64,-21.88,64530,2018-07-07 14:54:46:007
2.3463,3.4381,5.8419,34.5,1.32,-24.72,277.83,-28.64,-21.88,64554,2018-07-07 14:54:46:031
2.3463,3.4381,5.8419,33.6,-3.36,-23.04,272.17,-28.64,-21.88,64578,2018-07-07 14:54:46:055
2.3463,3.4381,5.8419,33.6,-3.36,-23.04,272.17,-28.64,-21.88,64602,2018-07-07 14:54:46:079
2.3463,3.4381,5.8419,33.6,-3.36,-23.04,272.17,-28.64,-21.88,64626,2018-07-07 14:54:46:103
2.3463,3.4381,5.8419,33.6,-3.36,-23.04,272.17,-28.64,-21.88,64650,2018-07-07 14:54:46:127
2.3463,3.4381,5.8419,33.6,-3.36,-23.04,272.17,-28.64,-21.88,64673,2018-07-07 14:54:46:150
2.3463,3.4381,5.8419,33.6,-3.36,-23.04,272.17,-28.64,-21.88,64697,2018-07-07 14:54:46:174
2.3463,3.4381,5.8419,33.6,-3.36,-23.04,272.17,-28.64,-21.88,64722,2018-07-07 14:54:46:199
2.3463,3.4381,5.8419,33.6,-3.36,-23.04,272.17,-28.64,-21.88,64746,2018-07-07 14:54:46:223
2.3463,3.4381,5.8419,32.7,-6.48,-22.2,267.97,-28.64,-21.88,64770,2018-07-07 14:54:46:247
2.3463,3.4381,5.8419,32.7,-6.48,-22.2,267.97,-28.64,-21.88,64793,2018-07-07 14:54:46:270
2.3463,3.4381,5.8419,32.7,-6.48,-22.2,267.97,-28.64,-21.88,64857,2018-07-07 14:54:46:334
2.3463,3.4381,5.8419,32.7,-6.48,-22.2,267.97,-28.64,-21.88,64857,2018-07-07 14:54:46:334
2.3463,3.4381,5.8419,32.7,-6.48,-22.2,267.97,-28.64,-21.88,64866,2018-07-07 14:54:46:343
2.3463,3.4381,5.8419,32.7,-6.48,-22.2,267.97,-28.64,-21.88,64890,2018-07-07 14:54:46:367
2.3463,3.4381,5.8419,32.7,-6.48,-22.2,267.97,-28.64,-21.88,64913,2018-07-07 14:54:46:390
2.3463,3.4381,5.8419,32.7,-6.48,-22.2,267.97,-28.64,-21.88,64937,2018-07-07 14:54:46:414
2.3463,3.4381,5.8419,32.7,-6.48,-22.2,267.97,-28.64,-21.88,64962,2018-07-07 14:54:46:439
2.3463,3.4381,5.8419,30.36,-5.88,-22.68,269.38,-28.64,-21.88,64985,2018-07-07 14:54:46:462
2.3463,3.4381,5.8419,30.36,-5.88,-22.68,269.38,-28.64,-21.88,65009,2018-07-07 14:54:46:486
2.3463,3.4381,5.8419,30.36,-5.88,-22.68,269.38,-28.64,-21.88,65034,2018-07-07 14:54:46:511
2.3463,3.4381,5.8419,30.36,-5.88,-22.68,269.38,-28.64,-21.88,65061,2018-07-07 14:54:46:538
2.3463,3.4381,5.8419,30.36,-5.88,-22.68,269.38,-28.64,-21.88,65081,2018-07-07 14:54:46:558
2.3463,3.4381,5.8419,30.36,-5.88,-22.68,269.38,-28.64,-21.88,65105,2018-07-07 14:54:46:582
2.3463,3.4381,5.8419,30.36,-5.88,-22.68,269.38,-28.64,-21.88,65130,2018-07-07 14:54:46:607
2.3463,3.4381,5.8419,30.36,-5.88,-22.68,269.38,-28.64,-21.88,65153,2018-07-07 14:54:46:630
2.3463,3.4381,5.8419,27.3,-3.78,-25.14,274.63,-28.64,-21.88,65177,2018-07-07 14:54:46:654
2.3463,3.4381,5.8419,27.3,-3.78,-25.14,274.63,-28.64,-21.88,65202,2018-07-07 14:54:46:679
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65496,2018-07-07 14:54:46:973
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65505,2018-07-07 14:54:46:982
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65507,2018-07-07 14:54:46:984
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65511,2018-07-07 14:54:46:988
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65518,2018-07-07 14:54:46:995
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65519,2018-07-07 14:54:46:996
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65520,2018-07-07 14:54:46:997
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65520,2018-07-07 14:54:46:997
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65521,2018-07-07 14:54:46:998
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65522,2018-07-07 14:54:46:999
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65523,2018-07-07 14:54:47:000
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65523,2018-07-07 14:54:47:000
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65524,2018-07-07 14:54:47:001
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65525,2018-07-07 14:54:47:002
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65525,2018-07-07 14:54:47:002
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65526,2018-07-07 14:54:47:003
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65526,2018-07-07 14:54:47:003
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65527,2018-07-07 14:54:47:004
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65527,2018-07-07 14:54:47:004
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65528,2018-07-07 14:54:47:005
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65528,2018-07-07 14:54:47:005
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65529,2018-07-07 14:54:47:006
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65530,2018-07-07 14:54:47:007
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65530,2018-07-07 14:54:47:007
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65531,2018-07-07 14:54:47:008
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65531,2018-07-07 14:54:47:008
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65532,2018-07-07 14:54:47:009
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65532,2018-07-07 14:54:47:009
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65533,2018-07-07 14:54:47:010
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65534,2018-07-07 14:54:47:011
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65534,2018-07-07 14:54:47:011
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65535,2018-07-07 14:54:47:012
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65535,2018-07-07 14:54:47:012
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65536,2018-07-07 14:54:47:013
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65536,2018-07-07 14:54:47:013
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65537,2018-07-07 14:54:47:014
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65537,2018-07-07 14:54:47:014
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65538,2018-07-07 14:54:47:015
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65538,2018-07-07 14:54:47:015
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65552,2018-07-07 14:54:47:029
2.3463,3.4381,5.8419,26.4,-2.58,-26.1,277.22,-28.64,-21.88,65576,2018-07-07 14:54:47:053
2.3463,3.4381,5.8419,25.98,-1.02,-26.28,277.22,-28.64,-21.88,65600,2018-07-07 14:54:47:077
2.3463,3.4381,5.8419,25.98,-1.02,-26.28,277.22,-28.64,-21.88,65626,2018-07-07 14:54:47:103
2.3463,3.4381,5.8419,25.98,-1.02,-26.28,277.22,-28.64,-21.88,65648,2018-07-07 14:54:47:125
