sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.2131;11.3944;0.8643;0.1011;9.7123;1.3533;-0.3141;1.6821;-0.4889;0.096;-0.6818;-0.2498;3434.0;28.74;-19.32;-25.02;302.91;-82.05;-4.27;8.0;996.21;57.294;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;39532;2018-06-12 12:20:47:448
0.4382;9.5963;-0.0192;0.0064;9.765;0.9029;0.4389;0.6334;0.9766;0.0398;-0.4392;0.3354;3073.0;27.3;-20.76;-25.26;309.95;-84.72;-0.41;8.0;996.19;56.063;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 22;40032;2018-06-12 12:20:47:948
-1.2881;13.1494;4.8149;-0.2156;9.7893;0.5419;0.4023;2.8118;-1.5882;-0.6957;-0.1246;0.0568;3101.0;30.42;-20.16;-22.2;326.9;-86.59;21.69;8.0;996.2;56.466;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 22;40532;2018-06-12 12:20:48:448
-1.0918;14.5117;4.9514;-0.3622;9.6987;1.4051;-0.7296;4.813;3.5462;-0.1489;0.2468;-0.5693;3759.0;33.96;-20.46;-18.66;309.98;-81.49;14.45;8.0;996.2;55.426;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;41031;2018-06-12 12:20:48:947
-0.7781;11.7272;-0.0934;-0.4555;9.7831;-0.5039;-0.3226;1.9441;0.4105;-0.2479;-0.3562;0.1741;3265.0;32.4;-23.1;-14.94;75.54;-86.03;137.89;8.0;996.17;56.84;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;41531;2018-06-12 12:20:49:447
2.1812;10.4031;1.0702;0.7429;9.7019;1.2211;1.4382;0.7012;-0.1509;0.5676;0.1655;-0.3793;4290.0;29.46;-23.7;-21.42;268.94;-81.62;-31.32;8.0;996.14;53.652;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;42031;2018-06-12 12:20:49:947
2.1429;9.886;-0.8069;0.2704;9.8003;0.2244;1.8725;0.0856;-1.0313;0.1913;0.003;-0.3201;4384.0;30.54;-23.88;-20.16;251.27;-87.95;-50.31;8.0;996.14;52.828;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;42531;2018-06-12 12:20:50:447
-0.2203;9.637;-0.419;0.2455;9.7654;0.8644;-0.6501;-1.7733;-0.3185;0.2811;0.2785;-0.0971;4416.0;31.38;-22.44;-18.9;282.48;-84.74;-15.85;8.0;996.13;54.767;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 21;43031;2018-06-12 12:20:50:947
0.2227;8.0496;-0.1173;0.2475;9.7081;1.3645;0.2026;-3.6075;-0.73;-0.0518;-0.0776;0.0586;4823.0;29.88;-21.48;-21.96;291.48;-81.87;-10.28;8.0;996.13;52.228;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 21;43531;2018-06-12 12:20:51:447
0.5267;6.4023;-0.2682;0.3594;9.6985;1.4075;0.1674;-3.2962;-1.6757;-0.1434;-0.0868;-0.0263;4582.0;29.52;-21.72;-22.98;288.18;-82.08;-14.72;8.0;996.16;55.391;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 22;44031;2018-06-12 12:20:51:947
-1.4102;8.5093;2.3296;-0.0978;9.5931;2.0332;-1.0538;-2.0679;-0.1082;-0.334;0.0702;0.1662;5492.0;30.18;-19.2;-24.48;301.26;-78.71;-2.09;8.0;996.15;54.372;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 22;44531;2018-06-12 12:20:52:447
-2.2243;8.3033;3.0623;-0.2125;9.4866;2.4757;-2.0118;-1.1833;0.5866;-0.6761;0.0183;0.1906;7160.0;31.2;-17.7;-24.3;306.24;-75.32;4.91;8.0;996.17;62.649;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 21;45031;2018-06-12 12:20:52:947
-0.1389;10.0703;1.7143;-0.6588;9.4373;2.5831;0.6492;0.7527;-0.8042;-0.0732;-0.4215;-0.391;6846.0;33.06;-15.6;-24.48;314.82;-74.23;14.31;8.0;996.2;61.353;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 21;45531;2018-06-12 12:20:53:447
-0.3783;10.6186;6.3209;-0.4427;9.3354;2.9706;0.2918;2.0278;1.0638;-0.8001;0.1325;0.3409;6353.0;31.62;-15.36;-26.4;311.23;-72.17;8.48;8.0;996.2;61.78;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 21;46031;2018-06-12 12:20:53:947
1.0678;14.1358;2.6289;-0.3269;9.4532;2.5885;0.8225;4.0673;0.7611;0.6641;-0.6561;-0.0055;5519.0;32.16;-17.04;-22.14;305.11;-74.57;7.2;8.0;996.2;65.712;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 21;46531;2018-06-12 12:20:54:447
-0.8979;12.8118;4.8771;-0.2088;9.4438;2.6347;-0.6363;3.3081;2.6231;-0.174;-0.3464;-0.1472;4516.0;28.86;-14.58;-27.66;313.17;-74.37;4.53;8.0;996.18;61.747;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;19 / 20;47031;2018-06-12 12:20:54:947
1.0463;11.5189;4.5012;0.2007;9.4816;2.4958;0.8456;2.0373;2.0054;-0.3078;-0.3189;0.2279;4971.0;28.8;-16.92;-26.7;302.02;-75.21;-4.6;8.0;996.19;64.169;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;19 / 20;47531;2018-06-12 12:20:55:447
1.0247;9.1557;1.7047;0.2696;9.621;1.8798;0.7551;-0.4653;-0.1751;0.0533;0.0018;-0.0128;3518.0;28.14;-19.2;-26.58;300.58;-78.83;-8.16;8.0;996.19;57.614;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;19 / 20;48034;2018-06-12 12:20:55:950
0.9649;6.6681;-0.4477;0.2473;9.5253;2.3188;0.7176;-2.8573;-2.7665;-0.0634;-0.0373;0.0244;3701.0;29.76;-18.12;-24.66;297.32;-76.24;-6.09;8.0;996.16;64.514;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;19 / 20;48531;2018-06-12 12:20:56:447
-0.2849;5.8708;1.9394;0.0117;9.5801;2.0955;-0.73;-2.7947;-1.1833;-0.1227;-0.0965;0.179;2807.0;28.92;-16.8;-27.18;307.77;-77.66;-0.32;8.0;996.19;56.456;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 21;49031;2018-06-12 12:20:56:947
-1.1445;8.0184;5.0735;-0.0353;9.5955;2.0237;-1.5018;1.1428;0.8662;-0.8026;0.5394;0.1961;2288.0;30.66;-16.8;-25.62;306.33;-78.09;1.0;8.0;996.18;66.7;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 21;49532;2018-06-12 12:20:57:448
0.7063;9.352;1.2546;0.0341;9.5399;2.2714;0.6722;-0.1879;-1.0168;-0.3762;-1.0697;-0.2779;2094.0;28.2;-15.72;-28.68;310.28;-76.61;-0.86;8.0;996.18;55.34;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 21;50031;2018-06-12 12:20:57:947
-0.6201;11.3129;6.5388;0.1789;9.449;2.618;0.1156;1.6724;3.1306;-0.2222;0.518;-0.1313;1621.0;27.66;-14.16;-30.18;307.8;-74.48;-3.91;8.0;996.17;58.591;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;20 / 21;50532;2018-06-12 12:20:58:448
0.9218;10.8676;3.7949;0.1619;9.4368;2.6627;0.4702;0.9615;0.56;0.7771;-0.3641;-0.4215;2434.0;26.82;-14.16;-31.14;310.23;-74.22;-3.48;8.0;996.18;57.941;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;19 / 20;51032;2018-06-12 12:20:58:948
0.0551;11.5069;2.9282;0.3942;9.3944;2.7857;-0.3942;2.0861;0.528;0.2836;0.2419;-0.1826;2422.0;25.68;-15.0;-31.56;306.74;-73.33;-8.05;8.0;996.14;64.231;23.031555;72.538086;18.07;NaN;;4.76;12.903226;308.52;19 / 20;51531;2018-06-12 12:20:59:447
0.328;9.6489;3.6561;0.3144;9.1916;3.4038;-0.6376;0.012;-1.0334;0.1455;0.1759;-0.022;1942.0;25.8;-12.78;-32.82;309.72;-69.6;-5.28;8.0;996.14;54.874;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 22;52031;2018-06-12 12:20:59:947
0.3927;7.6162;1.0487;0.58;9.2746;3.133;-0.8195;-2.7478;-0.71;0.1522;0.2003;0.2718;1565.0;26.22;-16.92;-30.12;299.98;-71.04;-10.49;8.0;996.13;50.255;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 22;52531;2018-06-12 12:21:00:447
-0.0958;7.5372;1.0056;0.6724;9.0069;3.8203;-0.7682;-1.4697;-2.8147;0.3837;0.8918;0.0916;1553.0;32.46;-21.48;-19.26;276.21;-66.7;-9.98;8.0;996.15;59.346;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 21;53032;2018-06-12 12:21:00:948
-0.6848;6.9697;3.103;0.7942;8.8726;4.1007;-2.7743;-1.0984;2.7517;0.3404;1.1527;0.7715;1306.0;32.46;-28.5;-6.36;249.61;-64.79;-10.96;8.0;996.16;66.435;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 21;53532;2018-06-12 12:21:01:448
-0.486;9.9171;5.4326;0.116;9.0159;3.8561;-1.0953;1.6913;2.2277;-0.7274;1.3176;0.6958;1077.0;17.76;-36.84;16.56;209.68;-66.83;-1.72;8.0;996.16;53.099;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;19 / 20;54031;2018-06-12 12:21:01:947
0.352;9.3137;1.8029;0.2929;9.3412;2.971;-0.2283;0.0348;2.3251;1.03;0.1924;-0.2993;1066.0;8.1;-36.42;25.32;188.84;-72.28;-5.63;8.0;996.15;51.984;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;19 / 20;54531;2018-06-12 12:21:02:447
0.917;12.3185;7.008;0.2916;9.5179;2.3441;0.398;3.8398;0.3207;-0.3707;0.0433;-0.0764;952.0;7.44;-33.96;27.96;185.54;-76.06;-7.09;8.0;996.12;50.761;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 21;55031;2018-06-12 12:21:02:947
0.8619;12.8046;2.7295;0.3737;9.5252;2.3025;0.4883;3.2794;0.427;-0.3731;-0.1925;-0.2266;1147.0;6.54;-33.18;28.62;183.53;-76.24;-9.22;8.0;996.13;59.941;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 21;55531;2018-06-12 12:21:03:447
-0.1125;12.0911;3.0695;0.1324;9.4518;2.6108;-0.2449;2.6393;0.4587;0.5444;0.4868;-0.1228;1196.0;8.94;-33.84;26.22;192.53;-74.54;-2.9;8.0;996.12;55.551;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 21;56031;2018-06-12 12:21:03:947
0.3328;9.4047;1.9106;0.0674;9.4356;2.6711;0.2654;-0.0309;-0.7605;0.6153;-0.1747;-0.0324;1296.0;9.48;-33.78;27.18;193.2;-74.19;-1.45;8.0;996.12;53.51;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 21;56532;2018-06-12 12:21:04:448
0.5387;7.4007;2.2554;0.1117;9.4001;2.7922;0.3049;-2.2364;-0.3453;0.3868;0.1802;-0.0751;1080.0;12.12;-34.2;25.86;197.35;-73.44;-2.29;8.0;996.12;57.39;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;21 / 22;57031;2018-06-12 12:21:04:947
0.5746;7.2116;1.2857;0.2097;9.3433;2.9714;0.0489;-1.8803;-0.7112;-0.0567;-0.1448;0.08;1079.0;12.96;-35.16;24.96;197.63;-72.32;-4.04;8.0;996.13;60.937;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;21 / 22;57531;2018-06-12 12:21:05:447
-0.5579;8.3201;3.0551;0.376;9.3888;2.807;-0.1557;-0.9226;2.0031;-0.2882;0.3732;-0.1802;1300.0;13.44;-33.42;25.26;195.33;-73.21;-7.63;8.0;996.11;62.641;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 21;58032;2018-06-12 12:21:05:948
-0.2322;9.5172;3.2179;0.5238;9.2448;3.2294;-0.8087;0.4017;1.7531;-0.0109;-0.3666;-0.0122;2093.0;12.66;-36.12;24.18;193.91;-70.51;-9.21;8.0;996.12;65.428;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 21;58531;2018-06-12 12:21:06:447
0.7662;11.1717;2.3943;0.2004;9.3626;2.9107;0.5658;1.8091;-0.5164;0.0575;-0.3256;-0.0452;2615.0;14.34;-34.14;24.42;199.97;-72.69;-3.94;8.0;996.12;64.879;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;19 / 20;59031;2018-06-12 12:21:06:947
0.8835;10.5755;3.5962;0.3824;9.3938;2.7894;1.1595;1.469;-1.336;-0.2015;-0.1069;0.0825;2626.0;13.62;-33.6;25.02;196.52;-73.32;-7.81;8.0;996.15;64.334;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;19 / 20;59531;2018-06-12 12:21:07:447
1.324;11.4614;3.7255;0.4934;9.3509;2.9135;0.3565;2.0746;0.7019;0.3715;0.1545;0.0922;3204.0;14.34;-34.44;24.3;195.62;-72.46;-9.61;8.0;996.12;62.046;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 21;60031;2018-06-12 12:21:07:947
1.6688;9.4095;1.4414;0.6555;9.2922;3.0653;1.2982;-0.7877;-1.1356;0.3343;0.0012;-0.1271;2431.0;16.44;-34.8;21.24;198.41;-71.36;-12.07;8.0;996.1;57.533;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;20 / 21;60532;2018-06-12 12:21:08:448
1.19;8.277;1.0678;0.3231;9.2683;3.1883;-0.3279;-1.3911;-2.0391;0.3141;0.058;-0.1796;2406.0;14.04;-34.8;23.1;198.65;-70.93;-5.79;8.0;996.12;51.635;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;21 / 22;61031;2018-06-12 12:21:08:947
0.2993;7.4606;1.7933;0.2655;9.1592;3.4941;0.448;-2.2756;-2.4143;0.0215;-0.1167;-0.036;2601.0;17.76;-34.68;21.72;205.41;-69.06;-4.34;8.0;996.12;56.65;23.03162;72.53799;19.06;NaN;;3.85;9.677419;312.41;21 / 22;61531;2018-06-12 12:21:09:447
0.4717;7.5013;1.3959;0.2401;9.1453;3.5322;0.2316;-1.644;-2.1363;0.1736;-0.1607;0.077;2911.0;14.52;-35.34;21.06;202.24;-68.84;-3.89;8.0;996.12;54.078;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;18 / 19;62031;2018-06-12 12:21:09:947
-0.4908;7.688;2.7343;0.2388;9.3303;3.0097;-0.9906;-1.0246;0.608;-0.163;-0.2835;0.066;1962.0;15.06;-33.48;24.9;200.34;-72.07;-4.54;8.0;996.12;53.108;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;18 / 19;62531;2018-06-12 12:21:10:447
0.0623;9.0815;3.1964;0.2419;9.3517;2.9424;-0.1796;-0.2702;0.254;-0.4226;0.0837;0.2505;1669.0;14.28;-34.56;24.84;198.59;-72.48;-4.7;8.0;996.12;50.005;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;19 / 20;63031;2018-06-12 12:21:10:947
2.277;9.807;2.8252;0.7458;9.2417;3.1945;1.5311;0.5652;-0.3693;-0.0933;-0.4942;0.1197;1775.0;14.22;-35.1;22.68;193.21;-70.46;-13.14;8.0;996.12;55.454;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;19 / 20;63531;2018-06-12 12:21:11:447
-0.2706;11.2938;7.4653;0.4415;9.1782;3.4259;0.2074;2.7022;3.3523;-0.334;0.0055;0.1497;1532.0;12.78;-36.06;22.92;195.63;-69.38;-7.34;8.0;996.14;55.806;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;20 / 22;64031;2018-06-12 12:21:11:947
1.8699;12.0959;2.4781;0.3644;9.1682;3.4615;-0.2639;3.3276;4.2361;0.7228;0.2242;-0.1875;1774.0;11.76;-34.98;24.12;194.7;-69.21;-6.01;8.0;996.14;57.793;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;20 / 22;64531;2018-06-12 12:21:12:447
-0.0287;11.8086;3.9913;0.0846;9.4857;2.4868;-0.1133;3.3572;0.9035;0.4363;0.2345;-0.0519;1937.0;13.68;-34.44;25.68;197.73;-73.43;-5.5;8.0;996.15;56.932;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;20 / 21;65031;2018-06-12 12:21:12:947
1.0822;9.4598;2.4541;0.322;9.3062;3.076;-0.1161;1.6069;0.5226;0.1174;0.047;-0.2865;2225.0;11.1;-35.34;25.74;192.95;-71.06;-5.47;8.0;996.15;53.227;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;20 / 21;65532;2018-06-12 12:21:13:448
0.7518;8.3488;1.4126;0.1219;9.1363;3.5615;0.6299;-0.7874;-2.1488;0.4497;0.0824;-0.1014;3214.0;13.38;-35.64;21.72;199.81;-68.69;-1.96;8.0;996.15;55.036;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;20 / 21;66031;2018-06-12 12:21:13:947
1.0846;6.9458;0.7877;0.1972;9.1285;3.5779;0.7677;-2.5945;-2.7638;0.1424;-0.2181;0.088;2173.0;10.68;-35.58;24.0;195.01;-68.57;-3.16;8.0;996.16;52.792;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;20 / 21;66531;2018-06-12 12:21:14:447
0.7518;5.8325;2.8731;-0.0382;9.1779;3.4548;-0.388;-2.0812;-1.5992;-0.5362;-0.4637;0.5082;2071.0;13.68;-34.08;23.22;203.14;-69.37;0.63;8.0;996.17;52.657;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;21 / 22;67031;2018-06-12 12:21:14:947
0.3065;7.0392;4.5348;0.2801;9.3084;3.0732;-0.17;-1.7114;-1.4068;-0.692;0.0446;0.4691;2183.0;12.72;-34.74;24.18;197.18;-71.66;-5.21;8.0;996.16;51.184;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;21 / 22;67531;2018-06-12 12:21:15:447
1.5587;8.8349;3.0838;0.5707;9.3977;2.7437;0.5426;-1.0608;0.297;-0.48;-0.2853;-0.0831;1434.0;13.56;-32.7;25.5;192.96;-73.4;-11.75;8.0;996.15;50.135;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;20 / 21;68031;2018-06-12 12:21:15:947
-0.5411;10.7623;5.3273;0.3811;9.4546;2.576;-0.9797;0.7618;3.266;-0.3224;0.0818;0.2987;1460.0;14.88;-32.28;25.62;198.25;-75.43;-7.45;8.0;996.15;52.074;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;20 / 21;68531;2018-06-12 12:21:16:447
1.2714;10.2978;4.4318;0.7842;9.4281;2.5817;0.4871;0.8696;1.8501;-0.6975;-0.157;0.2419;1579.0;12.42;-32.94;25.98;186.16;-74.03;-16.9;8.0;996.15;49.531;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;21 / 22;69031;2018-06-12 12:21:16:947
1.3695;11.5069;0.668;0.3887;9.4554;2.5718;0.5139;1.5559;-0.7928;0.487;-0.2688;0.1539;1742.0;12.24;-33.3;27.42;192.2;-74.62;-8.6;8.0;996.15;50.048;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;21 / 22;69532;2018-06-12 12:21:17:448
0.8667;11.6481;3.8213;0.3059;9.3537;2.9299;0.4435;1.0949;-0.1813;0.4149;-0.1332;0.0562;2725.0;9.24;-34.26;26.22;189.91;-72.52;-5.96;8.0;996.16;50.807;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;20 / 21;70032;2018-06-12 12:21:17:948
2.3608;8.8636;3.3831;0.5465;9.278;3.1291;1.3018;-0.637;-0.1649;0.1791;0.2889;0.2114;3133.0;11.28;-34.86;24.6;190.17;-71.1;-9.91;8.0;996.17;51.422;23.031572;72.53792;19.2;NaN;;3.53;9.677419;211.43;20 / 21;70532;2018-06-12 12:21:18:448
0.0862;9.3042;3.3041;0.8282;9.2529;3.1415;-0.742;0.0513;0.1626;0.4399;0.2064;-0.0458;3450.0;12.36;-35.04;23.4;189.19;-70.65;-14.77;8.0;996.17;50.523;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;21 / 22;71031;2018-06-12 12:21:18:947
0.7997;7.2738;1.5347;0.5946;9.2312;3.256;0.2051;-1.9574;-1.7212;0.3428;0.0537;-0.2413;3351.0;15.42;-35.16;22.2;197.28;-70.27;-10.35;8.0;996.15;53.465;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;21 / 22;71531;2018-06-12 12:21:19:447
0.2801;7.2307;1.3097;0.5001;9.1674;3.4466;-0.2199;-1.9367;-2.1369;0.0783;-0.1179;-0.0922;3833.0;13.14;-34.5;21.96;195.86;-69.2;-8.26;8.0;996.16;53.498;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 21;72031;2018-06-12 12:21:19:947
-0.9601;7.1613;2.8372;0.2575;9.2178;3.3371;-0.9925;-0.9983;2.4044;-0.3255;0.3811;-0.0434;3302.0;15.66;-34.08;23.7;201.81;-70.04;-4.41;8.0;996.16;53.996;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 21;72531;2018-06-12 12:21:20:447
-0.7662;8.3967;6.0455;0.2747;9.1471;3.525;-1.139;0.0685;3.0664;-0.5295;0.1899;0.4722;3713.0;13.5;-34.8;22.8;199.16;-68.87;-4.46;8.0;996.16;58.049;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 21;73031;2018-06-12 12:21:20:947
0.3065;10.281;6.1389;0.1866;9.2115;3.3591;0.4886;1.4359;0.7901;-0.4092;0.1973;-0.1368;4340.0;12.48;-34.14;24.12;197.02;-69.94;-3.18;8.0;996.16;59.779;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 21;73531;2018-06-12 12:21:21:447
-0.0886;11.3106;5.5691;0.1402;9.1632;3.4909;-0.2288;2.1474;2.0781;-0.5704;0.1814;-0.1637;3436.0;14.7;-34.68;24.24;201.59;-69.13;-2.3;8.0;996.16;57.098;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;21 / 22;74031;2018-06-12 12:21:21:947
0.1939;12.0193;1.2402;0.2772;9.4056;2.7619;-0.0833;2.6137;-1.5217;0.812;-0.4881;-0.193;4004.0;12.12;-33.06;25.44;195.37;-73.56;-5.73;8.0;996.16;58.487;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;21 / 22;74531;2018-06-12 12:21:22:447
0.7494;11.1717;3.8069;0.2792;9.4842;2.4784;0.4846;1.1129;0.4354;0.4589;0.5736;-0.033;3344.0;13.02;-31.32;26.46;196.28;-75.27;-6.43;8.0;996.19;61.211;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 22;75031;2018-06-12 12:21:22:947
0.3567;10.0105;2.4541;0.5372;9.3699;2.8436;-0.1326;0.5089;-0.6457;0.4412;0.105;-0.212;3427.0;10.8;-33.18;27.42;188.89;-72.84;-10.7;8.0;996.19;56.025;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 22;75531;2018-06-12 12:21:23:447
0.9386;7.348;3.0312;0.6213;9.1918;3.3609;0.6476;-2.1095;-1.6418;0.1852;0.0268;-0.0086;3724.0;13.62;-34.62;23.64;194.37;-69.6;-10.47;8.0;996.17;60.149;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 21;76031;2018-06-12 12:21:23:947
1.0631;7.1756;1.348;0.8183;9.3183;2.9445;0.2831;-2.1809;-1.7259;0.1773;-0.1582;-0.022;2600.0;12.12;-34.56;24.6;188.61;-72.28;-14.13;8.0;996.18;58.405;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 21;76531;2018-06-12 12:21:24:447
0.2011;6.6824;2.2386;0.5204;9.2326;3.2648;-0.3193;-2.5502;-1.0261;-0.3157;-0.358;0.1497;2699.0;13.92;-34.14;23.88;195.66;-70.3;-9.06;8.0;996.18;51.829;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 22;77031;2018-06-12 12:21:24:947
-0.0263;8.4973;1.8412;0.2729;9.1755;3.4506;-0.2992;-0.6782;-1.6094;-0.1581;-0.4844;0.2676;4501.0;11.94;-35.46;23.4;196.31;-69.33;-4.52;8.0;996.18;52.729;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 22;77531;2018-06-12 12:21:25:447
1.925;10.0631;3.1509;0.6305;9.3003;3.0458;1.2945;0.7628;0.1051;-0.3334;-0.5437;-0.0116;3198.0;13.74;-34.92;24.9;193.14;-71.51;-11.7;8.0;996.18;53.841;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 21;78031;2018-06-12 12:21:25:947
-0.9529;10.9227;5.787;0.612;9.4104;2.6907;-0.0397;1.9289;2.8329;-0.3291;0.2675;0.2773;2910.0;11.52;-33.3;26.22;189.32;-73.66;-12.81;8.0;996.2;52.196;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 21;78531;2018-06-12 12:21:26:447
0.7111;11.7391;2.6457;0.6531;9.5006;2.3414;0.1059;2.5426;-0.3206;0.3074;-0.1045;-0.1075;2585.0;11.16;-32.28;27.54;184.76;-75.65;-15.58;8.0;996.2;50.161;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 21;79031;2018-06-12 12:21:26:947
1.0559;11.459;2.7654;0.4482;9.5207;2.3077;0.6077;1.9383;0.4577;-0.0842;-0.1955;0.2553;2414.0;12.36;-31.74;27.6;189.99;-76.13;-10.99;8.0;996.21;50.322;23.031475;72.53788;19.03;NaN;;3.34;9.677419;213.12;20 / 21;79532;2018-06-12 12:21:27:448
0.0862;12.3185;4.7095;0.7626;9.3996;2.6899;0.3675;2.1528;0.753;-0.2473;-0.212;-0.2346;2735.0;9.72;-33.66;26.82;183.47;-73.43;-15.83;8.0;996.21;53.632;23.031364;72.53783;18.8;NaN;;3.7;9.677419;209.13;20 / 21;80034;2018-06-12 12:21:27:950
0.9625;9.3544;1.0128;0.4939;9.4808;2.4579;0.4686;-0.1263;-1.4451;0.1253;0.4325;0.0269;2213.0;12.66;-32.52;27.24;191.5;-75.19;-11.36;8.0;996.21;54.224;23.031364;72.53783;18.8;NaN;;3.7;9.677419;209.13;20 / 21;80531;2018-06-12 12:21:28:447
