ORIENTATION_X,ORIENTATION_Y,ORIENTATION_Z
-83.4,-31.5,253.7
-83.9,-30.8,251.7
-84.4,-27.5,254.9
-84.7,-26.0,258.1
-85.3,-26.8,257.5
-85.3,-22.1,265.0
-85.8,-7.2,281.8
-85.1,-4.9,286.4
-85.0,-8.0,285.2
-85.4,-3.5,292.6
-85.0,2.2,298.3
-85.4,9.1,304.8
-84.6,8.6,304.5
-84.5,7.6,303.0
-85.1,11.4,307.1
-85.6,12.2,308.0
-85.2,3.4,294.2
-84.5,-0.7,289.6
-84.8,1.1,289.7
-86.1,19.3,301.5
-84.8,21.7,300.3
-83.6,17.5,292.3
-82.4,16.2,281.3
-82.3,17.2,279.5
-82.1,15.8,274.6
-82.8,15.7,271.4
-82.7,15.9,269.5
-78.4,-9.3,99.8
-77.8,-9.0,103.7
-77.4,-7.6,103.5
-77.4,-9.0,101.3
-79.0,-13.5,96.6
-78.4,-16.9,93.7
-78.8,-17.6,92.4
-81.2,-15.8,92.8
-81.2,-14.6,94.2
-82.1,-7.7,99.3
-82.3,-8.7,99.1
-81.3,-16.1,92.6
-82.6,-18.8,89.0
-83.1,-18.4,89.0
-84.8,-15.5,92.3
-84.7,-12.6,95.9
-84.7,4.9,111.7
-85.3,13.3,117.5
-85.9,15.9,121.6
-86.0,10.4,117.9
-85.9,4.1,113.2
-85.1,-4.3,103.9
-85.1,-17.5,89.2
-86.1,-27.2,77.8
-87.5,-29.8,76.4
-88.1,-16.5,88.2
-87.9,0.5,103.3
-85.8,-8.7,92.1
-85.3,-4.7,95.2
-85.1,4.0,103.9
-85.7,8.1,108.9
-86.5,9.8,113.6
-88.0,4.2,108.5
-88.1,-7.8,97.0
-88.5,-136.2,330.2
-88.0,-144.7,322.5
-87.7,-145.0,322.7
-87.7,-146.4,324.4
-87.7,-143.8,327.0
-87.5,-152.7,317.9
-87.3,-156.3,314.1
-87.9,-141.9,329.0
-88.1,-133.9,337.2
-88.2,-141.5,327.9
-88.1,-148.9,318.3
-87.9,-157.8,311.3
-86.9,-155.1,313.0
-86.0,-147.1,322.5
-86.3,-137.6,330.8
-86.7,-119.1,348.4
-88.1,-106.1,1.9
-88.2,-110.4,357.0
-88.1,-142.6,322.6
-87.8,-145.3,318.3
-86.9,-147.1,316.0
-87.3,-146.6,318.3
-87.4,-155.4,311.0
-88.9,-143.5,321.6
-89.3,-72.6,33.2
-88.9,-104.4,0.0
-88.0,-97.9,6.2
-86.8,-89.5,15.0
-85.1,-83.3,21.3
-84.9,-87.4,18.6
-86.1,-87.5,15.2
-86.6,-84.5,18.3
-86.7,-90.5,12.1
-86.3,-91.7,10.8
-87.1,-67.8,35.3
-87.2,-53.4,48.5
-86.9,2.1,103.4
-87.1,22.0,126.0
-86.5,36.8,139.5
-86.2,39.6,143.9
-85.5,35.3,140.4
-84.3,45.6,151.2
-84.0,39.6,143.7
-84.7,24.1,131.4
-85.0,18.0,124.0
-85.2,8.8,116.4
-86.9,23.4,129.7
-87.0,33.5,139.6
-87.8,74.0,180.4
-88.3,96.5,204.5
-88.7,96.4,202.5
-88.6,95.1,199.6
-88.5,61.6,166.2
-88.2,57.4,159.4
-88.2,69.3,172.3
-86.8,100.5,201.4
-87.1,89.3,188.8
-87.4,81.1,181.1
-88.2,66.8,168.4
-88.1,58.3,160.4
-87.7,75.0,177.9
-88.0,82.4,183.7
-88.4,97.4,201.9
-88.1,90.7,196.8
-87.6,72.1,175.5
-87.8,74.6,181.0
-88.8,48.1,156.3
-89.1,34.5,141.2
-89.5,2.2,109.9
-89.3,-23.4,81.4
-88.7,-32.0,74.7
-89.0,-45.4,61.1
-89.0,-43.3,63.2
-88.5,-36.0,70.8
-88.0,-39.6,65.1
-87.0,-19.7,81.4
-87.4,-8.6,92.4
-87.7,19.1,119.7
-87.5,26.4,123.9
-87.1,19.9,116.1
-87.4,15.3,111.5
-88.1,1.2,95.3
-89.0,1.3,96.5
-89.2,40.8,139.0
-89.0,67.5,165.3
-89.0,55.4,154.8
-89.1,-26.8,74.4
-89.0,-67.1,33.9
-87.2,-88.0,13.0
-86.3,-88.7,14.0
-86.5,-89.4,13.2
-87.9,-108.1,353.7
-88.0,-126.8,333.5
-88.3,-151.3,305.7
-89.6,-130.2,324.2
-89.4,-161.0,293.4
-89.2,-89.5,3.6
-87.9,-37.7,53.2
-87.9,-23.9,65.6
-88.0,-1.7,87.9
-88.6,8.8,98.1
-88.7,12.7,103.4
-88.7,25.0,114.2
-88.4,57.7,148.2
-88.2,78.4,168.6
-88.2,93.3,184.8
-87.5,45.3,134.7
-85.3,24.7,117.1
-84.8,28.3,120.9
-84.1,19.3,111.0
-82.2,8.2,105.9
-82.3,11.8,109.3
-82.0,13.3,111.0
-82.2,19.6,117.0
-82.7,24.5,118.3
-82.9,20.7,114.4
-83.2,18.6,99.7
-83.1,21.4,100.8
-82.6,31.2,106.1
-81.7,30.3,102.6
-82.1,33.0,103.5
-82.2,32.4,101.3
-79.2,13.3,288.9
-80.2,10.1,284.3
-82.6,2.7,279.6
-84.6,5.5,283.3
-84.9,11.7,286.7
-86.8,28.3,304.6
-87.9,74.2,353.0
-88.8,51.0,329.7
-86.3,-78.8,204.4
-86.2,-60.7,223.4
-88.3,-81.2,205.4
-88.5,-139.2,148.2
-89.5,31.0,317.8
-88.4,14.7,301.0
-87.7,10.7,296.2
-87.0,-11.5,274.0
-86.5,-5.3,279.9
-86.4,-19.6,265.1
-86.3,-22.2,262.9
-85.2,-32.0,252.5
-85.2,-43.0,241.9
-85.3,-47.4,236.2
-85.4,-60.5,223.6
-85.2,-63.1,220.9
-84.7,-54.8,228.7
-85.6,-55.3,230.2
-85.6,-56.1,229.8
-83.9,-42.2,244.0
-84.1,-40.6,245.8
-84.9,-39.3,245.6
-85.5,-35.9,246.5
-84.7,-14.3,265.2
-84.2,-1.6,276.2
-84.6,-8.7,267.8
-82.5,-21.5,250.7
-80.8,-23.5,249.5
-80.0,-24.6,246.5
-79.3,-23.0,249.2
-79.6,-23.3,247.5
-80.6,-17.2,257.2
-80.4,-20.8,253.6
-80.6,-22.9,251.5
-82.8,-27.5,249.7
-83.2,-29.0,247.0
-83.9,-29.1,248.9
-84.2,-26.7,253.0
-84.4,-25.7,254.0
-83.0,-23.5,258.6
-82.3,-18.6,263.0
-82.3,-16.4,266.3
-82.8,-18.0,264.1
-82.8,-23.7,258.3
-82.6,-25.8,257.3
-82.6,-25.3,258.1
-83.6,-28.9,253.4
-83.2,-35.4,245.5
-82.8,-38.4,243.9
-83.1,-38.9,241.9
-84.5,-43.7,236.1
-84.8,-51.3,228.9
-83.6,-43.1,238.0
-83.2,-40.2,240.3
-82.9,-38.4,242.4
-84.1,-33.5,247.3
-84.6,-34.4,245.5
-85.5,-37.7,242.7
-85.8,-37.4,241.3
-85.6,-31.3,247.2
-83.7,-24.4,253.1
-82.8,-27.3,251.1
-82.3,-32.1,246.3
-81.0,-38.3,241.4
-80.7,-38.7,242.6
-81.0,-38.1,241.6
-81.2,-36.6,245.1
-81.6,-35.0,244.8
-81.7,-37.3,241.6
-81.4,-38.4,240.1
-81.5,-44.1,233.3
-80.2,-41.7,233.5
-81.4,-43.5,230.8
-81.4,-43.1,229.4
-80.8,-40.5,229.9
-81.3,-39.6,231.2
-82.1,-38.7,232.3
-82.2,-39.2,232.0
-82.1,-38.8,232.3
-82.0,-35.4,237.0
-82.0,-36.2,236.3
-82.1,-42.4,230.5
-82.4,-44.9,228.2
-83.2,-51.1,224.5
-84.2,-51.9,224.0
-84.9,-41.0,238.0
-84.9,-33.2,247.3
-84.6,-32.9,249.3
-83.5,-35.5,247.5
-83.0,-35.7,247.4
-83.9,-37.4,246.2
-84.4,-37.5,246.4
-84.8,-36.4,247.2
-86.0,-37.0,245.6
-85.4,-39.1,243.3
-85.3,-43.9,238.5
-85.8,-49.1,234.2
-85.6,-54.2,229.0
-85.2,-46.1,236.7
-84.2,-42.6,238.0
-84.0,-43.6,238.8
-84.3,-49.2,231.7
-84.5,-52.6,228.2
-84.3,-50.5,230.0
-84.3,-48.6,231.8
-86.3,-55.7,224.4
-86.5,-56.3,226.6
-85.3,-58.2,226.6
-84.2,-58.4,226.2
-83.2,-52.4,234.6
-83.5,-53.7,233.5
-83.5,-58.3,230.1
-82.9,-56.2,230.8
-83.6,-53.3,233.6
-83.8,-57.2,229.9
-83.6,-64.8,221.1
-83.4,-64.7,220.5
-83.7,-66.0,219.5
-84.6,-54.3,231.0
-84.9,-48.6,234.9
-83.9,-43.8,238.9
-82.9,-43.6,240.2
-81.9,-43.1,240.5
-81.8,-41.9,243.1
-82.4,-38.0,248.6
-82.7,-36.2,250.1
-82.4,-34.9,252.6
-82.1,-35.5,253.9
-81.8,-36.3,252.1
-81.3,-37.6,252.2
-81.4,-37.6,250.7
-81.6,-33.4,258.9
-82.0,-30.2,260.9
-81.8,-4.6,285.7
-81.2,1.6,291.1
-81.7,5.2,292.4
-81.2,0.8,286.2
-82.0,-7.9,274.7
-82.2,-13.2,269.5
-85.2,-12.2,268.1
-84.4,-8.9,269.3
-83.7,-10.3,267.3
-83.5,-17.1,259.1
-82.6,-21.2,254.5
-83.0,-21.7,252.8
-84.1,-22.3,250.0
-85.6,-17.0,253.1
-86.5,-11.1,258.2
-81.4,-17.9,99.1
-81.6,-18.7,98.2
-82.4,-12.6,102.0
-82.5,-8.0,106.6
-81.6,-13.6,99.4
-82.3,-15.9,95.3
-81.9,-18.8,90.8
-81.5,-20.5,90.9
-80.2,-24.3,86.2
-80.1,-25.1,84.9
-80.2,-22.0,86.4
-80.4,-14.4,91.4
-80.8,-10.9,92.1
-82.5,-11.0,90.0
-83.0,-15.8,84.8
-83.4,-19.7,83.4
-82.6,-18.7,85.3
-81.7,-14.0,90.5
-81.3,-14.3,89.2
-80.6,-15.4,86.3
-81.8,-17.5,83.8
-81.7,-18.4,82.9
-82.0,-17.1,82.2
-82.9,-11.1,90.0
-83.2,-9.8,93.1
-82.8,-13.7,89.1
-82.0,-14.8,88.5
-79.8,-12.1,92.3
-79.7,-9.6,95.1
-79.8,-7.7,93.3
-80.1,-5.3,95.0
-80.3,-5.0,93.5
-81.9,-4.0,90.8
-81.9,-4.6,91.9
-81.0,-5.2,89.8
-81.1,-1.9,93.2
-81.5,-7.2,85.6
-83.0,-10.9,81.3
-83.0,-15.1,77.1
-82.8,-11.9,78.7
-84.1,-18.7,74.7
-83.3,-42.0,54.4
-83.7,-47.6,51.2
-82.7,-45.8,53.9
-83.0,-37.6,64.1
-83.8,-36.9,62.7
-83.8,-35.3,67.1
-83.5,-32.7,70.1
-83.3,-32.9,66.8
-84.4,-37.7,63.0
-83.0,-41.9,55.9
-82.7,-40.8,55.4
-83.8,-25.0,69.7
-84.3,-15.4,80.6
-83.9,-18.0,76.9
-83.4,-21.1,72.4
-83.5,-23.0,71.9
-83.8,-20.7,74.2
-84.2,-17.8,78.4
-85.5,-7.5,89.9
-84.8,-6.9,89.1
-83.9,0.9,97.6
-83.3,3.0,98.6
-83.2,0.8,94.6
-83.0,-7.6,86.4
-83.3,-10.4,85.0
-83.5,-20.0,75.0
-82.9,-21.5,72.4
-82.4,-22.3,71.6
-82.1,-23.6,69.0
-82.9,-23.8,66.6
-83.0,-17.6,73.2
-83.6,-8.1,82.5
-83.1,-9.7,81.3
-81.5,-16.0,75.5
-81.1,-15.7,74.2
-82.5,-9.2,81.9
-83.0,-8.8,81.9
-84.7,-15.1,76.1
-85.1,-18.8,72.1
-85.4,-24.1,66.7
-86.3,-34.1,60.8
-85.7,-37.0,58.2
-85.3,-32.8,60.9
-85.0,-30.2,65.3
-84.2,-27.6,66.9
-83.0,-17.0,76.7
-83.1,-15.4,78.3
-83.2,-17.7,74.3
-82.5,-38.2,55.3
-82.5,-41.4,51.8
-82.8,-43.1,49.8
-82.7,-41.3,51.7
-82.7,-41.0,50.6
-82.4,-39.9,51.7
-82.7,-38.8,52.7
-83.3,-37.1,51.0
-84.1,-42.1,47.0
-84.5,-44.5,44.4
-85.0,-41.8,48.6
-85.0,-35.0,54.1
-84.9,-30.4,58.9
-84.6,-31.5,57.7
-82.9,-39.1,49.0
-82.9,-39.4,48.7
-84.1,-40.0,46.2
-84.2,-34.9,51.5
-84.9,-39.9,46.0
-83.8,-40.3,46.2
-83.7,-43.9,43.9
-84.1,-45.6,42.0
-84.3,-45.8,46.2
-84.3,-47.0,43.5
-84.0,-48.3,43.8
-83.4,-48.6,40.6
-84.4,-53.6,36.6
-84.7,-57.5,30.9
-83.8,-46.1,41.4
-84.2,-44.3,41.8
-84.6,-48.8,37.0
-82.6,-46.4,40.0
-82.8,-43.0,41.8
-84.3,-32.5,53.8
-84.6,-26.8,59.4
-84.8,-20.7,64.1
-84.6,-18.6,66.4
-84.4,-15.6,71.1
-83.5,7.2,92.9
-83.3,14.8,100.5
-82.7,16.5,104.1
-81.7,15.2,103.5
-80.2,12.4,104.9
-79.6,8.0,102.4
-77.3,0.8,100.2
-74.9,-1.6,98.6
-73.2,0.2,102.4
-73.3,0.1,103.8
-73.1,-0.6,101.3
-73.5,1.8,103.0
-75.2,6.0,104.7
-75.2,7.1,105.9
-76.1,8.0,99.8
-76.1,8.1,100.3
-76.0,12.2,101.7
-78.0,-9.4,271.1
-77.6,-16.0,261.2
-77.2,-19.3,256.2
-77.2,-23.2,250.9
-78.0,-27.3,247.6
-79.0,-33.1,242.3
-79.6,-37.5,236.7
-79.4,-39.3,235.2
-79.0,-39.6,237.8
-79.7,-28.0,250.7
-79.2,-22.1,257.3
-78.9,-16.4,260.3
-79.1,-16.2,256.1
-79.2,-16.5,256.8
-80.0,-16.1,254.5
-80.0,-16.8,253.8
-81.5,-18.3,250.2
-81.9,-15.1,252.0
-81.6,-12.3,256.0
-81.0,-11.9,257.8
-78.4,-15.0,256.2
-77.8,-17.0,254.1
-76.4,-19.9,252.1
-75.4,-20.8,250.4
-76.6,-24.4,247.7
-78.0,-28.7,241.3
-78.9,-30.0,239.1
-78.8,-29.1,241.4
-80.3,-25.6,247.2
-81.8,-24.3,249.3
-83.6,-11.9,262.4
-83.6,-7.8,265.0
-82.8,1.2,275.0
-81.4,-9.5,263.5
-81.1,-14.7,258.3
-81.2,-24.3,250.5
-81.5,-25.9,250.6
-82.6,-28.4,248.8
-82.6,-25.9,251.2
-81.9,-20.9,257.2
-81.8,-25.3,251.4
-81.2,-24.8,251.3
-80.3,-22.2,253.5
-79.9,-22.0,252.0
-79.4,-23.8,249.7
-79.3,-26.2,247.7
-79.6,-28.6,242.3
-77.4,-30.8,240.6
-77.3,-32.9,240.0
-78.6,-30.7,241.1
-78.0,-26.4,245.1
-79.0,-21.3,250.3
-79.5,-22.6,249.6
-78.7,-24.2,247.5
-79.0,-22.5,249.2
-80.8,-23.2,247.9
-80.5,-24.5,246.6
-79.8,-22.8,249.0
-79.3,-20.6,249.6
-79.6,-22.1,248.4
-80.0,-25.6,245.0
-80.4,-28.8,242.3
-80.9,-35.5,236.4
-80.6,-37.7,234.0
-79.4,-35.1,237.4
-78.4,-30.5,241.2
-76.9,-31.5,239.2
-75.6,-32.6,239.1
-75.5,-35.3,238.1
-76.4,-37.1,236.9
-79.4,-41.4,234.7
-79.6,-44.6,231.6
-79.4,-48.0,228.7
-79.2,-46.8,229.6
-78.9,-42.7,235.2
-78.7,-43.8,235.4
-79.0,-45.7,234.0
-79.3,-39.8,236.6
-78.7,-30.2,245.1
-80.1,-23.8,250.3
-78.3,-25.9,245.7
-76.8,-26.9,245.7
-78.7,-24.2,247.5
-79.3,-24.2,246.6
-80.6,-25.2,246.2
-80.8,-26.4,245.1
-80.3,-30.1,241.5
-80.4,-31.7,239.7
-80.7,-33.3,238.4
-81.0,-34.6,239.0
-82.3,-33.9,240.4
-81.9,-29.3,244.6
-80.2,-16.4,257.8
-79.8,-16.8,258.7
-79.4,-21.6,255.9
-76.9,-26.9,249.4
-76.7,-25.9,253.3
-77.8,-23.2,256.5
-80.0,-19.9,262.5
-80.8,-17.7,260.2
-80.2,-19.0,258.9
-78.9,-13.2,261.9
-79.4,-12.8,260.8
-79.9,-13.5,260.5
-78.4,-13.0,260.0
-78.2,-8.1,263.1
-78.9,2.7,273.1
-79.1,4.7,275.2
-78.7,0.0,268.3
-78.6,-2.0,268.0
-78.6,-2.2,269.3
-79.7,-4.8,269.3
-82.4,-11.2,265.5
-84.1,-15.6,262.4
-86.2,-36.8,244.1
-85.9,-49.5,232.9
-85.4,-73.8,209.6
-83.9,-66.4,216.5
-82.9,-57.5,224.1
-81.7,-52.5,228.3
-81.5,-52.1,228.5
-81.2,-50.8,227.9
-81.2,-49.9,228.9
-80.9,-45.9,232.5
-80.8,-47.9,232.0
-80.0,-46.6,234.4
-79.3,-38.4,242.9
-79.2,-33.6,247.6
-76.6,-24.8,255.6
-75.1,-20.4,259.1
-74.8,-16.9,263.6
-75.6,-14.9,264.3
-75.8,-13.4,267.3
-76.2,-12.3,268.8
-76.8,-13.0,267.9
-77.2,-14.9,267.7
-77.3,-10.3,272.5
-75.2,0.7,104.7
-75.5,0.7,104.6
-75.4,-5.5,98.4
-76.2,-8.9,96.2
-76.7,-10.5,94.4
-75.1,-10.3,93.6
-74.4,-8.5,94.6
-73.6,-6.2,95.4
-73.2,-5.6,96.5
-72.8,-3.7,96.6
-72.9,-1.9,98.3
-74.6,3.5,104.2
-75.2,3.3,102.5
-74.8,-0.1,99.1
-72.7,-1.4,95.7
-77.6,0.9,99.7
-79.5,-4.0,93.7
-80.8,-8.7,88.2
-81.7,-12.3,85.5
-80.7,-15.6,82.9
-80.1,-18.9,79.9
-80.0,-18.9,79.9
-80.3,-24.5,77.4
-81.8,-32.1,70.4
-82.0,-33.1,69.3
-82.7,-28.8,73.6
-82.9,-25.8,74.8
-83.2,-25.5,74.9
-83.3,-33.5,66.8
-83.0,-35.3,64.6
-82.2,-29.6,69.1
-82.4,-24.7,74.3
-83.0,-13.3,84.0
-83.5,-10.2,85.0
-84.6,-2.5,92.1
-84.7,1.0,92.4
-84.4,2.5,95.8
-83.8,3.7,95.7
-81.7,7.1,98.7
-82.0,7.2,98.7
-81.3,0.7,91.0
-81.2,-1.7,88.5
-81.3,-7.7,82.4
-81.5,-15.4,76.2
-82.0,-17.1,74.3
-82.4,-16.0,75.2
-82.0,-15.7,74.1
-82.0,-16.4,73.2
-82.8,-17.5,71.5
-81.8,-16.3,73.5
-82.2,-14.4,75.2
-80.6,-11.1,76.4
-80.6,-6.9,80.6
-81.6,-3.2,84.0
-82.4,-3.6,83.1
-83.0,-6.2,80.1
-83.1,-10.8,76.9
-82.6,-16.1,71.9
-82.6,-21.4,70.9
-83.0,-25.7,66.2
-84.3,-27.4,66.8
-83.9,-25.9,68.7
-83.4,-24.9,70.1
-82.7,-25.3,71.3
-82.6,-25.2,70.0
-82.7,-18.6,78.3
-82.2,-14.8,82.6
-82.2,-15.1,84.0
-81.8,-17.7,81.7
-80.4,-22.0,79.5
-80.4,-23.8,77.6
-81.6,-25.6,73.4
-81.6,-21.0,79.8
-81.6,-18.7,82.1
-79.2,-11.1,90.0
-79.1,-7.3,92.3
-78.5,-6.5,91.6
-78.5,1.1,96.3
-77.8,0.4,92.8
-78.6,1.1,91.1
-79.1,0.9,92.5
-80.4,-0.8,91.4
-81.0,0.9,93.0
-81.5,2.5,95.9
-80.4,20.7,112.9
-79.7,19.7,110.6
-79.9,4.4,95.2
-78.7,-7.3,82.5
-77.1,-11.7,80.6
-76.3,-14.6,78.2
-76.4,-14.7,78.0
-76.0,-14.8,76.5
-75.5,-17.6,75.5
-75.5,-17.5,77.3
-75.3,-21.7,74.5
-76.3,-23.9,72.9
-75.8,-23.7,71.9
-75.9,-25.1,72.3
-78.3,-25.5,72.1
-79.6,-26.9,71.4
-79.6,-26.7,71.4
-79.8,-24.9,73.1
-80.0,-25.2,72.6
-80.1,-27.6,68.7
-79.6,-29.4,67.3
-79.7,-26.8,69.5
-79.8,-26.1,68.7
-80.0,-25.6,70.9
-77.8,-21.0,75.3
-77.7,-18.2,76.7
-79.0,-13.7,80.5
-79.5,-13.0,81.3
-80.2,-14.2,79.3
-80.4,-14.0,79.4
-80.5,-13.9,77.9
-80.6,-14.8,75.5
-79.9,-14.5,74.6
-78.2,-12.9,73.9
-78.4,-11.4,75.7
-78.3,-10.4,74.8
-78.5,-9.4,74.6
-79.1,-7.9,75.5
-78.0,-6.0,75.0
-76.7,-5.7,74.2
-74.5,-5.3,73.3
-74.3,-2.4,75.1
-73.8,5.4,80.8
-72.9,11.3,85.2
-71.8,14.4,86.0
-71.3,13.0,84.0
-72.4,6.8,81.1
-72.6,-0.4,73.8
-71.0,-1.7,75.7
-71.6,-2.3,79.7
-71.8,-4.3,79.2
-73.4,-5.3,80.5
-74.4,-5.7,86.9
-75.1,-4.1,89.5
-74.2,-5.2,90.9
-73.4,-5.9,88.8
-72.6,-7.4,89.3
-72.9,-6.3,88.8
-73.4,-5.5,89.1
-74.5,-3.4,91.3
-75.4,-3.0,92.7
-75.4,-3.6,90.2
-75.1,0.4,93.1
-74.8,1.6,94.4
-75.7,-0.4,87.1
-77.0,0.9,89.2
-78.0,2.6,89.2
-78.8,6.7,88.4
-79.1,5.1,86.3
-76.1,6.8,288.0
-76.9,12.3,288.2
-77.3,11.4,286.2
-76.8,7.9,280.3
-77.3,4.6,274.1
-77.5,3.1,271.2
-78.0,1.8,268.5
-77.8,-6.7,260.1
-78.0,-9.8,255.4
-79.8,-18.1,246.5
-78.8,-20.5,243.5
-78.8,-26.8,234.6
-78.5,-27.4,235.2
-79.3,-25.5,235.8
-79.0,-27.2,234.2
-79.2,-33.9,229.3
-77.6,-34.8,227.4
-76.9,-30.1,231.9
-78.6,-30.7,233.5
-79.1,-31.6,234.4
-79.2,-30.2,234.3
-78.6,-23.3,240.6
-77.7,-22.6,242.2
-77.8,-22.9,241.9
-78.2,-22.5,242.4
-80.1,-21.3,242.9
-79.7,-24.0,241.8
-79.9,-29.7,236.3
-80.8,-30.8,235.9
-83.3,-28.0,239.9
-83.0,-20.3,247.1
-82.4,-13.5,255.3
-79.9,-13.0,254.4
-79.0,-14.6,253.6
-77.6,-11.7,255.6
-76.1,-7.2,257.7
-76.1,-6.1,260.4
-76.4,-6.4,262.2
-76.0,-9.0,257.6
-73.7,-14.4,254.2
-73.3,-18.4,250.1
-73.4,-21.6,246.8
-74.4,-22.1,245.3
-76.8,-22.7,246.4
-78.4,-23.1,245.2
-78.7,-15.1,251.6
-78.1,-13.1,253.2
-78.3,-11.9,253.0
-77.1,-8.9,256.8
-77.0,-8.5,255.6
-76.7,-10.5,256.5
-76.4,-11.5,253.8
-76.8,-11.7,254.0
-77.2,-12.4,254.7
-78.2,-12.9,253.5
-78.0,-13.1,252.9
-77.6,-13.3,252.8
-78.4,-13.9,252.3
-79.6,-15.0,251.9
-80.6,-24.1,243.9
-81.7,-26.5,239.0
-81.6,-29.9,238.7
-80.8,-30.9,236.0
-78.9,-34.2,234.7
-77.3,-33.9,235.7
-75.2,-36.4,235.5
-75.0,-37.7,234.3
-76.4,-39.4,231.9
-76.8,-38.2,234.4
-77.0,-36.2,236.8
-76.8,-34.9,239.5
-74.7,-31.9,239.3
-73.2,-31.3,239.1
-73.1,-31.1,241.1
-73.7,-30.6,240.0
-73.2,-26.6,242.1
-74.1,-22.1,246.7
-76.4,-19.8,248.6
-77.0,-26.1,240.0
-75.7,-28.0,238.9
-74.5,-25.3,242.1
-73.3,-22.1,244.7
-73.5,-19.1,249.1
-73.7,-18.6,249.6
-73.7,-18.6,251.5
-73.2,-17.3,252.5
-73.2,-15.9,252.2
-75.2,-9.6,257.3
-76.1,-8.8,255.8
-76.3,-8.7,254.5
-76.6,-10.5,249.6
-76.3,-10.1,249.9
-74.0,-1.9,258.0
-73.9,-1.8,258.5
-74.2,-3.7,257.3
-74.4,-7.3,253.2
-74.5,-8.5,251.9
-75.3,-12.3,241.6
-74.8,-13.6,242.1
-75.0,-14.0,238.4
-74.7,-14.2,236.2
-74.6,-15.0,235.4
-74.2,-24.0,227.4
-74.0,-25.1,226.1
-74.1,-22.2,230.8
-74.5,-21.8,233.2
-76.2,-19.7,237.3
-75.7,-20.7,239.9
-76.1,-22.1,240.3
-79.3,-24.8,244.6
-79.8,-25.2,244.2
-81.7,-27.6,246.3
-81.4,-26.3,252.1
-81.6,-24.2,256.1
-82.8,-18.0,263.0
-82.9,-13.6,268.4
-82.0,-11.9,271.8
-81.7,-11.3,275.7
-81.4,-10.6,276.5
-81.6,-11.7,276.8
-81.9,-13.0,277.7
-83.6,-20.5,272.5
-85.6,-13.1,279.1
-86.3,-16.1,273.3
-85.7,-20.2,271.9
-84.6,-18.9,271.0
-83.3,-21.1,269.6
-83.1,-23.7,267.5
-83.9,-18.5,272.7
-84.1,-17.1,274.2
-82.8,-26.5,265.6
-82.5,-30.9,261.2
-81.2,-37.3,255.8
-81.6,-36.5,255.4
-84.1,-39.9,252.8
-86.0,-50.5,242.0
-85.2,-36.2,255.2
-86.2,-36.2,257.0
-86.3,-34.9,256.9
-84.3,-33.2,257.5
-83.9,-28.8,263.0
-84.6,-17.2,273.7
-84.8,-9.9,278.6
-83.4,-7.3,281.9
-83.0,-8.4,279.2
-80.8,-14.8,273.3
-79.1,-14.1,274.2
-78.9,-12.9,276.4
-79.4,-13.6,278.1
-79.1,-17.1,273.9
-80.2,-20.1,271.5
-80.8,-20.8,269.8
-82.9,-20.0,268.4
-82.4,-8.3,279.8
-82.6,-0.8,287.1
-82.4,-4.6,283.3
-83.6,-8.6,276.8
-83.4,-19.8,265.5
-82.9,-20.7,262.8
-76.2,-7.6,109.4
-75.6,-13.5,99.4
-75.4,-15.8,96.1
-74.2,-18.7,91.5
-73.6,-23.2,85.7
-73.7,-19.2,85.0
-74.2,-15.3,88.2
-74.3,-7.2,93.7
-75.5,-3.6,95.5
-73.3,-8.7,89.8
-70.9,-11.4,89.7
-69.6,-9.5,91.7
-70.8,-7.7,90.3
-72.1,-7.2,91.4
-73.5,-6.8,91.0
-77.8,-9.1,88.2
-78.7,-10.6,89.3
-82.3,-14.6,86.6
-82.4,-10.8,90.3
-82.3,-2.8,99.9
-82.6,-1.3,103.0
-82.4,9.3,113.9
-81.6,11.3,115.0
-79.3,9.2,114.2
-78.2,5.9,111.5
-76.6,0.4,105.1
-76.4,-2.3,102.4
-76.3,-4.9,98.5
-77.3,-3.6,99.1
-78.0,-1.8,99.2
-79.2,-3.7,96.2
-79.4,-9.2,90.8
-79.0,-18.4,81.0
-78.9,-20.7,78.8
-79.2,-22.3,76.7
-80.5,-24.2,74.6
-81.3,-23.6,76.1
-79.3,-15.1,84.5
-77.6,-13.9,84.8
-76.9,-11.3,86.2
-76.1,-13.9,82.1
-77.0,-15.0,80.4
-78.8,-20.7,73.8
-79.7,-22.7,72.4
-80.1,-25.2,70.1
-80.3,-28.5,68.2
-80.6,-28.9,67.2
-81.3,-28.1,67.6
-81.1,-26.6,69.3
-81.6,-23.7,70.4
-81.9,-22.1,72.0
-82.3,-20.4,73.8
-82.5,-20.9,74.9
-82.3,-21.6,74.1
-81.9,-22.7,73.0
-81.1,-25.0,71.1
-80.6,-34.8,62.5
-80.1,-41.4,56.1
-79.4,-38.0,59.5
-79.7,-32.9,64.5
-80.1,-30.0,67.7
-82.2,-26.5,70.3
-83.0,-23.6,71.5
-79.7,-23.7,73.0
-80.4,-24.6,71.8
-80.0,-25.6,70.9
-79.4,-23.6,74.8
-78.7,-23.4,72.3
-78.6,-24.4,73.0
-78.6,-25.5,73.6
-78.7,-24.4,74.4
-79.8,-22.0,76.7
-80.7,-21.0,77.2
-80.6,-19.7,75.4
-78.9,-18.2,76.1
-78.8,-20.2,72.5
-79.0,-22.4,70.5
